,State,Tenure,Year Built,Structure Type,Heating Fuel,Federal Poverty Line,Units,Household Income,Electricity Payments ($),Gas Payments ($),Fuel Oil Payments ($),Energy Burden (% Income)
1,IL,OWNER,1940-59,1 ATTACHED,BOTTLED GAS,0-100%,16.079,1573.75,484.3,880.76,0.0,86.74
2,IL,OWNER,1940-59,1 ATTACHED,BOTTLED GAS,100-150%,1.729,19261.04,1006.22,382.46,0.0,7.21
3,IL,OWNER,1940-59,1 ATTACHED,BOTTLED GAS,150-200%,14.04,26981.07,602.42,73.07,0.0,2.5
4,IL,OWNER,1940-59,1 ATTACHED,BOTTLED GAS,200-400%,47.412,42730.0,827.83,731.43,0.0,3.65
5,IL,OWNER,1940-59,1 ATTACHED,BOTTLED GAS,400%+,21.004,48548.77,1244.27,1148.34,14.28,4.96
6,IL,OWNER,1940-59,1 ATTACHED,ELECTRICITY,0-100%,86.545,6833.31,2199.28,124.94,34.94,34.52
7,IL,OWNER,1940-59,1 ATTACHED,ELECTRICITY,100-150%,65.36,11476.05,707.76,120.15,0.0,7.21
8,IL,OWNER,1940-59,1 ATTACHED,ELECTRICITY,150-200%,86.898,8737.9,591.22,216.41,0.0,9.24
9,IL,OWNER,1940-59,1 ATTACHED,ELECTRICITY,200-400%,259.299,58560.76,1344.42,514.44,0.0,3.17
10,IL,OWNER,1940-59,1 ATTACHED,ELECTRICITY,400%+,354.474,61933.92,1063.84,277.6,0.0,2.17
11,IL,OWNER,1940-59,1 ATTACHED,OTHER,0-100%,1.227,0.0,0.0,0.0,0.0,
12,IL,OWNER,1940-59,1 ATTACHED,OTHER,100-150%,0.587,0.0,0.0,0.0,0.0,
13,IL,OWNER,1940-59,1 ATTACHED,OTHER,150-200%,0.572,0.0,0.0,0.0,0.0,
14,IL,OWNER,1940-59,1 ATTACHED,OTHER,200-400%,3.795,0.0,0.0,0.0,0.0,
15,IL,OWNER,1940-59,1 ATTACHED,OTHER,400%+,4.64,0.0,0.0,0.0,0.0,
16,IL,OWNER,1940-59,1 ATTACHED,SOLAR,0-100%,0.53,0.0,0.0,0.0,0.0,
17,IL,OWNER,1940-59,1 ATTACHED,SOLAR,100-150%,0.416,0.0,0.0,0.0,0.0,
18,IL,OWNER,1940-59,1 ATTACHED,SOLAR,150-200%,0.385,0.0,0.0,0.0,0.0,
19,IL,OWNER,1940-59,1 ATTACHED,SOLAR,200-400%,2.392,0.0,0.0,0.0,0.0,
20,IL,OWNER,1940-59,1 ATTACHED,SOLAR,400%+,2.13,0.0,0.0,0.0,0.0,
21,IL,OWNER,1940-59,1 ATTACHED,UTILITY GAS,0-100%,1073.12,7864.41,819.01,718.69,36.15,20.01
22,IL,OWNER,1940-59,1 ATTACHED,UTILITY GAS,100-150%,800.421,23688.53,733.83,831.52,18.75,6.69
23,IL,OWNER,1940-59,1 ATTACHED,UTILITY GAS,150-200%,1268.019,31834.78,847.58,722.36,9.35,4.96
24,IL,OWNER,1940-59,1 ATTACHED,UTILITY GAS,200-400%,3638.411,53929.81,802.42,836.58,3.63,3.05
