,State,Tenure,Year Built,Structure Type,Heating Fuel,Federal Poverty Line,Units,Household Income,Electricity Payments ($),Gas Payments ($),Fuel Oil Payments ($),Energy Burden (% Income)
1,AL,OWNER,1940-59,1 ATTACHED,BOTTLED GAS,0-100%,7.501,11245.18,2280.14,2007.75,0.0,38.129999999999995
2,AL,OWNER,1940-59,1 ATTACHED,BOTTLED GAS,100-150%,1.754,0.0,0.0,0.0,0.0,
3,AL,OWNER,1940-59,1 ATTACHED,BOTTLED GAS,150-200%,11.194,33332.23,1063.24,2432.55,266.35,11.29
4,AL,OWNER,1940-59,1 ATTACHED,BOTTLED GAS,200-400%,22.214,40452.83,1865.78,511.53,56.82,6.02
5,AL,OWNER,1940-59,1 ATTACHED,BOTTLED GAS,400%+,5.77,21067.99,426.61,0.0,0.0,2.02
6,AL,OWNER,1940-59,1 ATTACHED,ELECTRICITY,0-100%,63.063,3039.19,1331.73,235.08,14.17,52.019999999999996
7,AL,OWNER,1940-59,1 ATTACHED,ELECTRICITY,100-150%,19.377,17382.21,1782.07,0.0,0.0,10.25
8,AL,OWNER,1940-59,1 ATTACHED,ELECTRICITY,150-200%,32.454,33502.95,2879.5,0.0,0.0,8.59
9,AL,OWNER,1940-59,1 ATTACHED,ELECTRICITY,200-400%,105.737,41359.06,2217.75,140.33,0.0,5.7
10,AL,OWNER,1940-59,1 ATTACHED,ELECTRICITY,400%+,109.338,110973.05,2296.87,57.72,0.0,2.12
11,AL,OWNER,1940-59,1 ATTACHED,OTHER,0-100%,0.056,0.0,0.0,0.0,0.0,
12,AL,OWNER,1940-59,1 ATTACHED,OTHER,100-150%,0.064,0.0,0.0,0.0,0.0,
13,AL,OWNER,1940-59,1 ATTACHED,OTHER,150-200%,0.125,0.0,0.0,0.0,0.0,
14,AL,OWNER,1940-59,1 ATTACHED,OTHER,200-400%,0.112,0.0,0.0,0.0,0.0,
15,AL,OWNER,1940-59,1 ATTACHED,OTHER,400%+,0.015,0.0,0.0,0.0,0.0,
16,AL,OWNER,1940-59,1 ATTACHED,SOLAR,0-100%,0.0,0.0,0.0,0.0,0.0,
17,AL,OWNER,1940-59,1 ATTACHED,SOLAR,100-150%,0.0,0.0,0.0,0.0,0.0,
18,AL,OWNER,1940-59,1 ATTACHED,SOLAR,150-200%,0.0,0.0,0.0,0.0,0.0,
19,AL,OWNER,1940-59,1 ATTACHED,SOLAR,200-400%,0.0,0.0,0.0,0.0,0.0,
20,AL,OWNER,1940-59,1 ATTACHED,SOLAR,400%+,0.0,0.0,0.0,0.0,0.0,
21,AL,OWNER,1940-59,1 ATTACHED,UTILITY GAS,0-100%,45.32,11077.9,1049.73,476.1,7.43,13.84
22,AL,OWNER,1940-59,1 ATTACHED,UTILITY GAS,100-150%,68.958,14240.89,1267.58,416.39,6.2,11.87
23,AL,OWNER,1940-59,1 ATTACHED,UTILITY GAS,150-200%,99.859,25403.07,1286.67,646.17,2.38,7.62
24,AL,OWNER,1940-59,1 ATTACHED,UTILITY GAS,200-400%,129.578,49819.52,1240.7,794.32,4.32,4.09
