,State,Tenure,Year Built,Structure Type,Heating Fuel,Federal Poverty Line,Units,Household Income,Electricity Payments ($),Gas Payments ($),Fuel Oil Payments ($),Energy Burden (% Income)
1,KY,OWNER,1940-59,1 ATTACHED,BOTTLED GAS,0-100%,11.421,0.0,1021.48,925.83,0.0,inf
2,KY,OWNER,1940-59,1 ATTACHED,BOTTLED GAS,100-150%,6.094,23544.08,1317.73,4639.97,0.0,25.3
3,KY,OWNER,1940-59,1 ATTACHED,BOTTLED GAS,150-200%,1.075,8823.03,493.81,1738.8,0.0,25.3
4,KY,OWNER,1940-59,1 ATTACHED,BOTTLED GAS,200-400%,18.301,65349.66,1303.51,1256.74,977.77,5.41
5,KY,OWNER,1940-59,1 ATTACHED,BOTTLED GAS,400%+,13.453,74996.53,1341.08,1132.67,716.34,4.25
6,KY,OWNER,1940-59,1 ATTACHED,ELECTRICITY,0-100%,88.052,6378.37,1838.72,83.45,0.0,30.14
7,KY,OWNER,1940-59,1 ATTACHED,ELECTRICITY,100-150%,25.643,13046.67,307.88,240.43,0.0,4.2
8,KY,OWNER,1940-59,1 ATTACHED,ELECTRICITY,150-200%,34.028,21662.98,1521.22,0.0,0.0,7.02
9,KY,OWNER,1940-59,1 ATTACHED,ELECTRICITY,200-400%,171.107,49987.53,1101.37,58.41,0.0,2.32
10,KY,OWNER,1940-59,1 ATTACHED,ELECTRICITY,400%+,67.816,162874.96,1959.28,309.05,118.82,1.47
11,KY,OWNER,1940-59,1 ATTACHED,OTHER,0-100%,0.053,0.0,0.0,0.0,0.0,
12,KY,OWNER,1940-59,1 ATTACHED,OTHER,100-150%,0.001,0.0,0.0,0.0,0.0,
13,KY,OWNER,1940-59,1 ATTACHED,OTHER,150-200%,0.003,0.0,0.0,0.0,0.0,
14,KY,OWNER,1940-59,1 ATTACHED,OTHER,200-400%,0.182,0.0,0.0,0.0,0.0,
15,KY,OWNER,1940-59,1 ATTACHED,OTHER,400%+,0.098,0.0,0.0,0.0,0.0,
16,KY,OWNER,1940-59,1 ATTACHED,SOLAR,0-100%,0.01,0.0,0.0,0.0,0.0,
17,KY,OWNER,1940-59,1 ATTACHED,SOLAR,100-150%,0.002,0.0,0.0,0.0,0.0,
18,KY,OWNER,1940-59,1 ATTACHED,SOLAR,150-200%,0.113,0.0,0.0,0.0,0.0,
19,KY,OWNER,1940-59,1 ATTACHED,SOLAR,200-400%,0.144,0.0,0.0,0.0,0.0,
20,KY,OWNER,1940-59,1 ATTACHED,SOLAR,400%+,0.01,0.0,0.0,0.0,0.0,
21,KY,OWNER,1940-59,1 ATTACHED,UTILITY GAS,0-100%,74.294,5269.92,1241.12,371.9,125.25,32.98
22,KY,OWNER,1940-59,1 ATTACHED,UTILITY GAS,100-150%,32.775,14933.41,1079.48,676.47,0.0,11.76
23,KY,OWNER,1940-59,1 ATTACHED,UTILITY GAS,150-200%,11.791,21403.16,708.26,319.93,0.0,4.8
24,KY,OWNER,1940-59,1 ATTACHED,UTILITY GAS,200-400%,189.83,36024.86,1140.36,569.78,43.95,4.87
25,KY,OWNER,1940-59,1 ATTACHED,UTILITY GAS,400%+,230.712,110811.71,1221.89,860.34,1.08,1.8800000000000001
26,KY,OWNER,1940-59,1 ATTACHED,WOOD,0-100%,0.395,0.0,0.0,0.0,0.0,
27,KY,OWNER,1940-59,1 ATTACHED,WOOD,100-150%,0.094,0.0,0.0,0.0,0.0,
28,KY,OWNER,1940-59,1 ATTACHED,WOOD,150-200%,6.971,27424.34,2241.97,0.0,331.31,9.379999999999999
29,KY,OWNER,1940-59,1 ATTACHED,WOOD,200-400%,3.291,26273.68,2025.6,0.0,321.9,8.93
30,KY,OWNER,1940-59,1 ATTACHED,WOOD,400%+,0.168,0.0,0.0,0.0,0.0,
31,KY,OWNER,1940-59,1 ATTACHED,COAL,0-100%,13.084,8542.38,773.19,0.0,0.0,9.049999999999999
32,KY,OWNER,1940-59,1 ATTACHED,COAL,100-150%,0.058,0.0,0.0,0.0,0.0,
33,KY,OWNER,1940-59,1 ATTACHED,COAL,150-200%,0.029,0.0,0.0,0.0,0.0,
34,KY,OWNER,1940-59,1 ATTACHED,COAL,200-400%,0.387,0.0,0.0,0.0,0.0,
35,KY,OWNER,1940-59,1 ATTACHED,COAL,400%+,0.217,0.0,0.0,0.0,0.0,
36,KY,OWNER,1940-59,1 ATTACHED,NONE,0-100%,2.327,5039.11,2575.51,1175.31,314.57,80.67999999999999
37,KY,OWNER,1940-59,1 ATTACHED,NONE,100-150%,0.002,0.0,0.0,0.0,0.0,
38,KY,OWNER,1940-59,1 ATTACHED,NONE,150-200%,0.001,0.0,0.0,0.0,0.0,
39,KY,OWNER,1940-59,1 ATTACHED,NONE,200-400%,3.737,49801.68,2275.06,634.55,0.0,5.84
40,KY,OWNER,1940-59,1 ATTACHED,NONE,400%+,0.002,0.0,0.0,0.0,0.0,
41,KY,OWNER,1940-59,1 ATTACHED,FUEL OIL,0-100%,0.471,0.0,0.0,0.0,0.0,
42,KY,OWNER,1940-59,1 ATTACHED,FUEL OIL,100-150%,0.001,0.0,0.0,0.0,0.0,
43,KY,OWNER,1940-59,1 ATTACHED,FUEL OIL,150-200%,0.0,0.0,0.0,0.0,0.0,
44,KY,OWNER,1940-59,1 ATTACHED,FUEL OIL,200-400%,0.062,0.0,0.0,0.0,0.0,
45,KY,OWNER,1940-59,1 ATTACHED,FUEL OIL,400%+,0.113,0.0,0.0,0.0,0.0,
