,State,Tenure,Year Built,Structure Type,Heating Fuel,Federal Poverty Line,Units,Household Income,Electricity Payments ($),Gas Payments ($),Fuel Oil Payments ($),Energy Burden (% Income)
1,MS,OWNER,1940-59,1 ATTACHED,BOTTLED GAS,0-100%,10.783,9471.01,1365.24,377.69,0.0,18.4
2,MS,OWNER,1940-59,1 ATTACHED,BOTTLED GAS,100-150%,11.688,11236.69,564.34,261.25,77.25,8.03
3,MS,OWNER,1940-59,1 ATTACHED,BOTTLED GAS,150-200%,3.357,7321.17,159.27,129.35,149.99,5.99
4,MS,OWNER,1940-59,1 ATTACHED,BOTTLED GAS,200-400%,20.453,38037.83,1464.03,177.24,172.6,4.77
5,MS,OWNER,1940-59,1 ATTACHED,BOTTLED GAS,400%+,13.43,88865.55,4094.07,2314.29,0.0,7.21
6,MS,OWNER,1940-59,1 ATTACHED,ELECTRICITY,0-100%,27.372,14536.48,2792.73,201.71,0.0,20.599999999999998
7,MS,OWNER,1940-59,1 ATTACHED,ELECTRICITY,100-150%,53.725,23932.15,2992.03,169.03,0.0,13.209999999999999
8,MS,OWNER,1940-59,1 ATTACHED,ELECTRICITY,150-200%,26.48,27555.89,2612.98,177.89,0.0,10.13
9,MS,OWNER,1940-59,1 ATTACHED,ELECTRICITY,200-400%,50.422,49813.04,1366.38,178.94,0.0,3.1
10,MS,OWNER,1940-59,1 ATTACHED,ELECTRICITY,400%+,97.73,188931.65,2262.89,106.02,0.0,1.25
11,MS,OWNER,1940-59,1 ATTACHED,OTHER,0-100%,0.001,0.0,0.0,0.0,0.0,
12,MS,OWNER,1940-59,1 ATTACHED,OTHER,100-150%,0.0,0.0,0.0,0.0,0.0,
13,MS,OWNER,1940-59,1 ATTACHED,OTHER,150-200%,0.0,0.0,0.0,0.0,0.0,
14,MS,OWNER,1940-59,1 ATTACHED,OTHER,200-400%,0.246,0.0,0.0,0.0,0.0,
15,MS,OWNER,1940-59,1 ATTACHED,OTHER,400%+,0.139,0.0,0.0,0.0,0.0,
16,MS,OWNER,1940-59,1 ATTACHED,SOLAR,0-100%,0.0,0.0,0.0,0.0,0.0,
17,MS,OWNER,1940-59,1 ATTACHED,SOLAR,100-150%,0.0,0.0,0.0,0.0,0.0,
18,MS,OWNER,1940-59,1 ATTACHED,SOLAR,150-200%,0.0,0.0,0.0,0.0,0.0,
19,MS,OWNER,1940-59,1 ATTACHED,SOLAR,200-400%,0.0,0.0,0.0,0.0,0.0,
20,MS,OWNER,1940-59,1 ATTACHED,SOLAR,400%+,0.0,0.0,0.0,0.0,0.0,
21,MS,OWNER,1940-59,1 ATTACHED,UTILITY GAS,0-100%,9.747,0.0,0.0,0.0,0.0,
22,MS,OWNER,1940-59,1 ATTACHED,UTILITY GAS,100-150%,12.647,3349.11,249.44,42.31,0.0,8.709999999999999
23,MS,OWNER,1940-59,1 ATTACHED,UTILITY GAS,150-200%,36.93,26076.86,1842.34,479.89,484.06,10.76
24,MS,OWNER,1940-59,1 ATTACHED,UTILITY GAS,200-400%,75.529,37835.69,1616.54,321.94,116.33,5.43
25,MS,OWNER,1940-59,1 ATTACHED,UTILITY GAS,400%+,111.911,94026.05,1914.19,734.64,0.0,2.82
26,MS,OWNER,1940-59,1 ATTACHED,WOOD,0-100%,1.302,0.0,0.0,0.0,0.0,
27,MS,OWNER,1940-59,1 ATTACHED,WOOD,100-150%,1.67,19090.66,1014.69,0.0,0.0,5.319999999999999
28,MS,OWNER,1940-59,1 ATTACHED,WOOD,150-200%,2.445,7271.53,386.49,0.0,0.0,5.319999999999999
29,MS,OWNER,1940-59,1 ATTACHED,WOOD,200-400%,9.992,52393.01,2506.82,0.0,39.09,4.859999999999999
30,MS,OWNER,1940-59,1 ATTACHED,WOOD,400%+,1.951,0.0,0.0,0.0,0.0,
31,MS,OWNER,1940-59,1 ATTACHED,COAL,0-100%,0,0.0,0.0,0.0,0.0,
32,MS,OWNER,1940-59,1 ATTACHED,COAL,100-150%,0,0.0,0.0,0.0,0.0,
33,MS,OWNER,1940-59,1 ATTACHED,COAL,150-200%,0,0.0,0.0,0.0,0.0,
34,MS,OWNER,1940-59,1 ATTACHED,COAL,200-400%,0,0.0,0.0,0.0,0.0,
35,MS,OWNER,1940-59,1 ATTACHED,COAL,400%+,0,0.0,0.0,0.0,0.0,
36,MS,OWNER,1940-59,1 ATTACHED,NONE,0-100%,0.018,0.0,0.0,0.0,0.0,
37,MS,OWNER,1940-59,1 ATTACHED,NONE,100-150%,0.0,0.0,0.0,0.0,0.0,
38,MS,OWNER,1940-59,1 ATTACHED,NONE,150-200%,0.001,0.0,0.0,0.0,0.0,
39,MS,OWNER,1940-59,1 ATTACHED,NONE,200-400%,0.0,0.0,0.0,0.0,0.0,
40,MS,OWNER,1940-59,1 ATTACHED,NONE,400%+,0.0,0.0,0.0,0.0,0.0,
41,MS,OWNER,1940-59,1 ATTACHED,FUEL OIL,0-100%,0.104,0.0,0.0,0.0,0.0,
42,MS,OWNER,1940-59,1 ATTACHED,FUEL OIL,100-150%,0.0,0.0,0.0,0.0,0.0,
43,MS,OWNER,1940-59,1 ATTACHED,FUEL OIL,150-200%,0.436,0.0,0.0,0.0,0.0,
44,MS,OWNER,1940-59,1 ATTACHED,FUEL OIL,200-400%,0.115,0.0,0.0,0.0,0.0,
