,State,Tenure,Year Built,Structure Type,Heating Fuel,Federal Poverty Line,Units,Household Income,Electricity Payments ($),Gas Payments ($),Fuel Oil Payments ($),Energy Burden (% Income)
1,SC,OWNER,1940-59,1 ATTACHED,BOTTLED GAS,0-100%,2.549,3399.95,384.74,2140.23,0.0,74.26
2,SC,OWNER,1940-59,1 ATTACHED,BOTTLED GAS,100-150%,2.372,24616.28,2021.92,478.69,0.0,10.16
3,SC,OWNER,1940-59,1 ATTACHED,BOTTLED GAS,150-200%,2.836,36703.42,2987.82,706.14,0.0,10.059999999999999
4,SC,OWNER,1940-59,1 ATTACHED,BOTTLED GAS,200-400%,0.807,0.0,0.0,0.0,0.0,
5,SC,OWNER,1940-59,1 ATTACHED,BOTTLED GAS,400%+,6.903,0.0,0.0,0.0,0.0,
6,SC,OWNER,1940-59,1 ATTACHED,ELECTRICITY,0-100%,59.462,8281.03,1676.38,236.25,6.44,23.169999999999998
7,SC,OWNER,1940-59,1 ATTACHED,ELECTRICITY,100-150%,80.38,24597.59,2495.95,445.64,4.5,11.98
8,SC,OWNER,1940-59,1 ATTACHED,ELECTRICITY,150-200%,50.568,31475.69,2347.25,11.89,0.0,7.5
9,SC,OWNER,1940-59,1 ATTACHED,ELECTRICITY,200-400%,240.463,44984.29,1470.1,112.32,0.63,3.52
10,SC,OWNER,1940-59,1 ATTACHED,ELECTRICITY,400%+,187.21,89169.09,1801.12,4.65,0.54,2.03
11,SC,OWNER,1940-59,1 ATTACHED,OTHER,0-100%,0.007,0.0,0.0,0.0,0.0,
12,SC,OWNER,1940-59,1 ATTACHED,OTHER,100-150%,0.01,0.0,0.0,0.0,0.0,
13,SC,OWNER,1940-59,1 ATTACHED,OTHER,150-200%,0.006,0.0,0.0,0.0,0.0,
14,SC,OWNER,1940-59,1 ATTACHED,OTHER,200-400%,1.314,0.0,0.0,0.0,0.0,
15,SC,OWNER,1940-59,1 ATTACHED,OTHER,400%+,0.151,0.0,0.0,0.0,0.0,
16,SC,OWNER,1940-59,1 ATTACHED,SOLAR,0-100%,0.019,0.0,0.0,0.0,0.0,
17,SC,OWNER,1940-59,1 ATTACHED,SOLAR,100-150%,0.0,0.0,0.0,0.0,0.0,
18,SC,OWNER,1940-59,1 ATTACHED,SOLAR,150-200%,0.0,0.0,0.0,0.0,0.0,
19,SC,OWNER,1940-59,1 ATTACHED,SOLAR,200-400%,0.028,0.0,0.0,0.0,0.0,
20,SC,OWNER,1940-59,1 ATTACHED,SOLAR,400%+,0.066,0.0,0.0,0.0,0.0,
21,SC,OWNER,1940-59,1 ATTACHED,UTILITY GAS,0-100%,48.109,4506.58,1196.19,1191.06,0.0,52.96999999999999
22,SC,OWNER,1940-59,1 ATTACHED,UTILITY GAS,100-150%,44.794,16519.68,753.76,853.33,0.0,9.73
23,SC,OWNER,1940-59,1 ATTACHED,UTILITY GAS,150-200%,67.291,27311.04,1254.35,744.51,0.0,7.32
24,SC,OWNER,1940-59,1 ATTACHED,UTILITY GAS,200-400%,107.978,44568.27,1368.75,788.15,0.0,4.84
25,SC,OWNER,1940-59,1 ATTACHED,UTILITY GAS,400%+,110.738,96073.18,1369.64,386.0,0.0,1.83
26,SC,OWNER,1940-59,1 ATTACHED,WOOD,0-100%,3.134,11430.94,815.88,0.0,366.27,10.34
27,SC,OWNER,1940-59,1 ATTACHED,WOOD,100-150%,4.176,11464.94,818.3,0.0,367.36,10.34
28,SC,OWNER,1940-59,1 ATTACHED,WOOD,150-200%,2.914,27921.0,1996.74,0.0,75.64,7.42
29,SC,OWNER,1940-59,1 ATTACHED,WOOD,200-400%,0.842,25388.23,1815.56,0.0,68.78,7.42
30,SC,OWNER,1940-59,1 ATTACHED,WOOD,400%+,0.014,0.0,0.0,0.0,0.0,
31,SC,OWNER,1940-59,1 ATTACHED,COAL,0-100%,0.091,0.0,0.0,0.0,0.0,
32,SC,OWNER,1940-59,1 ATTACHED,COAL,100-150%,0.052,0.0,0.0,0.0,0.0,
33,SC,OWNER,1940-59,1 ATTACHED,COAL,150-200%,0.018,0.0,0.0,0.0,0.0,
34,SC,OWNER,1940-59,1 ATTACHED,COAL,200-400%,0.01,0.0,0.0,0.0,0.0,
35,SC,OWNER,1940-59,1 ATTACHED,COAL,400%+,0.095,0.0,0.0,0.0,0.0,
36,SC,OWNER,1940-59,1 ATTACHED,NONE,0-100%,5.059,0.0,725.37,0.0,0.0,inf
37,SC,OWNER,1940-59,1 ATTACHED,NONE,100-150%,0.622,0.0,0.0,0.0,0.0,
38,SC,OWNER,1940-59,1 ATTACHED,NONE,150-200%,0.001,0.0,0.0,0.0,0.0,
39,SC,OWNER,1940-59,1 ATTACHED,NONE,200-400%,8.419,0.0,0.0,0.0,0.0,
40,SC,OWNER,1940-59,1 ATTACHED,NONE,400%+,0.237,0.0,0.0,0.0,0.0,
41,SC,OWNER,1940-59,1 ATTACHED,FUEL OIL,0-100%,1.572,4137.98,1298.2,983.55,126.53,58.199999999999996
42,SC,OWNER,1940-59,1 ATTACHED,FUEL OIL,100-150%,1.062,0.0,0.0,0.0,0.0,
43,SC,OWNER,1940-59,1 ATTACHED,FUEL OIL,150-200%,1.593,0.0,0.0,0.0,0.0,
44,SC,OWNER,1940-59,1 ATTACHED,FUEL OIL,200-400%,0.42,0.0,0.0,0.0,0.0,
45,SC,OWNER,1940-59,1 ATTACHED,FUEL OIL,400%+,0.001,0.0,0.0,0.0,0.0,
46,SC,OWNER,1940-59,1 DETACHED,BOTTLED GAS,0-100%,1521.12,8991.99,1431.97,1897.66,74.19,37.85
47,SC,OWNER,1940-59,1 DETACHED,BOTTLED GAS,100-150%,1356.473,17145.41,1349.62,2011.83,38.8,19.830000000000002
48,SC,OWNER,1940-59,1 DETACHED,BOTTLED GAS,150-200%,1331.424,26282.22,1568.47,1663.58,65.67,12.55
49,SC,OWNER,1940-59,1 DETACHED,BOTTLED GAS,200-400%,3065.105,47441.75,1720.65,1779.45,57.03,7.5
50,SC,OWNER,1940-59,1 DETACHED,BOTTLED GAS,400%+,1914.364,126517.39,1765.92,1886.51,79.53,2.9499999999999997
51,SC,OWNER,1940-59,1 DETACHED,ELECTRICITY,0-100%,6708.199,9625.86,2008.98,162.96,10.53,22.67
52,SC,OWNER,1940-59,1 DETACHED,ELECTRICITY,100-150%,5960.136,22029.46,2024.41,205.56,19.51,10.209999999999999
53,SC,OWNER,1940-59,1 DETACHED,ELECTRICITY,150-200%,5969.915,29676.94,1947.11,155.38,21.78,7.16
54,SC,OWNER,1940-59,1 DETACHED,ELECTRICITY,200-400%,16162.2,51837.73,2124.01,178.08,14.95,4.47
55,SC,OWNER,1940-59,1 DETACHED,ELECTRICITY,400%+,15192.498,119058.24,2187.0,192.03,8.64,2.01
56,SC,OWNER,1940-59,1 DETACHED,OTHER,0-100%,22.638,10292.23,850.43,0.0,175.99,9.969999999999999
57,SC,OWNER,1940-59,1 DETACHED,OTHER,100-150%,50.225,13842.5,1247.71,167.41,156.0,11.35
58,SC,OWNER,1940-59,1 DETACHED,OTHER,150-200%,20.055,16864.39,938.36,173.93,20.52,6.72
59,SC,OWNER,1940-59,1 DETACHED,OTHER,200-400%,121.422,38484.25,1645.72,652.8,6.89,5.99
60,SC,OWNER,1940-59,1 DETACHED,OTHER,400%+,25.327,1288.97,36.47,0.0,0.0,2.83
