,State,Tenure,Year Built,Structure Type,Heating Fuel,Federal Poverty Line,Units,Household Income,Electricity Payments ($),Gas Payments ($),Fuel Oil Payments ($),Energy Burden (% Income)
1,LA,OWNER,1940-59,1 ATTACHED,BOTTLED GAS,0-100%,0.093,0.0,0.0,0.0,0.0,
2,LA,OWNER,1940-59,1 ATTACHED,BOTTLED GAS,100-150%,0.001,0.0,0.0,0.0,0.0,
3,LA,OWNER,1940-59,1 ATTACHED,BOTTLED GAS,150-200%,0.001,0.0,0.0,0.0,0.0,
4,LA,OWNER,1940-59,1 ATTACHED,BOTTLED GAS,200-400%,0.002,0.0,0.0,0.0,0.0,
5,LA,OWNER,1940-59,1 ATTACHED,BOTTLED GAS,400%+,0.002,0.0,0.0,0.0,0.0,
6,LA,OWNER,1940-59,1 ATTACHED,ELECTRICITY,0-100%,184.062,8731.5,1450.52,35.9,0.0,17.02
7,LA,OWNER,1940-59,1 ATTACHED,ELECTRICITY,100-150%,142.189,18256.46,1599.89,64.38,0.0,9.120000000000001
8,LA,OWNER,1940-59,1 ATTACHED,ELECTRICITY,150-200%,133.746,27901.27,2133.68,105.68,2.49,8.03
9,LA,OWNER,1940-59,1 ATTACHED,ELECTRICITY,200-400%,272.689,44173.1,2086.93,250.76,1.39,5.3
10,LA,OWNER,1940-59,1 ATTACHED,ELECTRICITY,400%+,350.655,122869.73,1771.74,172.91,0.0,1.58
11,LA,OWNER,1940-59,1 ATTACHED,OTHER,0-100%,0.433,0.0,0.0,0.0,0.0,
12,LA,OWNER,1940-59,1 ATTACHED,OTHER,100-150%,0.273,0.0,0.0,0.0,0.0,
13,LA,OWNER,1940-59,1 ATTACHED,OTHER,150-200%,0.402,0.0,0.0,0.0,0.0,
14,LA,OWNER,1940-59,1 ATTACHED,OTHER,200-400%,0.529,0.0,0.0,0.0,0.0,
15,LA,OWNER,1940-59,1 ATTACHED,OTHER,400%+,0.18,0.0,0.0,0.0,0.0,
16,LA,OWNER,1940-59,1 ATTACHED,SOLAR,0-100%,0.003,0.0,0.0,0.0,0.0,
17,LA,OWNER,1940-59,1 ATTACHED,SOLAR,100-150%,0.039,0.0,0.0,0.0,0.0,
18,LA,OWNER,1940-59,1 ATTACHED,SOLAR,150-200%,0.631,0.0,0.0,0.0,0.0,
19,LA,OWNER,1940-59,1 ATTACHED,SOLAR,200-400%,2.386,0.0,0.0,0.0,0.0,
20,LA,OWNER,1940-59,1 ATTACHED,SOLAR,400%+,6.507,114813.99,1595.2,255.48,0.0,1.6099999999999999
21,LA,OWNER,1940-59,1 ATTACHED,UTILITY GAS,0-100%,208.355,8680.77,1182.27,448.38,0.0,18.78
22,LA,OWNER,1940-59,1 ATTACHED,UTILITY GAS,100-150%,108.326,18598.23,1193.49,683.88,0.0,10.09
23,LA,OWNER,1940-59,1 ATTACHED,UTILITY GAS,150-200%,165.652,22678.13,1263.72,571.57,0.0,8.09
24,LA,OWNER,1940-59,1 ATTACHED,UTILITY GAS,200-400%,407.173,50540.5,1816.18,449.4,0.75,4.4799999999999995
25,LA,OWNER,1940-59,1 ATTACHED,UTILITY GAS,400%+,384.321,107042.12,2430.55,533.01,7.75,2.78
26,LA,OWNER,1940-59,1 ATTACHED,WOOD,0-100%,0.321,0.0,0.0,0.0,0.0,
27,LA,OWNER,1940-59,1 ATTACHED,WOOD,100-150%,0.054,0.0,0.0,0.0,0.0,
28,LA,OWNER,1940-59,1 ATTACHED,WOOD,150-200%,8.121,22772.33,1529.74,0.0,189.0,7.55
29,LA,OWNER,1940-59,1 ATTACHED,WOOD,200-400%,2.173,22744.48,1527.38,0.0,188.53,7.539999999999999
30,LA,OWNER,1940-59,1 ATTACHED,WOOD,400%+,0.123,0.0,0.0,0.0,0.0,
31,LA,OWNER,1940-59,1 ATTACHED,COAL,0-100%,0.0,0.0,0.0,0.0,0.0,
32,LA,OWNER,1940-59,1 ATTACHED,COAL,100-150%,0.0,0.0,0.0,0.0,0.0,
33,LA,OWNER,1940-59,1 ATTACHED,COAL,150-200%,0.0,0.0,0.0,0.0,0.0,
34,LA,OWNER,1940-59,1 ATTACHED,COAL,200-400%,0.0,0.0,0.0,0.0,0.0,
35,LA,OWNER,1940-59,1 ATTACHED,COAL,400%+,0.0,0.0,0.0,0.0,0.0,
36,LA,OWNER,1940-59,1 ATTACHED,NONE,0-100%,0.997,0.0,0.0,0.0,0.0,
37,LA,OWNER,1940-59,1 ATTACHED,NONE,100-150%,0.537,0.0,0.0,0.0,0.0,
38,LA,OWNER,1940-59,1 ATTACHED,NONE,150-200%,2.919,12101.9,663.06,10.93,0.0,5.57
39,LA,OWNER,1940-59,1 ATTACHED,NONE,200-400%,7.881,56787.83,568.88,5.21,0.0,1.01
40,LA,OWNER,1940-59,1 ATTACHED,NONE,400%+,4.842,39952.45,279.64,0.0,0.0,0.7000000000000001
41,LA,OWNER,1940-59,1 ATTACHED,FUEL OIL,0-100%,0.032,0.0,0.0,0.0,0.0,
42,LA,OWNER,1940-59,1 ATTACHED,FUEL OIL,100-150%,0.023,0.0,0.0,0.0,0.0,
43,LA,OWNER,1940-59,1 ATTACHED,FUEL OIL,150-200%,0.021,0.0,0.0,0.0,0.0,
44,LA,OWNER,1940-59,1 ATTACHED,FUEL OIL,200-400%,0.514,0.0,0.0,0.0,0.0,
45,LA,OWNER,1940-59,1 ATTACHED,FUEL OIL,400%+,0.425,0.0,0.0,0.0,0.0,
46,LA,OWNER,1940-59,1 DETACHED,BOTTLED GAS,0-100%,645.04,7795.51,1640.02,1014.9,51.0,34.71
