,State,Tenure,Year Built,Structure Type,Heating Fuel,Federal Poverty Line,Units,Household Income,Electricity Payments ($),Gas Payments ($),Fuel Oil Payments ($),Energy Burden (% Income)
1,TN,OWNER,1940-59,1 ATTACHED,BOTTLED GAS,0-100%,2.904,10645.17,1323.25,187.92,25.9,14.44
2,TN,OWNER,1940-59,1 ATTACHED,BOTTLED GAS,100-150%,3.271,12415.31,1395.13,0.0,0.0,11.24
3,TN,OWNER,1940-59,1 ATTACHED,BOTTLED GAS,150-200%,0.404,29120.07,616.98,20.97,0.0,2.19
4,TN,OWNER,1940-59,1 ATTACHED,BOTTLED GAS,200-400%,24.663,67259.08,1386.1,42.57,0.0,2.12
5,TN,OWNER,1940-59,1 ATTACHED,BOTTLED GAS,400%+,3.622,80011.74,1608.83,0.0,77.29,2.11
6,TN,OWNER,1940-59,1 ATTACHED,ELECTRICITY,0-100%,94.391,3201.9,926.29,130.77,0.0,33.01
7,TN,OWNER,1940-59,1 ATTACHED,ELECTRICITY,100-150%,63.79,18442.16,1123.2,18.55,0.0,6.1899999999999995
8,TN,OWNER,1940-59,1 ATTACHED,ELECTRICITY,150-200%,97.287,31426.0,1282.25,190.79,0.0,4.6899999999999995
9,TN,OWNER,1940-59,1 ATTACHED,ELECTRICITY,200-400%,354.902,48340.01,1981.11,60.44,1.6,4.2299999999999995
10,TN,OWNER,1940-59,1 ATTACHED,ELECTRICITY,400%+,289.293,124487.75,1554.89,57.11,43.82,1.3299999999999998
11,TN,OWNER,1940-59,1 ATTACHED,OTHER,0-100%,0.025,0.0,0.0,0.0,0.0,
12,TN,OWNER,1940-59,1 ATTACHED,OTHER,100-150%,0.047,2526.83,0.0,0.0,0.0,0.0
13,TN,OWNER,1940-59,1 ATTACHED,OTHER,150-200%,0.182,391.22,0.0,0.0,0.0,0.0
14,TN,OWNER,1940-59,1 ATTACHED,OTHER,200-400%,0.43,0.0,0.0,0.0,0.0,
15,TN,OWNER,1940-59,1 ATTACHED,OTHER,400%+,0.696,0.0,0.0,0.0,0.0,
16,TN,OWNER,1940-59,1 ATTACHED,SOLAR,0-100%,0.059,0.0,0.0,0.0,0.0,
17,TN,OWNER,1940-59,1 ATTACHED,SOLAR,100-150%,0.039,0.0,0.0,0.0,0.0,
18,TN,OWNER,1940-59,1 ATTACHED,SOLAR,150-200%,0.019,0.0,0.0,0.0,0.0,
19,TN,OWNER,1940-59,1 ATTACHED,SOLAR,200-400%,0.424,0.0,0.0,0.0,0.0,
20,TN,OWNER,1940-59,1 ATTACHED,SOLAR,400%+,0.205,0.0,0.0,0.0,0.0,
21,TN,OWNER,1940-59,1 ATTACHED,UTILITY GAS,0-100%,91.206,9260.29,1003.47,274.94,13.43,13.950000000000001
22,TN,OWNER,1940-59,1 ATTACHED,UTILITY GAS,100-150%,45.268,13672.8,1285.32,544.85,36.14,13.65
23,TN,OWNER,1940-59,1 ATTACHED,UTILITY GAS,150-200%,43.367,25867.61,1550.58,1099.12,0.0,10.24
24,TN,OWNER,1940-59,1 ATTACHED,UTILITY GAS,200-400%,242.182,58037.05,1024.01,754.62,0.0,3.06
25,TN,OWNER,1940-59,1 ATTACHED,UTILITY GAS,400%+,263.651,174899.45,1221.86,675.28,51.18,1.11
26,TN,OWNER,1940-59,1 ATTACHED,WOOD,0-100%,4.736,1204.06,1206.72,0.0,197.12,116.58999999999999
27,TN,OWNER,1940-59,1 ATTACHED,WOOD,100-150%,0.007,0.0,0.0,0.0,0.0,
28,TN,OWNER,1940-59,1 ATTACHED,WOOD,150-200%,0.114,0.0,0.0,0.0,0.0,
