,State,Tenure,Year Built,Structure Type,Heating Fuel,Federal Poverty Line,Units,Household Income,Electricity Payments ($),Gas Payments ($),Fuel Oil Payments ($),Energy Burden (% Income)
1,IN,OWNER,1940-59,1 ATTACHED,BOTTLED GAS,0-100%,4.412,9586.77,1515.16,665.65,0.0,22.75
2,IN,OWNER,1940-59,1 ATTACHED,BOTTLED GAS,100-150%,6.92,14818.69,2342.06,1028.93,0.0,22.75
3,IN,OWNER,1940-59,1 ATTACHED,BOTTLED GAS,150-200%,7.671,29904.78,891.1,739.08,0.0,5.45
4,IN,OWNER,1940-59,1 ATTACHED,BOTTLED GAS,200-400%,9.688,45589.94,1658.36,1318.37,0.0,6.529999999999999
5,IN,OWNER,1940-59,1 ATTACHED,BOTTLED GAS,400%+,7.292,56109.4,1592.85,1401.28,0.0,5.34
6,IN,OWNER,1940-59,1 ATTACHED,ELECTRICITY,0-100%,25.208,2216.39,578.68,0.0,0.0,26.11
7,IN,OWNER,1940-59,1 ATTACHED,ELECTRICITY,100-150%,6.996,6765.33,0.0,0.0,7.99,0.12
8,IN,OWNER,1940-59,1 ATTACHED,ELECTRICITY,150-200%,31.059,27511.06,1094.07,12.74,4.71,4.04
9,IN,OWNER,1940-59,1 ATTACHED,ELECTRICITY,200-400%,66.005,49852.56,1467.17,120.85,0.97,3.19
10,IN,OWNER,1940-59,1 ATTACHED,ELECTRICITY,400%+,73.023,55623.29,1542.81,95.76,0.0,2.9499999999999997
11,IN,OWNER,1940-59,1 ATTACHED,OTHER,0-100%,0.002,0.0,0.0,0.0,0.0,
12,IN,OWNER,1940-59,1 ATTACHED,OTHER,100-150%,0.037,0.0,0.0,0.0,0.0,
13,IN,OWNER,1940-59,1 ATTACHED,OTHER,150-200%,0.069,0.0,0.0,0.0,0.0,
14,IN,OWNER,1940-59,1 ATTACHED,OTHER,200-400%,1.148,0.0,0.0,0.0,0.0,
15,IN,OWNER,1940-59,1 ATTACHED,OTHER,400%+,0.826,0.0,0.0,0.0,0.0,
16,IN,OWNER,1940-59,1 ATTACHED,SOLAR,0-100%,0.205,0.0,0.0,0.0,0.0,
17,IN,OWNER,1940-59,1 ATTACHED,SOLAR,100-150%,0.181,0.0,0.0,0.0,0.0,
18,IN,OWNER,1940-59,1 ATTACHED,SOLAR,150-200%,0.001,0.0,0.0,0.0,0.0,
19,IN,OWNER,1940-59,1 ATTACHED,SOLAR,200-400%,0.362,0.0,0.0,0.0,0.0,
20,IN,OWNER,1940-59,1 ATTACHED,SOLAR,400%+,1.497,0.0,0.0,0.0,0.0,
21,IN,OWNER,1940-59,1 ATTACHED,UTILITY GAS,0-100%,200.871,7776.26,983.32,794.93,17.66,23.09
22,IN,OWNER,1940-59,1 ATTACHED,UTILITY GAS,100-150%,189.558,18638.29,1320.23,799.32,30.73,11.540000000000001
23,IN,OWNER,1940-59,1 ATTACHED,UTILITY GAS,150-200%,208.543,26508.63,1227.75,820.46,2.91,7.739999999999999
24,IN,OWNER,1940-59,1 ATTACHED,UTILITY GAS,200-400%,727.397,44198.2,1160.17,715.68,95.77,4.46
25,IN,OWNER,1940-59,1 ATTACHED,UTILITY GAS,400%+,581.342,97973.9,1328.18,839.75,36.81,2.25
26,IN,OWNER,1940-59,1 ATTACHED,WOOD,0-100%,0.36,11159.68,163.7,149.18,0.0,2.8000000000000003
27,IN,OWNER,1940-59,1 ATTACHED,WOOD,100-150%,0.382,14049.66,206.1,187.82,0.0,2.8000000000000003
28,IN,OWNER,1940-59,1 ATTACHED,WOOD,150-200%,0.248,0.0,0.0,0.0,0.0,
29,IN,OWNER,1940-59,1 ATTACHED,WOOD,200-400%,16.236,108619.1,0.0,0.0,1020.0,0.9400000000000001
30,IN,OWNER,1940-59,1 ATTACHED,WOOD,400%+,9.548,222444.17,0.0,1051.24,29.58,0.49
31,IN,OWNER,1940-59,1 ATTACHED,COAL,0-100%,0.567,0.0,0.0,0.0,0.0,
32,IN,OWNER,1940-59,1 ATTACHED,COAL,100-150%,0.209,0.0,0.0,0.0,0.0,
33,IN,OWNER,1940-59,1 ATTACHED,COAL,150-200%,0.004,0.0,0.0,0.0,0.0,
34,IN,OWNER,1940-59,1 ATTACHED,COAL,200-400%,0.712,0.0,0.0,0.0,0.0,
35,IN,OWNER,1940-59,1 ATTACHED,COAL,400%+,0.551,0.0,0.0,0.0,0.0,
36,IN,OWNER,1940-59,1 ATTACHED,NONE,0-100%,0.388,0.0,0.0,0.0,0.0,
37,IN,OWNER,1940-59,1 ATTACHED,NONE,100-150%,0.306,0.0,0.0,0.0,0.0,
38,IN,OWNER,1940-59,1 ATTACHED,NONE,150-200%,0.197,0.0,0.0,0.0,0.0,
39,IN,OWNER,1940-59,1 ATTACHED,NONE,200-400%,0.61,0.0,0.0,0.0,0.0,
40,IN,OWNER,1940-59,1 ATTACHED,NONE,400%+,0.369,0.0,0.0,0.0,0.0,
41,IN,OWNER,1940-59,1 ATTACHED,FUEL OIL,0-100%,0.734,0.0,0.0,0.0,0.0,
42,IN,OWNER,1940-59,1 ATTACHED,FUEL OIL,100-150%,0.01,0.0,0.0,0.0,0.0,
43,IN,OWNER,1940-59,1 ATTACHED,FUEL OIL,150-200%,4.421,28654.7,2058.16,0.0,1263.77,11.59
44,IN,OWNER,1940-59,1 ATTACHED,FUEL OIL,200-400%,6.769,35111.94,1652.72,0.0,1054.74,7.71
45,IN,OWNER,1940-59,1 ATTACHED,FUEL OIL,400%+,1.027,22433.28,1380.07,0.0,887.57,10.11
