,State,Tenure,Year Built,Structure Type,Heating Fuel,Federal Poverty Line,Units,Household Income,Electricity Payments ($),Gas Payments ($),Fuel Oil Payments ($),Energy Burden (% Income)
1,OK,OWNER,1940-59,1 ATTACHED,BOTTLED GAS,0-100%,2.309,6988.14,822.12,1569.46,0.0,34.22
2,OK,OWNER,1940-59,1 ATTACHED,BOTTLED GAS,100-150%,0.004,0.0,0.0,0.0,0.0,
3,OK,OWNER,1940-59,1 ATTACHED,BOTTLED GAS,150-200%,5.907,17248.18,556.96,403.11,0.0,5.57
4,OK,OWNER,1940-59,1 ATTACHED,BOTTLED GAS,200-400%,18.529,20747.22,727.58,1053.77,54.61,8.85
5,OK,OWNER,1940-59,1 ATTACHED,BOTTLED GAS,400%+,11.316,0.0,0.0,0.0,0.0,
6,OK,OWNER,1940-59,1 ATTACHED,ELECTRICITY,0-100%,39.578,4693.91,586.97,0.0,0.0,12.5
7,OK,OWNER,1940-59,1 ATTACHED,ELECTRICITY,100-150%,15.823,31204.84,2162.78,68.85,0.0,7.1499999999999995
8,OK,OWNER,1940-59,1 ATTACHED,ELECTRICITY,150-200%,18.333,30246.78,2776.0,121.6,0.0,9.58
9,OK,OWNER,1940-59,1 ATTACHED,ELECTRICITY,200-400%,85.751,50812.14,1705.5,148.72,241.21,4.12
10,OK,OWNER,1940-59,1 ATTACHED,ELECTRICITY,400%+,66.266,168509.78,1500.51,374.48,196.37,1.23
11,OK,OWNER,1940-59,1 ATTACHED,OTHER,0-100%,0.175,0.0,0.0,0.0,0.0,
12,OK,OWNER,1940-59,1 ATTACHED,OTHER,100-150%,0.116,0.0,0.0,0.0,0.0,
13,OK,OWNER,1940-59,1 ATTACHED,OTHER,150-200%,0.0,0.0,0.0,0.0,0.0,
14,OK,OWNER,1940-59,1 ATTACHED,OTHER,200-400%,2.205,64490.05,3203.12,639.56,0.0,5.96
15,OK,OWNER,1940-59,1 ATTACHED,OTHER,400%+,12.516,103790.54,3244.17,3308.92,108.08,6.419999999999999
16,OK,OWNER,1940-59,1 ATTACHED,SOLAR,0-100%,0.144,0.0,0.0,0.0,0.0,
17,OK,OWNER,1940-59,1 ATTACHED,SOLAR,100-150%,0.0,0.0,0.0,0.0,0.0,
