,State,Tenure,Year Built,Structure Type,Heating Fuel,Federal Poverty Line,Units,Household Income,Electricity Payments ($),Gas Payments ($),Fuel Oil Payments ($),Energy Burden (% Income)
1,WI,OWNER,1940-59,1 ATTACHED,BOTTLED GAS,0-100%,10.117,7171.8,1316.65,354.88,251.15,26.810000000000002
2,WI,OWNER,1940-59,1 ATTACHED,BOTTLED GAS,100-150%,7.984,16108.33,2691.71,169.83,736.26,22.34
3,WI,OWNER,1940-59,1 ATTACHED,BOTTLED GAS,150-200%,0.524,0.0,0.0,0.0,0.0,
4,WI,OWNER,1940-59,1 ATTACHED,BOTTLED GAS,200-400%,12.991,27762.58,796.05,620.82,136.66,5.6000000000000005
5,WI,OWNER,1940-59,1 ATTACHED,BOTTLED GAS,400%+,15.885,80172.68,1454.87,1142.59,637.59,4.04
6,WI,OWNER,1940-59,1 ATTACHED,ELECTRICITY,0-100%,33.031,7993.94,883.36,67.23,0.0,11.89
7,WI,OWNER,1940-59,1 ATTACHED,ELECTRICITY,100-150%,51.233,17089.31,2028.92,0.0,0.0,11.87
8,WI,OWNER,1940-59,1 ATTACHED,ELECTRICITY,150-200%,19.413,4485.83,819.03,0.0,0.0,18.26
9,WI,OWNER,1940-59,1 ATTACHED,ELECTRICITY,200-400%,102.163,48516.37,1389.66,90.99,0.0,3.05
10,WI,OWNER,1940-59,1 ATTACHED,ELECTRICITY,400%+,32.601,36688.86,456.98,180.56,0.0,1.7399999999999998
11,WI,OWNER,1940-59,1 ATTACHED,OTHER,0-100%,0.385,0.0,0.0,0.0,0.0,
12,WI,OWNER,1940-59,1 ATTACHED,OTHER,100-150%,0.002,0.0,0.0,0.0,0.0,
13,WI,OWNER,1940-59,1 ATTACHED,OTHER,150-200%,0.0,0.0,0.0,0.0,0.0,
14,WI,OWNER,1940-59,1 ATTACHED,OTHER,200-400%,1.462,63150.68,2779.81,0.0,107.17,4.569999999999999
15,WI,OWNER,1940-59,1 ATTACHED,OTHER,400%+,0.87,61378.16,2701.79,0.0,104.16,4.569999999999999
16,WI,OWNER,1940-59,1 ATTACHED,SOLAR,0-100%,0.284,0.0,0.0,0.0,0.0,
17,WI,OWNER,1940-59,1 ATTACHED,SOLAR,100-150%,0.143,0.0,0.0,0.0,0.0,
18,WI,OWNER,1940-59,1 ATTACHED,SOLAR,150-200%,0.058,0.0,0.0,0.0,0.0,
19,WI,OWNER,1940-59,1 ATTACHED,SOLAR,200-400%,0.475,0.0,0.0,0.0,0.0,
20,WI,OWNER,1940-59,1 ATTACHED,SOLAR,400%+,0.823,0.0,0.0,0.0,0.0,
21,WI,OWNER,1940-59,1 ATTACHED,UTILITY GAS,0-100%,254.697,7625.96,703.95,480.08,0.0,15.53
22,WI,OWNER,1940-59,1 ATTACHED,UTILITY GAS,100-150%,109.682,19458.03,797.37,417.96,0.0,6.25
23,WI,OWNER,1940-59,1 ATTACHED,UTILITY GAS,150-200%,267.988,29568.04,1133.26,460.32,1.28,5.390000000000001
24,WI,OWNER,1940-59,1 ATTACHED,UTILITY GAS,200-400%,861.331,48474.58,1109.72,603.58,5.83,3.55
25,WI,OWNER,1940-59,1 ATTACHED,UTILITY GAS,400%+,624.893,105816.99,1131.17,597.89,28.15,1.66
26,WI,OWNER,1940-59,1 ATTACHED,WOOD,0-100%,2.764,0.0,0.0,0.0,0.0,
27,WI,OWNER,1940-59,1 ATTACHED,WOOD,100-150%,10.717,22102.19,0.0,0.0,0.0,0.0
28,WI,OWNER,1940-59,1 ATTACHED,WOOD,150-200%,3.018,24568.52,1347.41,1270.46,393.52,12.26
29,WI,OWNER,1940-59,1 ATTACHED,WOOD,200-400%,13.562,29073.84,1519.15,221.35,378.37,7.290000000000001
30,WI,OWNER,1940-59,1 ATTACHED,WOOD,400%+,6.619,114559.41,0.0,0.0,0.0,0.0
31,WI,OWNER,1940-59,1 ATTACHED,COAL,0-100%,1.154,0.0,0.0,0.0,0.0,
32,WI,OWNER,1940-59,1 ATTACHED,COAL,100-150%,0.007,0.0,0.0,0.0,0.0,
33,WI,OWNER,1940-59,1 ATTACHED,COAL,150-200%,0.032,0.0,0.0,0.0,0.0,
34,WI,OWNER,1940-59,1 ATTACHED,COAL,200-400%,0.217,0.0,0.0,0.0,0.0,
35,WI,OWNER,1940-59,1 ATTACHED,COAL,400%+,0.147,0.0,0.0,0.0,0.0,
36,WI,OWNER,1940-59,1 ATTACHED,NONE,0-100%,0.886,0.0,0.0,0.0,0.0,
37,WI,OWNER,1940-59,1 ATTACHED,NONE,100-150%,0.828,0.0,0.0,0.0,0.0,
38,WI,OWNER,1940-59,1 ATTACHED,NONE,150-200%,0.395,0.0,0.0,0.0,0.0,
39,WI,OWNER,1940-59,1 ATTACHED,NONE,200-400%,0.321,0.0,0.0,0.0,0.0,
40,WI,OWNER,1940-59,1 ATTACHED,NONE,400%+,2.522,0.0,0.0,0.0,0.0,
41,WI,OWNER,1940-59,1 ATTACHED,FUEL OIL,0-100%,6.99,6407.48,782.36,0.0,0.0,12.21
42,WI,OWNER,1940-59,1 ATTACHED,FUEL OIL,100-150%,4.473,16047.16,1764.73,0.0,816.93,16.09
43,WI,OWNER,1940-59,1 ATTACHED,FUEL OIL,150-200%,6.513,39980.81,1745.44,0.0,312.87,5.1499999999999995
44,WI,OWNER,1940-59,1 ATTACHED,FUEL OIL,200-400%,32.164,41738.36,1212.3,175.43,833.41,5.319999999999999
