,State,Tenure,Year Built,Structure Type,Heating Fuel,Federal Poverty Line,Units,Household Income,Electricity Payments ($),Gas Payments ($),Fuel Oil Payments ($),Energy Burden (% Income)
1,MT,OWNER,1940-59,1 ATTACHED,BOTTLED GAS,0-100%,0.013,0.0,0.0,0.0,0.0,
2,MT,OWNER,1940-59,1 ATTACHED,BOTTLED GAS,100-150%,0.0,0.0,0.0,0.0,0.0,
3,MT,OWNER,1940-59,1 ATTACHED,BOTTLED GAS,150-200%,0.0,0.0,0.0,0.0,0.0,
4,MT,OWNER,1940-59,1 ATTACHED,BOTTLED GAS,200-400%,0.009,0.0,0.0,0.0,0.0,
5,MT,OWNER,1940-59,1 ATTACHED,BOTTLED GAS,400%+,0.148,0.0,0.0,0.0,0.0,
6,MT,OWNER,1940-59,1 ATTACHED,ELECTRICITY,0-100%,3.527,0.0,0.0,0.0,0.0,
7,MT,OWNER,1940-59,1 ATTACHED,ELECTRICITY,100-150%,7.914,10474.92,1131.27,0.0,0.0,10.8
8,MT,OWNER,1940-59,1 ATTACHED,ELECTRICITY,150-200%,3.057,58297.27,195.47,0.0,0.0,0.33999999999999997
9,MT,OWNER,1940-59,1 ATTACHED,ELECTRICITY,200-400%,45.642,45395.57,1250.62,0.0,0.0,2.75
10,MT,OWNER,1940-59,1 ATTACHED,ELECTRICITY,400%+,41.593,60473.48,423.28,345.54,0.0,1.27
11,MT,OWNER,1940-59,1 ATTACHED,OTHER,0-100%,0.0,0.0,0.0,0.0,0.0,
12,MT,OWNER,1940-59,1 ATTACHED,OTHER,100-150%,0.0,0.0,0.0,0.0,0.0,
13,MT,OWNER,1940-59,1 ATTACHED,OTHER,150-200%,0.0,0.0,0.0,0.0,0.0,
14,MT,OWNER,1940-59,1 ATTACHED,OTHER,200-400%,0.003,0.0,0.0,0.0,0.0,
15,MT,OWNER,1940-59,1 ATTACHED,OTHER,400%+,0.002,0.0,0.0,0.0,0.0,
16,MT,OWNER,1940-59,1 ATTACHED,SOLAR,0-100%,0.001,0.0,0.0,0.0,0.0,
17,MT,OWNER,1940-59,1 ATTACHED,SOLAR,100-150%,0.0,0.0,0.0,0.0,0.0,
18,MT,OWNER,1940-59,1 ATTACHED,SOLAR,150-200%,0.0,0.0,0.0,0.0,0.0,
19,MT,OWNER,1940-59,1 ATTACHED,SOLAR,200-400%,0.0,0.0,0.0,0.0,0.0,
20,MT,OWNER,1940-59,1 ATTACHED,SOLAR,400%+,0.0,0.0,0.0,0.0,0.0,
21,MT,OWNER,1940-59,1 ATTACHED,UTILITY GAS,0-100%,11.571,7627.47,1188.93,162.84,212.62,20.51
22,MT,OWNER,1940-59,1 ATTACHED,UTILITY GAS,100-150%,0.11,0.0,0.0,0.0,0.0,
23,MT,OWNER,1940-59,1 ATTACHED,UTILITY GAS,150-200%,15.669,39228.01,1250.59,921.41,0.0,5.54
24,MT,OWNER,1940-59,1 ATTACHED,UTILITY GAS,200-400%,114.141,42716.12,790.55,531.74,22.19,3.15
25,MT,OWNER,1940-59,1 ATTACHED,UTILITY GAS,400%+,38.195,53042.88,819.12,427.58,0.0,2.35
26,MT,OWNER,1940-59,1 ATTACHED,WOOD,0-100%,0.064,0.0,0.0,0.0,0.0,
27,MT,OWNER,1940-59,1 ATTACHED,WOOD,100-150%,0.702,0.0,0.0,0.0,0.0,
28,MT,OWNER,1940-59,1 ATTACHED,WOOD,150-200%,0.05,0.0,0.0,0.0,0.0,
29,MT,OWNER,1940-59,1 ATTACHED,WOOD,200-400%,11.579,40279.9,5595.29,156.42,2859.15,21.38
30,MT,OWNER,1940-59,1 ATTACHED,WOOD,400%+,0.022,0.0,0.0,0.0,0.0,
31,MT,OWNER,1940-59,1 ATTACHED,COAL,0-100%,0.0,0.0,0.0,0.0,0.0,
32,MT,OWNER,1940-59,1 ATTACHED,COAL,100-150%,0.0,0.0,0.0,0.0,0.0,
33,MT,OWNER,1940-59,1 ATTACHED,COAL,150-200%,0.0,0.0,0.0,0.0,0.0,
34,MT,OWNER,1940-59,1 ATTACHED,COAL,200-400%,0.002,0.0,0.0,0.0,0.0,
35,MT,OWNER,1940-59,1 ATTACHED,COAL,400%+,0.0,0.0,0.0,0.0,0.0,
36,MT,OWNER,1940-59,1 ATTACHED,NONE,0-100%,0.005,0.0,0.0,0.0,0.0,
37,MT,OWNER,1940-59,1 ATTACHED,NONE,100-150%,0.0,0.0,0.0,0.0,0.0,
38,MT,OWNER,1940-59,1 ATTACHED,NONE,150-200%,0.0,0.0,0.0,0.0,0.0,
39,MT,OWNER,1940-59,1 ATTACHED,NONE,200-400%,0.0,0.0,0.0,0.0,0.0,
40,MT,OWNER,1940-59,1 ATTACHED,NONE,400%+,0.0,0.0,0.0,0.0,0.0,
41,MT,OWNER,1940-59,1 ATTACHED,FUEL OIL,0-100%,0.221,0.0,0.0,0.0,0.0,
42,MT,OWNER,1940-59,1 ATTACHED,FUEL OIL,100-150%,0.049,0.0,0.0,0.0,0.0,
43,MT,OWNER,1940-59,1 ATTACHED,FUEL OIL,150-200%,0.017,0.0,0.0,0.0,0.0,
