,state,source,all_exp,white_exp,POC_exp,hispanic_exp,black_exp,asian_exp,POC_pctDiff,hispanic_pctDiff,black_pctDiff,asian_pctDiff
0,Delaware,All,7.99089394133147,7.8623874127926,8.2159717497615,8.11782287620042,8.29194267999188,8.25596490406046,0.02816678710574,0.0158841971625275,0.0376739750108928,0.0331716281901784
1,Delaware,Agriculture,1.2812461713709,1.29027528651237,1.2654317729025,1.22872100609224,1.26739715766357,1.36374963122221,-0.0123429820293458,-0.0409953734515021,-0.0108090186076507,0.0643931366936562
2,Delaware,Coal Elec. Util.,1.73401680724689,1.72471503828814,1.75030875595613,1.739596063231,1.75212367443591,1.78234636597521,0.00939549642261405,0.0032175328179014,0.0104421520675857,0.0278714476851307
3,Delaware,Commercial Cooking,0.133277574817697,0.117363746249685,0.161150475117356,0.155192418419965,0.171581762195047,0.14286798635696,0.209134209845773,0.16443008985003,0.28740159347696,0.0719581786536942
4,Delaware,Construction,0.283503997097442,0.26934068521162,0.308310886176291,0.308017756892105,0.314241324975681,0.299434440191139,0.0875010205599442,0.0864670694086832,0.108419381006734,0.0561912468846842
5,Delaware,Heavy Duty Diesel Veh.,0.628850360120613,0.623072048967923,0.638971010218797,0.649239556035198,0.637760836754777,0.628072347670039,0.0160938925060698,0.0324229692906183,0.0141694705119596,-0.00123719806795366
6,Delaware,Industrial,1.21767814182348,1.19674931412955,1.25433475938151,1.2243115823174,1.26864786711722,1.28496752194198,0.030103700065712,0.00544761400084595,0.0418581261690472,0.0552603991213377
7,Delaware,Light Duty Gas Veh.,0.90088165275751,0.871252866977887,0.952776153726021,0.955836150268866,0.966160794478092,0.907960570260855,0.0576041268125142,0.0610007955463922,0.0724613954793833,0.00785776631334182
8,Delaware,Miscellaneous,0.418301954073258,0.412386812776145,0.428662260703948,0.426294848780306,0.432226225248325,0.42292227725862,0.0247675310378196,0.0191079545032407,0.0332876072881763,0.0110454257752605
9,Delaware,Non-coal Elec. Util.,0.102346442839922,0.0992934210320622,0.107693777838503,0.102740507685202,0.111566791676023,0.101951640869265,0.0522473947330564,0.00385030328700647,0.090089587681344,-0.00385750554393611
10,Delaware,Off-highway Veh. & Equip.,0.547021937952342,0.544136576119841,0.552075618299722,0.544149882836347,0.563621556688436,0.495003304426238,0.00923853322281307,-0.00525034722875345,0.0303454351359854,-0.0950942364776533
11,Delaware,Residential Other,0.184323527076784,0.177436601350945,0.196385903726571,0.194459746208008,0.198652761865104,0.202013734102621,0.0654413293901505,0.0549914560120186,0.0777395865604834,0.0959736790326657
12,Delaware,Residential Gas Comb.,0.104100824579397,0.0998028043654087,0.111628760952371,0.109758496353773,0.114718205740675,0.105519415437554,0.0723138976409628,0.0543480015382736,0.10199132623758,0.0136270857016635
13,Delaware,Residential Wood,0.346098990486059,0.332409860597755,0.370075354874749,0.364230101561702,0.37235957857313,0.399954894356704,0.0692760309847122,0.0523870672092385,0.075875945347863,0.15560838185344
14,Delaware,Road Dust,0.109245559089173,0.104152350213264,0.118166259887028,0.115274759518308,0.120884142579894,0.119200773991075,0.0816573311741924,0.0551894326817764,0.106535987254369,0.091126952755813
