,Metric,State,County,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
40,Units in Structure: 1 ATTACHED,VA,Accomack,538,591,681,615,474,472,427,399,555,639
41,Units in Structure: 1 DETACHED,VA,Accomack,15023,14972,14889,14773,14852,15390,15247,15657,15916,15868
42,Units in Structure: 10-19,VA,Accomack,315,329,310,270,223,155,174,134,107,111
43,Units in Structure: 2,VA,Accomack,207,111,105,190,163,160,251,320,257,238
44,Units in Structure: 20-49,VA,Accomack,99,124,92,107,86,87,106,61,59,57
45,Units in Structure: 3-4,VA,Accomack,206,212,162,258,256,299,304,331,80,141
46,Units in Structure: 5-9,VA,Accomack,234,136,158,166,163,189,262,194,205,238
47,Units in Structure: 50+,VA,Accomack,115,96,79,97,87,108,172,171,191,188
48,"Units in Structure: Boat,RV,Van,Etc.",VA,Accomack,24,28,0,0,0,0,0,0,22,21
49,Units in Structure: Mobile Home,VA,Accomack,4167,4366,4541,4476,4750,4171,4097,3976,3859,3772
40,Units in Structure: 1 ATTACHED,VA,Albemarle,3646,3956,3897,4478,4623,5072,5447,5709,5950,6210
41,Units in Structure: 1 DETACHED,VA,Albemarle,26495,26482,26835,26330,26164,25879,26555,26262,26214,26914
42,Units in Structure: 10-19,VA,Albemarle,3475,3539,3643,3630,3961,3855,3582,3574,3785,3570
43,Units in Structure: 2,VA,Albemarle,421,442,451,409,482,740,711,863,1090,992
44,Units in Structure: 20-49,VA,Albemarle,1246,1188,1203,1228,1370,1565,1445,1536,1389,1180
45,Units in Structure: 3-4,VA,Albemarle,1030,982,951,1092,1035,889,974,999,1000,1022
46,Units in Structure: 5-9,VA,Albemarle,2205,2051,2085,2143,1920,1734,1780,1892,1884,2064
47,Units in Structure: 50+,VA,Albemarle,1442,1565,1511,1660,1776,1838,1628,1549,1544,1665
48,"Units in Structure: Boat,RV,Van,Etc.",VA,Albemarle,25,29,30,26,15,0,0,0,7,32
49,Units in Structure: Mobile Home,VA,Albemarle,1372,1590,1726,1717,1782,2007,1829,2007,2023,1871
