,urban_area,white_pctDiff,POC_pctDiff,latino_pctDiff,black_pctDiff,asian_pctDiff,state
219,"Lexington Park--California--Chesapeake Ranch Estates, MD",0.00452036572400008,-0.00892011473659528,-0.00889501041564511,-0.00914359621442282,-0.0119817933528755,MD
220,"Philadelphia, PA--NJ--DE--MD",-0.229582980010475,0.34076920757156,0.358058288980214,0.423236335309758,0.120528097196561,MD
221,"Waldorf, MD",-0.0306638075953886,0.0138527028449616,0.00433253699498893,0.0155483213018722,0.0158609885934136,MD
222,"Washington, DC--VA--MD",-0.0903092299420377,0.064039039797052,0.0129699673168185,0.250515171255573,-0.249838061273295,MD
223,"Westminster--Eldersburg, MD",0.00197214949282483,-0.0158306771821428,-0.019010275513743,-0.0262230177380178,0.00258863833987755,MD
224,"Bangor, ME",0.00060976164618597,-0.00896870427326753,-0.00485353238764009,-0.00819284148213869,-0.00431024583158799,ME
225,"Dover--Rochester, NH--ME",-0.00408890577908238,0.0379849277012915,0.0185839886761186,0.0280834162572032,0.0586207593947089,ME
226,"Lewiston, ME",-0.00990793024846764,0.0624098299392953,0.0868427237387152,0.11437180652198,-0.0215577768059671,ME
227,"Portland, ME",-0.022468144846595,0.169992550477136,0.104951795288755,0.420314891015556,-0.0118702163990181,ME
228,"Portsmouth, NH--ME",1.85055859937924e-06,-1.95656182585783e-05,-0.00332003820814838,0.0333851054652477,-0.011780681545332,ME
229,"Ann Arbor, MI",-0.00688456132465505,0.0128690243126463,0.013817378053766,0.011391084541481,0.0204859298546118,MI
230,"Battle Creek, MI",-0.00884516150289617,0.0206733882734146,0.0147023121413545,0.0329203502608097,-0.0683602900794499,MI
231,"Bay City, MI",-0.00727298679177609,0.0502778477297321,0.0514317007959608,0.0693610346418694,0.0159800257211447,MI
232,"Benton Harbor--St. Joseph--Fair Plain, MI",0.013041901768684,-0.00945600014790978,-0.011979091121835,-0.00990671823692113,0.0141863123260212,MI
233,"Detroit, MI",-0.0596993888476254,0.0968833036131787,-0.0325260023524171,0.160823529703208,-0.103424077890973,MI
234,"Elkhart, IN--MI",-0.0097740756978323,0.023164363169804,0.00285718773543077,0.0706350484031679,0.00378731387302598,MI
235,"Flint, MI",-0.0360949349633292,0.0656769563584954,0.0174540619125394,0.0826558730952828,-0.0848043495926452,MI
236,"Grand Rapids, MI",-0.0545421700017022,0.128990204092893,0.125720555401011,0.194281114002266,-0.0176471377381659,MI
237,"Holland, MI",-0.0119069842945983,0.0248943566895152,0.0277386706599846,0.0391823493808405,0.0195934305807409,MI
238,"Jackson, MI",-0.0157902250519895,0.0478580957237151,0.0353323052893634,0.0611576013781945,-0.0332298439969982,MI
239,"Kalamazoo, MI",-0.0166095169664151,0.0445442778489764,0.0525586379735364,0.0596921816426522,-0.016120706134255,MI
240,"Lansing, MI",-0.0146356606179013,0.0300231628736729,0.0317321970664451,0.0328471305517336,0.0127687191309895,MI
241,"Michigan City--La Porte, IN--MI",-0.00282654146845241,0.00613861623205456,0.0024942625370204,0.00417979096514176,0.021274680176025,MI
242,"Midland, MI",-0.0027720574391821,0.0227666412010685,0.0241377068568794,0.0542400791859195,0.00388117017669004,MI
243,"Monroe, MI",-0.00116932645560754,0.00958131402265654,0.00961535366399167,0.00601727814281064,-0.00577706875813782,MI
244,"Muskegon, MI",-0.0446665346561702,0.110522039070299,0.0491770119403684,0.140565418636825,-0.103863020349593,MI
245,"Port Huron, MI",-0.00087603300834758,0.00568960759401366,-0.0050577318177114,0.0149049997809581,0.0165295632806416,MI
246,"Saginaw, MI",-0.0606147980473412,0.0587629120774189,0.0392221198465369,0.0725950868428995,-0.121335937685898,MI
247,"South Bend, IN--MI",0.00290168695357584,-0.00693280923613032,-0.037478723894241,0.00377397526573173,0.0270022578991461,MI
248,"South Lyon--Howell, MI",-0.00109981627756428,0.0170878809816389,0.0181364580018587,0.0424089909044946,0.0257608566070088,MI
249,"Toledo, OH--MI",-0.0410277863161758,0.0947933950922578,0.0588136436284982,0.131492610955991,-0.0719126415158825,MI
250,"Fargo, ND--MN",-0.0051601402009533,0.0298442237669118,0.0285412688389123,0.0523202788702976,0.0259696677020183,MN
251,"Grand Forks, ND--MN",0.00944337525213899,-0.0504432071537821,-0.0192282226838253,-0.048739505005446,-0.105144188492812,MN
252,"La Crosse, WI--MN",-0.000530524198620751,0.00413381729550928,0.00681056024385216,0.04849274623008,-0.0121910415611043,MN
253,"Mankato, MN",-0.000310089389493153,0.00243570130555797,0.000388855768207878,6.15134657088872e-05,-0.00611997875167668,MN
254,"Rochester, MN",-0.00401898461560812,0.0143514319420762,0.060180000810504,0.00946903361626676,-0.0377510368412638,MN
255,"St. Cloud, MN",-0.00869448738837914,0.0373071024083183,-0.00414031465921329,0.0539285553122987,0.0337009992346306,MN
256,"Alton, IL--MO",0.0104835803595519,-0.0671134345880346,-0.0302972768305422,-0.0920270937255274,0.0485960590866968,MO
257,"Columbia, MO",-0.00140755624147181,0.0043364617065581,-0.000956182784029143,0.00949081841417827,0.00438898749607987,MO
258,"Fayetteville--Springdale--Rogers, AR--MO",-0.0286078220166987,0.0560862112895649,0.0786317997593126,-0.00390496400667011,-0.00647982487093496,MO
259,"Jefferson City, MO",-0.00403315928074029,0.0141516002505223,0.0192082243486601,0.0111981996662323,0.0265114010136245,MO
260,"Joplin, MO",-0.000458077260583129,0.00280401183333043,-0.0323735837806926,0.0333210296336893,0.0125704525083194,MO
261,"Lee's Summit, MO",-0.00432935880695132,0.0188248610244847,-0.00358149950082211,0.0338517528608833,0.00962542054453165,MO
262,"Springfield, MO",-0.00878134131328656,0.0592728974134921,0.0433271217082099,0.0932375023162823,0.0964587304862383,MO
263,"Gulfport, MS",-0.017299663083053,0.0306691667129449,0.0317310046992375,0.0415804755745421,-0.0376190432834595,MS
264,"Hattiesburg, MS",-0.0107852620095505,0.0119287635876622,-0.00277220517339421,0.0151568188795019,0.00549865863605723,MS
265,"Jackson, MS",-0.0746927039816096,0.0429160319503908,-0.0437977962816546,0.0501953049285866,-0.0996015124918965,MS
266,"Pascagoula, MS",-0.00337138296222956,0.00384319568703894,0.000128389953316976,0.00522432898325242,8.89793108317282e-05,MS
267,"Billings, MT",-0.000671690528079371,0.00438240305111627,0.0156571353669177,0.0335966424737904,0.0124466691578669,MT
268,"Great Falls, MT",-0.00591265524505813,0.029701005159015,0.0197221948148996,0.0472134738823731,-0.0933331959363346,MT
269,"Missoula, MT",-0.00365133137823703,0.0307564136971845,0.0148523801735015,0.0842967119388011,0.096431356088729,MT
270,"Asheville, NC",-0.0106859925110466,0.0479046903347091,0.0245330539131556,0.091629347095401,0.0481429321865367,NC
271,"Burlington, NC",-0.00979417792295157,0.0144615266427676,0.0219319385429642,0.0131378594317795,0.0128269234763683,NC
272,"Concord, NC",-0.011724145816057,0.0207839805891722,0.0145049003464994,0.0126599625388354,0.144666618627489,NC
273,"Durham, NC",-0.0236807307103949,0.019965895057258,0.005804332530484,0.0343119843388049,-0.0164931079590205,NC
274,"Fayetteville, NC",-0.00255925070214915,0.00193620056512386,-0.0156206781762172,0.0120243664986533,-0.00818876548940045,NC
275,"Goldsboro, NC",-0.0104633862994296,0.00973151898168517,0.000559484694334671,0.0109606121837096,0.019345041571894,NC
276,"Greensboro, NC",-0.0369771599784521,0.0354329158171671,0.0151651618230919,0.0466577025979892,-0.00317300049638077,NC
277,"Greenville, NC",0.0149280793897367,-0.0191265049431293,-0.0214360835463008,-0.023775065278529,0.0336032844465401,NC
278,"Hickory, NC",-0.0140472556895028,0.0462952525232683,0.0455378986916536,0.0586761158835464,0.034718459211248,NC
279,"High Point, NC",-0.0512176430200734,0.0613698316389339,0.0188335177456824,0.0814487355390306,0.0388900964094576,NC
280,"Jacksonville, NC",-0.0011514198615911,0.00161298922462205,-0.00696221085908588,0.0094650095213405,0.0103059237542343,NC
281,"Myrtle Beach--Socastee, SC--NC",-0.00121423496000807,0.00485981929577637,-0.00740247474129058,0.0140443011889315,0.000336085144084211,NC
282,"New Bern, NC",-0.022562384602302,0.0319421672767339,-0.0280286634910271,0.0446142330849848,0.0229052648723517,NC
283,"Raleigh, NC",-0.0105496727183425,0.0165554962690106,0.0180201388871937,0.0176855820974512,0.0231679451760222,NC
284,"Rocky Mount, NC",-0.0355858722142215,0.0177736829534793,-0.0404584985199328,0.0214090883656588,-0.0520244599409373,NC
285,"Wilmington, NC",-0.00488453937795798,0.0175100492145289,0.0123197584877764,0.0330050002801237,0.015227902485467,NC
286,"Winston-Salem, NC",-0.0170531969575023,0.0231834475132295,0.0035418241324436,0.028479481719851,0.0492260494434603,NC
287,"Bismarck, ND",-0.00303062362169904,0.0233005139791893,-0.0155821646452552,0.0846154533452922,-0.0231827208550543,ND
288,"Grand Island, NE",-0.011286436260425,0.0201394968215529,0.0264858462056821,0.00348843099080682,-0.0254533471789513,NE
289,"Lincoln, NE",-0.000549636733549206,0.00226619431133362,-0.0186450999120626,-0.00137595464926347,0.0180135198311756,NE
290,"Manchester, NH",-0.0402075197653381,0.187788151421008,0.288539692843318,0.114913112838778,0.0706796982705781,NH
291,"Allentown, PA--NJ",-0.113874437014881,0.24507040029129,0.327969183426327,0.19999862047926,-0.0685523274766269,NJ
292,"Atlantic City, NJ",-0.0435475808981339,0.0404859230173424,0.0364684611253026,0.0491202049320924,0.0422590007629381,NJ
293,"East Stroudsburg, PA--NJ",-0.000775651449341098,0.00153499737557959,4.53438851264615e-05,0.00198888996525869,0.00329731649352933,NJ
294,"Poughkeepsie--Newburgh, NY--NJ",-0.0866448243478018,0.158824668871407,0.164048279120628,0.246898897461341,-0.104197759724919,NJ
295,"Trenton, NJ",-0.0837857386743198,0.0818774345285566,0.154192691621641,0.0786871895500363,-0.128943153538671,NJ
296,"Twin Rivers--Hightstown, NJ",0.00204824516484642,-0.00188011432284281,0.0312827380923439,0.00948259206613009,-0.0185329406219145,NJ
297,"Villas, NJ",-0.000239936919656134,0.00120162168384448,-0.00442072246250794,0.00736034281746291,-0.00436230050103866,NJ
298,"Vineland, NJ",-0.000962657448443195,0.00116064618360586,0.00561571658249874,-0.00709069714919905,0.00467096908761245,NJ
299,"Albuquerque, NM",0.0479196913879136,-0.0326772752263067,-0.0442129899053106,-0.00231893464589081,0.0293302245901294,NM
300,"El Paso, TX--NM",0.0259313821776996,-0.00382900500107229,-0.00568792841215144,0.0627889786542235,0.00933829010976232,NM
301,"Farmington, NM",0.0293244159814055,-0.0295020092900636,-0.0261679346731653,0.0715868865685007,0.144197328353274,NM
302,"Las Cruces, NM",-0.0390476528492854,0.0204406665824532,0.0283156516656873,-0.0918939697642971,-0.150181070484843,NM
303,"Los Lunas, NM",-0.0229146791746622,0.0103705756092644,0.00273905083707053,0.122215225290506,0.260027283148684,NM
304,"Santa Fe, NM",-0.0312389438537361,0.0171803056839283,0.019557023151055,-0.00881021594643604,-0.0341818745485089,NM
305,"Carson City, NV",-0.0096821838855393,0.0185630356750436,0.0279649535530539,-0.062182165347833,-0.012769311964837,NV
306,"Las Vegas--Henderson, NV",-0.0155510530383516,0.0116699522058018,0.0171671416651404,0.028745470449733,-0.0171095385105886,NV
307,"Albany--Schenectady, NY",-0.0708354108325438,0.182893818414027,0.149822991502037,0.268196851029216,0.0502467550596862,NY
308,"Bridgeport--Stamford, CT--NY",-0.17066583545226,0.266438044550764,0.318629670161854,0.320570443326315,0.0153006554362751,NY
309,"Buffalo, NY",-0.0684114452081468,0.191871953850366,0.0455956928178604,0.281136802469601,0.144603421534974,NY
310,"Danbury, CT--NY",-0.0795859524121558,0.172755462477292,0.217202751917145,0.10480885186136,0.0569649233137891,NY
311,"Elmira, NY",-0.00454057883672631,0.0254313569756669,0.0342600902622628,0.0362574361278422,-0.0806369592539309,NY
312,"Glens Falls, NY",-0.00216526661948814,0.0304739667116766,0.0286641291052683,0.0473475155991606,0.00481429152243376,NY
313,"Ithaca, NY",-0.0229042867342977,0.0424908722604658,0.0390596233597081,-0.016961917246289,0.0609860209359617,NY
314,"Kingston, NY",-0.0415044590937482,0.0974972085554866,0.105781120505431,0.120003681615523,-0.00397353168412693,NY
315,"Middletown, NY",-0.0502222652906467,0.035483278878932,0.0546112484506688,0.0278453085202553,-0.0503340341369945,NY
316,"Rochester, NY",-0.107964697002087,0.221223798016977,0.287689489221813,0.280320461852387,-0.106573853554521,NY
317,"Saratoga Springs, NY",0.000435690921699889,-0.00494231283803566,-0.00533268429999895,-0.0120997501777608,-0.00536042137533104,NY
318,"Syracuse, NY",-0.0725656974240429,0.18331617026353,0.150815865653177,0.204456685342348,0.208385669617436,NY
319,"Utica, NY",-0.104132486748985,0.230259673477544,0.196197234457934,0.233244484920765,0.279534558392434,NY
320,"Watertown, NY",-0.00652591062016323,0.015687555004184,0.0170863038668685,0.0148436076499994,0.0114763271781312,NY
321,"Akron, OH",-0.0367490045148195,0.130688448320178,0.0740569240115666,0.150233991204932,0.141836348696182,OH
322,"Canton, OH",-0.0106738485437889,0.0554322708357011,0.0612050798171196,0.0675472762653196,0.00440508654992116,OH
323,"Cleveland, OH",-0.0783690213972844,0.153728636323612,0.0962343811812891,0.195057687004714,-0.0338691495136184,OH
324,"Columbus, OH",-0.0409458928486893,0.0783373215116457,0.00761145394806671,0.125406049379661,-0.0497282638053551,OH
325,"Dayton, OH",0.00845998861487408,-0.0228916611582112,0.0718473068726546,-0.0430382594231713,-0.0399744858820288,OH
326,"Huntington, WV--KY--OH",-0.0262992449007108,0.212957836209899,0.0509472364092471,0.297263990936765,0.139491697019369,OH
327,"Lima, OH",-0.0137458020360057,0.0358691624452368,0.0179642663802874,0.0428389150582736,-0.0108150284447533,OH
328,"Lorain--Elyria, OH",-0.0129305663457091,0.0287987284408779,0.0436795516050325,0.0161857023013203,0.0221472760606919,OH
329,"Mansfield, OH",-0.000474636238919954,0.00199478889706129,-0.00655068271852402,-0.00275062895115381,-0.0615370547889537,OH
330,"Middletown, OH",-0.000947778406263163,0.00504273724543124,0.0120177031068553,-0.00822094611865183,0.0366723015295847,OH
331,"Newark, OH",-0.000196788169687548,0.00229500854849449,0.0108580361423775,0.0102566551033638,-0.0395777289562586,OH
332,"Parkersburg, WV--OH",-0.00141438166347758,0.023088570641401,0.0256419881648374,0.0153543012725097,0.00432891600304193,OH
333,"Springfield, OH",0.00102069424292375,-0.00504440805811356,0.00461445597264399,-0.0108143570721522,0.00440028089167256,OH
334,"Wheeling, WV--OH",-0.000804919715097436,0.00955319129182844,-0.00881608201110689,0.0134284702680625,0.0243691257033371,OH
335,"Fort Smith, AR--OK",-0.0266343036315488,0.0469282383708561,0.0690845845269329,0.045856546191879,0.00980497326913753,OK
336,"Lawton, OK",-0.00352889949504106,0.00394832749742756,0.00467714869800496,-0.0131360382316164,0.0126586715364546,OK
337,"Norman, OK",9.69455142475971e-05,-0.000252634868201181,0.00221882672786203,0.00988876951507097,0.00152230174520393,OK
338,"Oklahoma City, OK",-0.0214085330039157,0.0299167963961136,0.0526793007845444,0.0266921467449982,0.0198034457247978,OK
339,"Tulsa, OK",-0.0173905627589901,0.0286960285223181,0.0715664454076756,0.036903829474498,-0.0149497915712063,OK
340,"Albany, OR",-0.00737007087449166,0.0295445979434233,0.0382650107009603,-0.0385593057897365,0.0212050365040533,OR
341,"Bend, OR",-0.00937412630667407,0.0576127127509568,0.0651897353078432,0.101895027389126,0.0433396039125361,OR
342,"Corvallis, OR",-0.0033743594718933,0.0116988376444837,0.0106939749572663,-0.0629870046692231,0.0230903015003904,OR
343,"Eugene, OR",-0.00080788439872321,0.00320586717565786,-0.0398215212300429,0.0358902838162446,0.0857264715211799,OR
344,"Grants Pass, OR",-0.00891263430792073,0.0612718433077596,0.0595422303968701,0.105116829936346,0.0310576482854567,OR
345,"Longview, WA--OR",0.00180411434167914,-0.00772736468069377,-0.0125533637535894,-0.018201191745264,0.00096861515328552,OR
346,"Medford, OR",-0.00760737290234911,0.0261855931204542,0.0278899023240125,0.0507148222358533,0.0231581358948689,OR
347,"Salem, OR",-0.0153431953521576,0.0298523391597654,0.0359710127118145,0.0460951128689396,-0.0148820916703639,OR
348,"Walla Walla, WA--OR",-0.00256916464311105,0.00605409487603226,0.00399657838168354,0.0258242090203739,0.0117621076747799,OR
349,"Altoona, PA",-0.00129083030202473,0.0176281587543983,0.0200701679351651,0.0481756020399084,-0.117526536554342,PA
350,"Binghamton, NY--PA",-0.0275862932260424,0.101892269699834,0.121308985790987,0.142019025301702,0.0436833585705955,PA
351,"Bloomsburg--Berwick, PA",-0.00315830520041495,0.0294726904546967,0.0157779991346493,0.042882243333682,0.0337440105374678,PA
352,"Chambersburg, PA",-0.000772978218807647,0.0040494022586315,0.00735959831282243,0.00112115177208891,0.00443246754306845,PA
353,"Cumberland, MD--WV--PA",-0.00115282185665927,0.00569675624017259,0.00506640512316495,0.00660962150865585,-0.00258625748753282,PA
354,"Erie, PA",-0.0288309256168696,0.105557696140457,0.0902978490858016,0.12794748300388,0.0719679093814598,PA
355,"Hagerstown, MD--WV--PA",-0.014890192498293,0.0524684860747095,0.0230399505560284,0.065455872099742,0.039323190885881,PA
356,"Hanover, PA",-0.00338451752736521,0.0317614092791235,0.0536653817280855,-0.00984934144510143,0.053765625963426,PA
357,"Harrisburg, PA",-0.0593991297248692,0.143688339333924,0.146181912887494,0.192544357393204,0.0411532808077205,PA
358,"Hazleton, PA",-0.0648772873440436,0.0728022249245542,0.074756015204558,0.0698211356867573,-0.0802393808212277,PA
359,"Johnstown, PA",-0.00517054625535119,0.0399019142749568,0.0208961579640011,0.0532309490650501,0.0480226267713851,PA
360,"Lancaster, PA",-0.10060716841098,0.305961946279307,0.35521751000863,0.347848439921584,0.0849065294360915,PA
361,"Lebanon, PA",-0.0370883752378052,0.0819425226986232,0.096573330041589,0.0205821680265475,-0.0465168481748187,PA
362,"Monessen--California, PA",-0.000163074435528705,0.00160010454498813,-0.0240436093155213,0.031944293402845,-0.0288546964152967,PA
363,"Pittsburgh, PA",-0.0664282102177839,0.28173938786321,0.14074304497048,0.344984319788059,0.262947597386745,PA
364,"Pottstown, PA",-0.0113678033278451,0.0538878408510687,0.044702099862829,0.0722089817045818,-0.0381059108385509,PA
365,"Reading, PA",-0.159438488492941,0.191082273704676,0.222650796951416,0.119476590397966,-0.122114189347459,PA
366,"Scranton, PA",-0.0301025430428995,0.162678143443928,0.15530333925447,0.208232122383039,0.136379089123849,PA
367,"State College, PA",-0.00134096840043361,0.00476159289089053,0.0109267719470623,-0.00341662615246449,0.00950047290496865,PA
368,"Uniontown--Connellsville, PA",-0.00322545244439703,0.0289119025273076,0.00195762402435169,0.0368063858618338,-0.0122171651380148,PA
369,"Weirton--Steubenville, WV--OH--PA",-0.012035086490378,0.0752386868493487,0.0712891126526215,0.0897193081261087,0.0242830976725305,PA
370,"Williamsport, PA",-0.00837015569825434,0.0390173127022532,0.0394516394972157,0.038718593633266,0.0429368308326771,PA
371,"York, PA",-0.0588019460435445,0.168800094422641,0.203567531532296,0.174355901027163,0.0407331569059124,PA
372,"Youngstown, OH--PA",-0.0160182742586283,0.0494759843051291,0.0743910746897177,0.0524383218187296,-0.0530645407999768,PA
373,"Boston, MA--NH--RI",-0.126532907024836,0.278518817606589,0.278365526226259,0.41388354201577,0.186981318141596,RI
374,"Norwich--New London, CT--RI",-0.00592819853233442,0.0176574352719011,0.0235285622322083,0.0235592533722886,0.00402758176058491,RI
375,"Anderson, SC",0.00421392111595082,-0.0109725735128753,0.0101845956127291,-0.0183341516952337,0.0167194096915557,SC
376,"Augusta-Richmond County, GA--SC",-0.0338636662224327,0.0330155029730915,-0.0394823017513651,0.0464501817053262,0.00572528415027623,SC
377,"Charleston--North Charleston, SC",-0.011163188881158,0.0181781963998992,-0.0569118050589565,0.0477590232937414,-0.0522594656837308,SC
378,"Charlotte, NC--SC",-0.00828720575449726,0.00938163068468301,0.0408151654697366,-0.006895542619463,0.023882744390244,SC
379,"Columbia, SC",-0.0113852365440034,0.0132834615262463,0.0221600663318168,0.0163066825320225,-0.000721148752415564,SC
380,"Florence, SC",0.00738325861361759,-0.0100657860062318,0.00120772002052612,-0.0125416072021856,0.00625268621390989,SC
381,"Gastonia, NC--SC",-0.0175230830825742,0.038168592242498,0.0247673826964072,0.0434980114629256,0.0840605797667715,SC
382,"Greenville, SC",-0.0135551450452528,0.0299046898863142,0.0103963204289401,0.0427945403821618,0.0404729915231882,SC
383,"Hilton Head Island, SC",0.00266080262804859,-0.00736906898463543,-0.0195724465039366,-0.00423640473564885,0.0373068869992456,SC
384,"Mauldin--Simpsonville, SC",-0.00073324537667485,0.00197331604704275,0.00813306948181184,-0.0116228271192359,0.0355592932220447,SC
385,"Rock Hill, SC",-0.0160474968062881,0.0246393211386033,0.0208809023461875,0.0281970871696005,-0.00115004670031083,SC
386,"Spartanburg, SC",-0.0360413497233328,0.0520910734769938,0.0122152771649381,0.0746874094012602,-0.0252617540766377,SC
387,"Sumter, SC",-0.00503922460797163,0.00460420093698691,-0.000109716729434901,0.00566981728995075,-0.00696087110686408,SC
388,"Rapid City, SD",0.00415674934646559,-0.0140384582432381,-0.00530056434746317,-0.0360732866731164,-0.0291976842851041,SD
389,"Sioux City, IA--NE--SD",-0.000431997563603586,0.0011004254211697,-0.0022175154915484,0.00937472264901078,0.0100880209001616,SD
390,"Sioux Falls, SD",-0.00582292771276181,0.025620020820353,-0.00873256210039327,0.0591994343652531,0.045721405303096,SD
391,"Cleveland, TN",-0.00891033654461945,0.0382367829315631,0.0608174650157305,0.0249652164708548,0.0272160595258194,TN
392,"Jackson, TN",-0.0111397971762415,0.00894846770740708,-0.0130306426627877,0.0106935740317685,0.039654318772887,TN
393,"Johnson City, TN",-0.0161604882119371,0.11661314336805,0.0491956407935525,0.185096495926395,0.0415464990809167,TN
394,"Knoxville, TN",-0.0194327106524965,0.0879139184201047,0.0355587782375572,0.128030713718494,0.0584216081381718,TN
395,"Morristown, TN",-0.00634039078386699,0.0269251076028826,0.0319125789640029,0.0190250443159692,-0.00927987876399454,TN
396,"Murfreesboro, TN",0.00571688018822133,-0.0135500617295753,-0.0291083296248102,-0.00384089554384293,-0.0165098242200524,TN
397,"Nashville-Davidson, TN",-0.0336942543132019,0.0562332849847679,0.0352083200867851,0.0727094690722325,0.0352363107611406,TN
398,"Abilene, TX",-0.0399720965843835,0.0574567553682353,0.0942986353664131,-0.00866148129204198,-0.10929539827982,TX
399,"Amarillo, TX",-0.00404966308997007,0.00604317483823245,0.00497671960756567,0.0131905673050885,-0.0181295878514573,TX
400,"Austin, TX",0.0099381359753541,-0.0105796030590925,-0.0144592755764902,-0.0247655209203142,0.0192085972838123,TX
401,"Beaumont, TX",-0.0572883696622854,0.0388990930023635,0.0481394647582732,0.0405165895703316,0.0220190877161771,TX
402,"Brownsville, TX",-0.0684878096445572,0.00363786251444697,0.00382135402580904,0.00535487775548279,-0.0185845487658975,TX
403,"College Station--Bryan, TX",-0.0024839836842585,0.00337845430940556,0.00192590522448565,-0.00308274954857104,0.0165064458099778,TX
404,"Conroe--The Woodlands, TX",0.0321848795193448,-0.061988431022855,-0.100361573406251,-0.0665877997853183,0.0923898604602279,TX
405,"Corpus Christi, TX",-0.188631348498941,0.0659775319181421,0.0833026139878684,0.0190153308364365,-0.289799180389112,TX
406,"Dallas--Fort Worth--Arlington, TX",0.0228767822313349,-0.0163774367615699,0.00205607075380938,-0.0982773296010713,0.0949512203001694,TX
407,"Denton--Lewisville, TX",-0.00565751579926481,0.00885591580365558,-0.00775670796712536,-0.00574059949283273,0.065439797397723,TX
408,"Harlingen, TX",-0.0180892291269763,0.00256459881734734,0.00156370330520609,0.0422713944282342,-0.0104629319007719,TX
409,"Houston, TX",-0.00163530299310988,0.000757441576122423,-0.0136434678323003,-0.0111531346225727,0.0965016259809309,TX
410,"Killeen, TX",-0.0206638343507061,0.0121487817097619,0.0155706104677237,0.0142153673255974,-0.00275233239210047,TX
411,"Lake Jackson--Angleton, TX",0.0242933759061246,-0.0292162066511074,-0.0419151304811875,-0.00461960439723636,0.0684680451217363,TX
412,"Laredo, TX",-0.192466932995513,0.00654355197265557,0.00873626273309373,-0.198621814383721,-0.271086331892073,TX
413,"Longview, TX",0.0165772324197101,-0.0278758906366193,-0.0243144142084562,-0.0472699309649133,0.0778349058067579,TX
414,"Lubbock, TX",-0.00678667638366725,0.00834321584753864,0.0240162328773107,-0.0526226732858686,-0.0206427863093659,TX
415,"McAllen, TX",0.0876746994968046,-0.00729907859005213,-0.0089909210267154,0.0494762229918702,0.106772773697086,TX
416,"McKinney, TX",0.0149746971925366,-0.0276827767763353,-0.0746071120196828,-0.0196352322817543,0.0612765297879267,TX
417,"Midland, TX",0.0376663241781336,-0.0444203381759898,-0.0633484778541032,-0.0190859440169171,0.103964390794897,TX
418,"Odessa, TX",0.0560210841024642,-0.0343926371508104,-0.0310125823647185,-0.112523397112771,0.0228969717783201,TX
419,"Port Arthur, TX",-0.00564887060080814,0.00634498821923457,0.0395644355206207,-0.0488892487887952,0.0613946618431281,TX
420,"San Angelo, TX",-0.00191362410100406,0.00199197036309674,0.00455999695939946,-0.00405013290063592,-0.0754337989717924,TX
421,"San Antonio, TX",-0.135345438729655,0.0551019298347151,0.0951689942783738,-0.152433520833405,-0.101627000966093,TX
422,"San Marcos, TX",0.00180847363517623,-0.001672022609813,-0.00316124224141374,0.0055963410057693,0.0192631904012551,TX
423,"Sherman, TX",0.000861592427519715,-0.00202399279013964,-0.00716751152917912,0.00124337834035374,0.0329604076249703,TX
424,"Temple, TX",0.00396684900401681,-0.00544788084940764,-0.0216223694371624,0.0164035785973659,-0.0117411318158645,TX
425,"Texas City, TX",0.023471053636542,-0.0219656660833978,0.021496385048042,-0.0913216374387621,0.174999670845462,TX
426,"Tyler, TX",-0.0288116663166065,0.0264038724223434,0.0241845867087745,0.0376017699603719,-0.0841754460105777,TX
427,"Victoria, TX",-0.017101961704841,0.00816575416968955,0.0127359560249605,-0.0106635564544089,-0.00729619283865281,TX
428,"Waco, TX",-0.057411062821209,0.0487216387007144,0.0789657420431871,0.0221529938500126,-0.196507553990521,TX
429,"Wichita Falls, TX",-0.00387625550901557,0.00719957318091903,0.0244360389453519,-0.020078101260106,-0.0165097381892814,TX
430,"Logan, UT",-0.00102125103475317,0.00429875260554983,-0.0139381966226748,0.171822599851118,0.0619630696130258,UT
431,"Ogden--Layton, UT",-0.019601444104192,0.0754567399940868,0.095111530349547,0.0440753817298458,0.0344188694537237,UT
432,"Provo--Orem, UT",-0.0205999160129472,0.0947620301762544,0.0957980741014184,0.124914048824694,0.137474607907198,UT
433,"Salt Lake City--West Valley City, UT",-0.0136749425236929,0.0347537781259991,0.0295091825000074,0.0931138308762375,0.0578495338199897,UT
434,"St. George, UT",-0.00276735471362844,0.0117815254492767,0.0143720521398693,-0.00754798214869963,-0.0165391933860923,UT
435,"Blacksburg, VA",-0.0152185078687465,0.0585732389085877,0.0534026735758608,-0.0672416308909957,0.167580552957128,VA
436,"Bristol--Bristol, TN--VA",-0.00436378467974093,0.0449655610833211,0.0307525727854724,0.0687545554059662,-0.0661771878375756,VA
437,"Charlottesville, VA",-0.00120341672902999,0.00229759155279445,-0.0344688272245788,0.0347671608185776,-0.046456386166176,VA
438,"Fredericksburg, VA",0.00297242416713454,-0.00594762281467346,0.00149554587712172,-0.00921377668974753,-0.000455094748614501,VA
439,"Harrisonburg, VA",-0.000337017729927616,0.000973797885792804,0.00142973599890504,-3.66600699851693e-07,0.000806802609303756,VA
440,"Kingsport, TN--VA",-0.00397527914247544,0.0436327699414851,0.0534367008442304,0.0519673364465036,-0.0688298005111944,VA
441,"Lynchburg, VA",-0.026270274644736,0.0539585742731087,0.016651390621456,0.0760923145532682,-0.0234066613859071,VA
