State,Metric,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
TN,Industrial Total Volume (Mcf),138322558,144649957,144542492,129715546,118565869,118241128,112445580,98700667,94898435,93599892,91923409,91834766,83315020,94320430,106521951,105046096,110474963,116881827,114681811,122953057,134555266,146888550,147532550
TN,Industrial Sales Volume (Mcf),53180692,47978351,50108892,49921244,42876441,42618145,44865456,39996365,40270554,36418064,35125537,36663985,31809631,32501085,31643475,30907377,32786268,35019401,34032442,33271769,32337497,34357812,32775927
TN,Industrial Transported Volume (Mcf),85141866,96671606,94433600,79794302,75689428,75622983,67580124,58704302,54627881,57181828,56797872,55170781,51505389,61819345,74878476,74138719,77688695,81862426,80649369,89681288,102217769,112530738,114756623
TN,Industrial Sales Price (Dollars),4.96,4.56,4.56,5.42,7.63,7.04,7.66,8.66,11.16,11.93,11.59,12.67,10.44,9.27,8.5,7.8,8.01,8.52,7.63,7.66,7.45,7.18,7.5
TN,Industrial Transported Price (Dollars),,,,,,,,,,,,0.93,1.25,1.19,1.13,1.01,0.95,1.31,1.27,1.41,1.69,1.48,1.43
TN,Industrial Sales Revenue (Dollars),222421086,188678365,186693234,253825766,293660488,227563099,284185140,297643062,404995068,364355469,327534962,396404269,225454235,215799085,194652411,153808600,184417370,220839246,172177611,147800269,162925080,170008030,153379099
TN,Industrial Transported Revenue (Dollars),0,0,0,0,0,0,0,0,0,0,0,27784491,28453039,32579440,32503676,30874087,32606945,36010647,36721567,38118101,39683979,42489211,41773569
TN,Industrial Total Customers,2381,2376,2159,2386,2704,2657,2755,2738,2498,2545,2656,2650,2717,2702,2729,2679,2581,2595,2653,2685,2681,2665,2547
TN,Industrial Sales Customers,2210,2168,1961,2171,2371,2401,2472,2453,2214,2238,2387,2384,2384,2340,2353,2294,2174,2178,2230,2266,2286,2262,2156
TN,Industrial Transported Customers,171,208,198,215,333,256,283,285,284,307,269,266,333,362,376,385,407,417,423,419,395,403,391
TN,Electric Total Volume (Mcf),1919582,7270433,6981056,4740418,4667204,13959119,3908094,2103365,5948912,8209447,8712739,5568115,4571857,15403266,10157105,43016715,21330482,29863474,46089281,62996253,51575417,86103411,96029799
TN,Electric Sales Volume (Mcf),13991,1212846,96787,46125,10264,1879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TN,Electric Transported Volume (Mcf),1905591,6057587,6884269,4694293,4656940,13957240,3908094,2103365,5948912,8209447,8712739,5568115,4571857,15403266,10157105,43016715,21330482,29863474,46089281,62996253,51575417,86103411,96029799
TN,Electric Sales Price (Dollars),4.11,4.64,4.3,4.55,6.56,5.96,,,,,,,,,,,,,,,,,
TN,Electric Transported Price (Dollars),,,,,,,,,,,,0.13,0.15,0.22,0.28,0.68,1.27,0.27,0.36,1.12,0.53,0.14,0.12
TN,Electric Sales Revenue (Dollars),66283,4878627,291214,167669,65491,11190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TN,Electric Transported Revenue (Dollars),0,0,0,0,0,0,0,0,0,0,0,579328,531323,1680383,1205901,1539207,681150,575899,1086685,1740510,593962,4422149,4699601
TN,Electric Total Customers,13,71,172,181,18,16,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,11,7
TN,Electric Sales Customers,12,70,169,179,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TN,Electric Transported Customers,1,1,3,2,3,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,11,7
TN,Vehicle Fuel Total Volume (Mcf),12570,11248,9129,8605,7940,6903,4395,5070,3873,2342,1688,2080,785,390,3719,12345,24663,142750,220778,243776,281097,240103,296659
TN,Vehicle Fuel Sales Volume (Mcf),12570,11248,9129,8605,7940,6903,4395,5070,3873,2342,1688,2080,785,390,1256,1249,4288,140629,217188,236527,281097,240103,296659
TN,Vehicle Fuel Transported Volume (Mcf),0,0,0,0,0,0,0,0,0,0,0,0,0,0,2463,11096,20375,2121,3590,7249,0,0,0
TN,Vehicle Fuel Sales Price (Dollars),5.15,4.81,5.14,5.54,8.11,7.55,8.37,10.6,13.24,14.58,13.74,11.6,8.74,8.16,12.33,11.57,11.13,11.48,8.96,7.87,9.96,10.81,9.98
TN,Vehicle Fuel Transported Price (Dollars),,,,,,,,,,,,,,,,,,,,,,,
TN,Vehicle Fuel Sales Revenue (Dollars),70239,56028,46336,52242,62157,44365,36332,54538,51090,34418,23477,24531,6863,3182,15475,10222,31988,1326416,1147106,1030107,1289254,1180092,1917619
TN,Vehicle Fuel Transported Revenue (Dollars),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TN,Vehicle Fuel Total Customers,4,4,4,4,4,4,3,3,3,3,2,4,1,1,7,8,552,30,51,51,26,18,21
TN,Vehicle Fuel Sales Customers,4,4,4,4,4,4,3,3,3,3,2,4,1,1,6,7,544,22,29,28,26,18,21
TN,Vehicle Fuel Transported Customers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,8,22,23,0,0,0
