,Metric,State,County,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
0,Avg household size of owner-occupied unit,ID,Ada,2.66,2.66,2.65,2.65,2.65,2.65,2.66,2.67,2.69,2.68
1,Avg household size of renter-occupied unit,ID,Ada,2.32,2.39,2.44,2.49,2.51,2.52,2.49,2.45,2.38,2.38
36,Owner-Occupied,ID,Ada,269419,271056,270297,273723,275122,280409,288219,299370,310397,321423
37,Renter-Occupied,ID,Ada,102459,109281,116841,120213,126513,129501,129959,127757,127263,126437
0,Avg household size of owner-occupied unit,ID,Adams,2.31,2.22,2.29,2.3,2.31,2.31,2.19,2.1,2.24,2.26
1,Avg household size of renter-occupied unit,ID,Adams,2.34,2.12,2.11,2.12,2.45,2.68,2.68,2.76,2.86,2.42
36,Owner-Occupied,ID,Adams,3151,3183,3194,3206,3032,2832,2884,2912,3022,3191
37,Renter-Occupied,ID,Adams,781,733,716,665,809,977,911,965,930,838
0,Avg household size of owner-occupied unit,ID,Bannock,2.78,2.79,2.82,2.83,2.82,2.78,2.78,2.79,2.81,2.82
1,Avg household size of renter-occupied unit,ID,Bannock,2.32,2.31,2.29,2.34,2.38,2.47,2.48,2.39,2.44,2.41
36,Owner-Occupied,ID,Bannock,59162,59473,59890,58905,58734,56373,57537,59051,59029,59291
37,Renter-Occupied,ID,Bannock,19928,20232,20656,22071,22461,24894,24063,22888,23889,24339
0,Avg household size of owner-occupied unit,ID,Bear Lake,2.39,2.46,2.42,2.48,2.41,2.5,2.48,2.6,2.56,2.55
1,Avg household size of renter-occupied unit,ID,Bear Lake,2.29,2.45,2.32,2.15,2.48,2.57,2.39,2.39,2.38,2.16
36,Owner-Occupied,ID,Bear Lake,4917,4938,4839,4933,4774,4668,4631,4721,4621,4736
37,Renter-Occupied,ID,Bear Lake,1109,1030,1093,979,1125,1232,1258,1183,1302,1226
0,Avg household size of owner-occupied unit,ID,Benewah,2.35,2.29,2.37,2.37,2.41,2.42,2.48,2.54,2.72,2.63
1,Avg household size of renter-occupied unit,ID,Benewah,2.51,2.6,2.6,2.24,2.54,2.55,2.57,2.59,2.6,2.69
36,Owner-Occupied,ID,Benewah,6699,6550,6743,6917,6441,6403,6561,6604,6666,6596
37,Renter-Occupied,ID,Benewah,2485,2612,2383,2163,2606,2599,2421,2362,2336,2460
0,Avg household size of owner-occupied unit,ID,Bingham,3.08,3.12,3.15,3.11,3.08,3.06,3.01,3.03,3.13,3.11
1,Avg household size of renter-occupied unit,ID,Bingham,3.06,2.98,2.8,3.01,2.97,3.11,3.2,3.01,2.88,2.81
36,Owner-Occupied,ID,Bingham,35285,35268,35330,34042,33645,33275,32780,33804,34938,35807
37,Renter-Occupied,ID,Bingham,8795,9381,9628,11103,11599,11842,12185,11296,10354,9771
0,Avg household size of owner-occupied unit,ID,Blaine,2.28,2.31,2.32,2.39,2.31,2.35,2.4,2.45,2.48,2.64
1,Avg household size of renter-occupied unit,ID,Blaine,2.31,2.37,2.2,2.02,2.16,2.34,2.44,2.78,3.0,3.01
36,Owner-Occupied,ID,Blaine,14183,14358,14544,15393,14328,13823,14058,13549,14151,14780
37,Renter-Occupied,ID,Blaine,6676,6680,6457,5566,6589,7126,6961,7629,7450,7211
0,Avg household size of owner-occupied unit,ID,Boise,2.38,2.36,2.3,2.32,2.25,2.28,2.25,2.27,2.24,2.29
1,Avg household size of renter-occupied unit,ID,Boise,2.07,2.26,2.42,2.17,2.18,2.35,2.37,2.42,2.47,2.21
36,Owner-Occupied,ID,Boise,5516,5409,5436,5435,5492,5590,5485,5654,5851,6092
37,Renter-Occupied,ID,Boise,1454,1587,1482,1415,1300,1219,1331,1243,1239,1217
0,Avg household size of owner-occupied unit,ID,Bonner,2.25,2.21,2.24,2.34,2.32,2.37,2.39,2.37,2.38,2.46
1,Avg household size of renter-occupied unit,ID,Bonner,2.07,2.16,2.3,2.26,2.36,2.35,2.4,2.31,2.47,2.47
36,Owner-Occupied,ID,Bonner,30561,29809,29092,29737,29040,29600,29862,30351,31166,32624
37,Renter-Occupied,ID,Bonner,9591,10671,11323,10593,11431,11018,11078,11066,11111,10562
0,Avg household size of owner-occupied unit,ID,Bonneville,2.89,2.94,3.0,3.03,3.0,3.0,3.0,2.93,2.95,2.97
1,Avg household size of renter-occupied unit,ID,Bonneville,2.57,2.52,2.51,2.54,2.6,2.63,2.63,2.61,2.6,2.54
36,Owner-Occupied,ID,Bonneville,75846,77601,79580,79640,80021,78862,79546,79445,80509,82370
37,Renter-Occupied,ID,Bonneville,23574,23837,23569,24790,25342,27398,27866,29399,30443,30692
0,Avg household size of owner-occupied unit,ID,Boundary,2.64,2.62,2.6,2.65,2.7,2.63,2.6,2.61,2.56,2.6
