,Metric,State,County,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
50,Year Built: 1940-1949,ID,Ada,5047,5082,5176,5253,5244,8210,8194,8080,7494,7646
51,Year Built: 1950-1959,ID,Ada,8595,8613,8606,8706,8260,8102,8044,7916,7906,8252
52,Year Built: 1960-1969,ID,Ada,8635,8486,8437,8291,8304,30038,30298,28844,29381,28877
53,Year Built: 1970-1979,ID,Ada,29757,29852,30717,29993,29912,18671,19303,20344,20306,19802
54,Year Built: 1980-1989,ID,Ada,17821,17848,17960,18120,18436,37394,37686,39313,39737,39189
55,Year Built: 1990-1999,ID,Ada,37328,36691,36841,37285,37706,44684,43799,43613,43576,43425
56,Year Built: 2000-2009,ID,Ada,25123,24968,43301,43427,44068,4895,5999,7527,8256,8586
57,Year Built: 2010-2013,ID,Ada,14738,18199,742,1561,3060,487,2178,4714,8461,13892
58,Year Built: before 1940,ID,Ada,8710,8342,7755,8225,7776,5121,4973,4673,4532,4646
50,Year Built: 1940-1949,ID,Adams,158,173,171,185,194,170,177,221,212,205
51,Year Built: 1950-1959,ID,Adams,137,185,163,145,173,278,266,285,216,245
52,Year Built: 1960-1969,ID,Adams,297,311,264,276,266,382,390,376,375,379
53,Year Built: 1970-1979,ID,Adams,478,452,483,491,400,339,358,327,388,397
54,Year Built: 1980-1989,ID,Adams,393,438,442,327,366,475,536,571,636,628
55,Year Built: 1990-1999,ID,Adams,495,445,365,410,416,573,544,527,527,544
56,Year Built: 2000-2009,ID,Adams,109,175,432,517,563,26,33,42,68,46
57,Year Built: 2010-2013,ID,Adams,68,104,0,0,26,0,0,0,12,40
58,Year Built: before 1940,ID,Adams,246,298,300,281,238,202,188,177,139,94
50,Year Built: 1940-1949,ID,Bannock,2259,2153,1997,2176,2012,4039,4075,3956,3975,3826
51,Year Built: 1950-1959,ID,Bannock,4325,4108,4030,4044,4159,3524,3494,3272,2955,2874
52,Year Built: 1960-1969,ID,Bannock,3327,3454,3554,3536,3393,7708,7662,7614,7749,7807
53,Year Built: 1970-1979,ID,Bannock,8131,7945,8069,7958,7745,2875,2966,2979,3026,3207
54,Year Built: 1980-1989,ID,Bannock,2624,2729,2733,2615,2812,4473,4158,4354,4305,4306
55,Year Built: 1990-1999,ID,Bannock,4081,4171,4230,4355,4593,4039,3893,4008,4049,4037
56,Year Built: 2000-2009,ID,Bannock,2097,2067,4245,4189,4150,377,768,913,1021,1052
57,Year Built: 2010-2013,ID,Bannock,1860,2155,75,172,249,25,74,224,359,589
58,Year Built: before 1940,ID,Bannock,3993,4219,4192,4111,4159,2254,2177,2317,2389,2278
50,Year Built: 1940-1949,ID,Bear Lake,205,228,207,220,201,284,297,310,354,338
51,Year Built: 1950-1959,ID,Bear Lake,351,335,368,353,322,211,218,208,249,250
52,Year Built: 1960-1969,ID,Bear Lake,253,257,276,244,225,745,693,665,765,703
53,Year Built: 1970-1979,ID,Bear Lake,613,645,645,664,666,439,492,471,400,379
54,Year Built: 1980-1989,ID,Bear Lake,505,458,477,481,466,444,451,460,497,523
55,Year Built: 1990-1999,ID,Bear Lake,436,424,402,390,379,660,657,662,543,554
56,Year Built: 2000-2009,ID,Bear Lake,277,338,539,660,676,21,40,68,82,103
57,Year Built: 2010-2013,ID,Bear Lake,89,113,4,4,3,0,19,23,25,66
58,Year Built: before 1940,ID,Bear Lake,1086,1082,983,909,1000,144,120,190,175,223
50,Year Built: 1940-1949,ID,Benewah,279,274,292,287,237,203,187,262,294,280
51,Year Built: 1950-1959,ID,Benewah,302,290,303,272,241,388,411,498,503,464
52,Year Built: 1960-1969,ID,Benewah,532,512,485,405,375,1083,976,1071,986,957
53,Year Built: 1970-1979,ID,Benewah,1049,1173,1093,1129,1153,726,723,725,684,629
54,Year Built: 1980-1989,ID,Benewah,753,747,703,703,759,650,679,641,640,712
55,Year Built: 1990-1999,ID,Benewah,687,613,555,662,640,642,709,621,635,551
56,Year Built: 2000-2009,ID,Benewah,172,183,547,553,610,15,38,48,51,94
57,Year Built: 2010-2013,ID,Benewah,159,175,3,10,11,6,8,30,63,104
58,Year Built: before 1940,ID,Benewah,624,644,625,595,596,250,281,258,321,306
50,Year Built: 1940-1949,ID,Bingham,885,837,891,812,834,2045,1733,1873,1693,1683
51,Year Built: 1950-1959,ID,Bingham,1966,2093,1976,1950,2100,1557,1464,1535,1644,1583
52,Year Built: 1960-1969,ID,Bingham,1513,1603,1596,1511,1482,3561,3827,3661,4002,3869
53,Year Built: 1970-1979,ID,Bingham,3822,3593,3299,3367,3413,1697,1781,1914,1770,1951
54,Year Built: 1980-1989,ID,Bingham,1712,1699,1696,1659,1618,1953,1900,1861,1992,2060
55,Year Built: 1990-1999,ID,Bingham,1848,2087,2202,2141,2023,2408,2209,2224,2202,2098
