,Metric,State,County,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
26,Median Number of Rooms,IL,Adams,5.7,5.8,5.8,5.8,5.7,5.7,5.7,5.7,5.8,5.9
27,Number of Rooms: 1,IL,Adams,354,499,470,524,515,432,455,558,526,565
28,Number of Rooms: 2,IL,Adams,554,559,402,492,518,577,503,618,552,508
29,Number of Rooms: 3,IL,Adams,2137,1913,1984,2051,2285,2544,2625,2566,2410,2305
30,Number of Rooms: 4,IL,Adams,4287,4113,4375,4355,4396,4357,4291,4015,3892,3974
31,Number of Rooms: 5,IL,Adams,6240,6104,6047,6019,6102,6191,6126,6119,6101,5781
32,Number of Rooms: 6,IL,Adams,5722,5948,5715,5677,5602,5379,5326,5133,5199,5392
33,Number of Rooms: 7,IL,Adams,3850,4035,3878,3926,3950,3982,3970,4023,4347,4304
34,Number of Rooms: 8,IL,Adams,3104,3025,3056,2926,3009,2878,3053,3166,3235,3114
35,Number of Rooms: 9+,IL,Adams,3639,3676,3977,3866,3530,3636,3642,3969,3940,4249
26,Median Number of Rooms,IL,Alexander,5.1,5.1,5.2,5.2,5.1,5.1,5.1,5.2,5.2,5.1
27,Number of Rooms: 1,IL,Alexander,195,216,182,65,55,83,141,153,248,254
28,Number of Rooms: 2,IL,Alexander,83,89,116,91,96,76,50,35,26,35
29,Number of Rooms: 3,IL,Alexander,297,306,301,305,263,247,185,124,76,81
30,Number of Rooms: 4,IL,Alexander,662,745,694,817,851,848,860,818,800,866
31,Number of Rooms: 5,IL,Alexander,1293,1195,1086,1065,1128,1197,1246,1186,1236,1235
32,Number of Rooms: 6,IL,Alexander,700,742,906,872,824,792,853,912,892,892
33,Number of Rooms: 7,IL,Alexander,548,429,427,399,410,373,284,380,418,345
34,Number of Rooms: 8,IL,Alexander,163,164,163,191,154,185,191,242,196,181
35,Number of Rooms: 9+,IL,Alexander,185,175,158,194,196,168,164,134,93,82
26,Median Number of Rooms,IL,Bond,5.6,5.7,5.6,5.6,5.6,5.6,5.5,5.6,5.6,5.5
27,Number of Rooms: 1,IL,Bond,0,12,107,140,158,230,305,346,435,514
28,Number of Rooms: 2,IL,Bond,66,99,174,167,161,151,98,48,65,96
29,Number of Rooms: 3,IL,Bond,314,272,345,313,260,321,334,286,286,327
