,Metric,State,County,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
3,House Heating Fuel: Electric,IL,Adams,6552,6383,6731,7197,7585,7754,8510,8634,8637,8447
4,House Heating Fuel: Fuel Oil,IL,Adams,82,68,79,45,43,55,38,61,61,91
5,House Heating Fuel: Gas,IL,Adams,17865,17723,17505,17172,16901,16895,16588,16633,16395,16274
6,House Heating Fuel: Propane,IL,Adams,1809,1824,1788,1841,1779,1642,1625,1597,1656,1725
7,House Heating Fuel: Wood,IL,Adams,457,380,339,408,351,366,291,300,285,296
3,House Heating Fuel: Electric,IL,Alexander,1194,1155,1140,1094,1069,1050,1069,1143,1139,1059
4,House Heating Fuel: Fuel Oil,IL,Alexander,42,7,8,15,2,16,11,11,16,7
5,House Heating Fuel: Gas,IL,Alexander,1364,1276,1223,1026,1084,1036,952,852,803,706
6,House Heating Fuel: Propane,IL,Alexander,532,567,547,544,495,435,416,316,271,331
7,House Heating Fuel: Wood,IL,Alexander,130,112,106,100,124,53,62,76,67,42
3,House Heating Fuel: Electric,IL,Bond,900,978,1000,1027,1051,1071,1220,1298,1450,1641
4,House Heating Fuel: Fuel Oil,IL,Bond,87,88,68,95,108,101,97,63,55,40
5,House Heating Fuel: Gas,IL,Bond,3367,3338,3234,3306,3066,2909,2720,2609,2479,2448
6,House Heating Fuel: Propane,IL,Bond,1688,1817,1804,1747,1749,1778,1695,1810,1832,1768
7,House Heating Fuel: Wood,IL,Bond,125,141,165,182,239,273,278,283,254,231
3,House Heating Fuel: Electric,IL,Boone,1759,1731,1567,1835,1792,2146,2380,2427,2311,2478
4,House Heating Fuel: Fuel Oil,IL,Boone,149,78,67,93,84,95,84,65,60,57
5,House Heating Fuel: Gas,IL,Boone,14392,14540,14648,14575,14859,14559,14576,14899,15004,14786
6,House Heating Fuel: Propane,IL,Boone,1282,1320,1365,1181,1246,1117,1150,1142,1197,1094
7,House Heating Fuel: Wood,IL,Boone,134,110,97,109,65,70,59,55,51,40
3,House Heating Fuel: Electric,IL,Brown,521,492,577,634,591,612,670,640,617,641
4,House Heating Fuel: Fuel Oil,IL,Brown,0,0,10,7,6,6,6,0,0,0
5,House Heating Fuel: Gas,IL,Brown,1074,1062,972,947,992,982,894,899,930,868
6,House Heating Fuel: Propane,IL,Brown,421,451,450,431,454,444,451,402,419,451
7,House Heating Fuel: Wood,IL,Brown,62,62,72,68,61,50,63,56,40,42
3,House Heating Fuel: Electric,IL,Bureau,1351,1276,1360,1288,1441,1605,1718,1660,1788,1663
4,House Heating Fuel: Fuel Oil,IL,Bureau,158,153,135,130,99,78,102,98,102,119
5,House Heating Fuel: Gas,IL,Bureau,10828,10916,10648,10478,10551,10281,10079,9887,9754,9774
