,Metric,State,County,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
50,Year Built: 1940-1949,NV,Churchill,402,353,332,376,349,617,512,454,347,377
51,Year Built: 1950-1959,NV,Churchill,619,626,632,775,664,844,865,721,636,615
52,Year Built: 1960-1969,NV,Churchill,559,581,693,765,783,1789,1842,2025,2165,2203
53,Year Built: 1970-1979,NV,Churchill,2023,1781,1717,1633,1937,1966,1818,1952,2145,2227
54,Year Built: 1980-1989,NV,Churchill,2150,2069,2000,1569,1581,2600,2862,2793,2636,2685
55,Year Built: 1990-1999,NV,Churchill,2824,2839,2948,2979,2873,2154,2017,2115,2090,1854
56,Year Built: 2000-2009,NV,Churchill,1040,1177,1907,2206,2119,7,9,16,30,28
57,Year Built: 2010-2013,NV,Churchill,645,801,0,0,0,13,19,21,57,146
58,Year Built: before 1940,NV,Churchill,513,602,590,453,453,290,291,381,404,398
50,Year Built: 1940-1949,NV,Clark,5789,5587,5900,5639,5740,20389,20123,19921,19046,19472
51,Year Built: 1950-1959,NV,Clark,20744,20474,20768,21243,20552,45446,46714,46499,46516,45947
52,Year Built: 1960-1969,NV,Clark,47658,46384,45222,44679,45001,100480,96119,94892,94947,95210
53,Year Built: 1970-1979,NV,Clark,101679,105617,106924,106266,103202,128960,131458,132776,133153,131814
54,Year Built: 1980-1989,NV,Clark,131442,130002,130955,131045,131544,245277,250366,255880,259943,262118
55,Year Built: 1990-1999,NV,Clark,240431,240204,238222,235237,240041,289578,283818,280762,275812,270577
56,Year Built: 2000-2009,NV,Clark,179813,182696,285002,290979,290561,16762,22050,27456,30288,33556
57,Year Built: 2010-2013,NV,Clark,82536,96284,3689,7340,11820,1335,4333,10275,19091,31404
58,Year Built: before 1940,NV,Clark,2748,2296,2212,2551,2670,6104,6072,5972,6470,6262
50,Year Built: 1940-1949,NV,Douglas,266,249,220,226,236,707,562,549,539,431
51,Year Built: 1950-1959,NV,Douglas,530,700,594,641,622,1542,1615,1577,1368,1419
52,Year Built: 1960-1969,NV,Douglas,1458,1332,1351,1343,1380,4933,5092,5211,5298,5661
53,Year Built: 1970-1979,NV,Douglas,5532,5274,5362,5479,5192,4909,4874,4831,4889,4650
54,Year Built: 1980-1989,NV,Douglas,5153,5092,5122,5174,5098,5738,5656,5531,5312,5518
55,Year Built: 1990-1999,NV,Douglas,5655,5746,5659,5704,5723,5187,5183,5395,5610,5399
56,Year Built: 2000-2009,NV,Douglas,3489,3372,5015,4730,5056,169,268,317,289,325
57,Year Built: 2010-2013,NV,Douglas,968,1468,15,86,121,16,44,131,258,420
58,Year Built: before 1940,NV,Douglas,372,376,326,264,249,189,198,195,207,163
50,Year Built: 1940-1949,NV,Elko,527,569,642,588,644,705,648,692,819,712
51,Year Built: 1950-1959,NV,Elko,712,784,714,683,730,1078,1050,1151,977,962
52,Year Built: 1960-1969,NV,Elko,1072,1035,936,1045,1069,3471,3163,3181,3108,3024
