,Metric,State,County,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
3,House Heating Fuel: Electric,NV,Churchill,809,870,969,960,855,943,952,949,1204,1326
4,House Heating Fuel: Fuel Oil,NV,Churchill,243,254,197,151,207,246,259,268,221,227
5,House Heating Fuel: Gas,NV,Churchill,5171,5252,5475,5543,5575,5773,5675,5902,5783,5797
6,House Heating Fuel: Propane,NV,Churchill,1691,1496,1462,1344,1445,1209,1200,1207,1144,1084
7,House Heating Fuel: Wood,NV,Churchill,743,810,909,958,1064,1073,1133,1126,1220,1198
3,House Heating Fuel: Electric,NV,Clark,236637,240701,244524,247686,256972,268346,275825,286619,300433,306179
4,House Heating Fuel: Fuel Oil,NV,Clark,477,361,487,448,541,562,622,629,601,567
5,House Heating Fuel: Gas,NV,Clark,448576,451186,451295,451592,447266,443998,446058,448277,451086,459918
6,House Heating Fuel: Propane,NV,Clark,6831,6350,6029,6131,6126,6368,7044,7880,8309,8418
7,House Heating Fuel: Wood,NV,Clark,819,985,1086,1243,1219,1115,1111,963,1135,1117
3,House Heating Fuel: Electric,NV,Douglas,1400,1592,1692,1655,1424,1623,1584,1746,1949,2272
4,House Heating Fuel: Fuel Oil,NV,Douglas,349,328,370,352,356,320,319,276,207,213
5,House Heating Fuel: Gas,NV,Douglas,14104,14044,13891,14147,14624,14553,14747,15108,15212,15074
6,House Heating Fuel: Propane,NV,Douglas,1761,1747,1735,1724,1563,1529,1533,1580,1615,1694
7,House Heating Fuel: Wood,NV,Douglas,1258,1144,1191,1200,1352,1353,1379,1365,1405,1272
3,House Heating Fuel: Electric,NV,Elko,4300,4357,4690,4524,4590,4576,4612,4976,4814,4631
4,House Heating Fuel: Fuel Oil,NV,Elko,338,278,251,223,204,164,185,182,218,213
5,House Heating Fuel: Gas,NV,Elko,6928,6732,6657,6682,6414,6359,6234,6170,6314,6686
6,House Heating Fuel: Propane,NV,Elko,3962,3832,3390,3459,3426,3535,3463,3286,2765,2578
7,House Heating Fuel: Wood,NV,Elko,1318,1593,1975,2268,2545,2693,2707,2850,2880,2949
3,House Heating Fuel: Electric,NV,Esmeralda,99,98,117,119,111,96,97,128,101,132
4,House Heating Fuel: Fuel Oil,NV,Esmeralda,38,33,37,15,7,17,24,49,40,46
5,House Heating Fuel: Gas,NV,Esmeralda,15,11,12,21,26,22,31,27,15,28
6,House Heating Fuel: Propane,NV,Esmeralda,210,201,205,209,204,201,155,130,111,115
7,House Heating Fuel: Wood,NV,Esmeralda,142,162,133,105,102,123,104,126,155,134
3,House Heating Fuel: Electric,NV,Eureka,210,220,257,244,262,239,226,251,230,210
4,House Heating Fuel: Fuel Oil,NV,Eureka,10,6,5,4,4,0,17,19,19,22
5,House Heating Fuel: Gas,NV,Eureka,24,28,13,8,11,5,0,0,0,11
6,House Heating Fuel: Propane,NV,Eureka,328,312,278,293,315,301,298,305,232,163
7,House Heating Fuel: Wood,NV,Eureka,110,109,147,175,173,218,225,190,262,346
3,House Heating Fuel: Electric,NV,Humboldt,1020,1021,1286,1201,1144,1179,1227,1254,1282,1558
4,House Heating Fuel: Fuel Oil,NV,Humboldt,121,105,116,105,137,91,88,59,56,17
5,House Heating Fuel: Gas,NV,Humboldt,3045,3149,3185,3398,3302,3475,3437,3459,3477,3333
6,House Heating Fuel: Propane,NV,Humboldt,1170,1147,988,896,847,704,706,724,620,673
7,House Heating Fuel: Wood,NV,Humboldt,581,561,574,589,500,454,338,374,455,597
3,House Heating Fuel: Electric,NV,Lander,238,195,307,286,332,274,293,299,288,230
4,House Heating Fuel: Fuel Oil,NV,Lander,29,14,16,67,64,57,55,56,9,11
5,House Heating Fuel: Gas,NV,Lander,1097,1145,966,962,937,979,985,1048,1118,1394
6,House Heating Fuel: Propane,NV,Lander,267,309,300,415,413,430,391,489,342,243
7,House Heating Fuel: Wood,NV,Lander,227,244,311,226,289,325,319,228,245,241
3,House Heating Fuel: Electric,NV,Lincoln,970,1001,1020,971,926,1042,1074,1169,1269,1256
4,House Heating Fuel: Fuel Oil,NV,Lincoln,58,27,25,0,29,13,30,27,34,26
5,House Heating Fuel: Gas,NV,Lincoln,102,84,119,108,89,61,55,20,0,9
6,House Heating Fuel: Propane,NV,Lincoln,228,244,266,312,282,201,184,138,128,96
7,House Heating Fuel: Wood,NV,Lincoln,368,422,501,558,569,502,429,527,564,585
3,House Heating Fuel: Electric,NV,Lyon,1414,1556,1494,1647,1777,1849,1962,2309,2648,2833
4,House Heating Fuel: Fuel Oil,NV,Lyon,275,263,301,284,280,146,228,172,195,250
5,House Heating Fuel: Gas,NV,Lyon,12070,12504,12668,13229,13669,13657,13724,13816,13942,14222
6,House Heating Fuel: Propane,NV,Lyon,2544,2482,2459,2354,2361,2382,2108,2255,2152,2150
7,House Heating Fuel: Wood,NV,Lyon,1149,1277,1365,1539,1417,1222,1272,1224,997,1001
3,House Heating Fuel: Electric,NV,Mineral,334,337,314,325,260,346,362,409,387,377
