,Metric,State,County,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
0,Avg household size of owner-occupied unit,RI,Bristol,2.74,2.7,2.65,2.62,2.58,2.53,2.53,2.51,2.51,2.55
1,Avg household size of renter-occupied unit,RI,Bristol,1.89,1.84,1.86,1.9,1.99,2.0,1.98,1.92,1.85,1.83
36,Owner-Occupied,RI,Bristol,38036,37717,36776,36415,35423,34648,34360,33775,34133,34621
37,Renter-Occupied,RI,Bristol,10129,9828,10147,10044,10800,11197,11355,11614,10965,10309
0,Avg household size of owner-occupied unit,RI,Kent,2.57,2.57,2.57,2.55,2.57,2.57,2.57,2.54,2.54,2.52
1,Avg household size of renter-occupied unit,RI,Kent,1.89,1.94,1.95,1.97,1.96,1.93,1.94,1.91,1.94,1.93
36,Owner-Occupied,RI,Kent,131170,127921,125806,125226,123600,124041,123462,123720,122161,122562
37,Renter-Occupied,RI,Kent,34342,36860,38507,38767,40029,39336,39862,38834,40267,40010
0,Avg household size of owner-occupied unit,RI,Newport,2.41,2.42,2.43,2.4,2.4,2.4,2.37,2.33,2.33,2.35
1,Avg household size of renter-occupied unit,RI,Newport,2.11,2.1,2.06,2.08,2.06,2.07,2.04,2.1,2.12,2.14
36,Owner-Occupied,RI,Newport,53417,53059,52413,52185,52312,51717,50955,51240,50944,51591
37,Renter-Occupied,RI,Newport,26708,26699,26985,27101,26884,27427,28081,28266,28291,27398
0,Avg household size of owner-occupied unit,RI,Providence,2.71,2.7,2.69,2.68,2.7,2.69,2.71,2.72,2.74,2.76
1,Avg household size of renter-occupied unit,RI,Providence,2.26,2.27,2.29,2.33,2.34,2.35,2.36,2.35,2.34,2.33
36,Owner-Occupied,RI,Providence,358611,354789,349290,346549,342253,342547,341180,345288,348885,355403
37,Renter-Occupied,RI,Providence,239015,242860,249342,253044,259816,261393,263445,262237,259618,254295
0,Avg household size of owner-occupied unit,RI,Washington,2.61,2.58,2.56,2.55,2.54,2.54,2.55,2.53,2.54,2.53
1,Avg household size of renter-occupied unit,RI,Washington,2.02,2.07,2.08,2.11,2.1,2.09,2.07,2.09,2.12,2.17
36,Owner-Occupied,RI,Washington,97661,97326,95107,93782,92646,91985,91329,91887,93133,91787
37,Renter-Occupied,RI,Washington,23685,23659,25451,26595,27519,27836,28314,27690,26472,27775
