,Metric,State,County,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
3,House Heating Fuel: Electric,RI,Bristol,1584,1484,1566,1585,1647,1732,1723,1730,1516,1479
4,House Heating Fuel: Fuel Oil,RI,Bristol,8554,8366,8165,7620,7411,7098,6900,6705,6766,6550
5,House Heating Fuel: Gas,RI,Bristol,8631,8956,9073,9510,9575,9946,10074,10460,10610,10465
6,House Heating Fuel: Propane,RI,Bristol,252,257,185,185,173,125,225,304,328,402
7,House Heating Fuel: Wood,RI,Bristol,152,157,232,181,192,191,190,141,168,182
3,House Heating Fuel: Electric,RI,Kent,5255,5246,5337,5615,5878,6366,6943,6877,6599,6560
4,House Heating Fuel: Fuel Oil,RI,Kent,28697,28561,28702,27685,26354,25767,25084,24290,23629,22933
5,House Heating Fuel: Gas,RI,Kent,32896,32750,32391,32718,33068,33158,33344,34363,35424,36794
6,House Heating Fuel: Propane,RI,Kent,1116,1093,1070,1317,1377,1515,1456,1598,1480,1604
7,House Heating Fuel: Wood,RI,Kent,947,918,981,1231,1410,1367,1300,1333,1160,977
3,House Heating Fuel: Electric,RI,Newport,3329,3422,3254,3178,2853,3104,3407,3597,3863,4111
4,House Heating Fuel: Fuel Oil,RI,Newport,20066,19765,19937,19829,19774,18724,18413,17849,16952,16326
5,House Heating Fuel: Gas,RI,Newport,9263,9216,9505,9756,10050,10529,10920,11134,11296,11128
6,House Heating Fuel: Propane,RI,Newport,1373,1409,1237,1193,1363,1606,1595,1831,2145,2149
7,House Heating Fuel: Wood,RI,Newport,496,478,553,554,519,515,596,586,545,611
3,House Heating Fuel: Electric,RI,Providence,17314,18267,19333,19686,21012,21527,22280,23012,23789,24318
4,House Heating Fuel: Fuel Oil,RI,Providence,77329,74352,71147,67783,64877,61852,58690,56890,55293,54218
5,House Heating Fuel: Gas,RI,Providence,136704,138794,140266,142079,142623,145119,146494,148541,148794,149043
6,House Heating Fuel: Propane,RI,Providence,3531,3458,3653,3616,4008,4391,4632,4844,5174,5414
7,House Heating Fuel: Wood,RI,Providence,2011,2248,2299,2661,2962,3002,3001,2815,2542,2329
3,House Heating Fuel: Electric,RI,Washington,5863,5678,5810,5901,6072,6130,6393,6581,6363,6549
4,House Heating Fuel: Fuel Oil,RI,Washington,26222,26382,25528,24851,24196,24010,22953,23110,22820,22556
5,House Heating Fuel: Gas,RI,Washington,12397,12910,13528,13839,14093,13997,14310,14099,14569,14591
6,House Heating Fuel: Propane,RI,Washington,2483,1974,2059,2273,2669,2745,3038,2941,2808,2773
7,House Heating Fuel: Wood,RI,Washington,1749,1889,2040,2196,2100,2240,2315,2270,1883,1921
