,Metric,State,County,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
26,Median Number of Rooms,RI,Bristol,6.1,6.1,6.0,6.0,6.0,5.9,5.9,5.9,5.9,5.9
27,Number of Rooms: 1,RI,Bristol,375,409,509,614,591,455,485,405,310,330
28,Number of Rooms: 2,RI,Bristol,363,376,393,392,395,420,396,396,263,295
29,Number of Rooms: 3,RI,Bristol,1269,1328,1433,1509,1431,1456,1453,1569,1575,1622
30,Number of Rooms: 4,RI,Bristol,2567,2242,2252,2197,2645,2794,2745,3137,3244,3163
31,Number of Rooms: 5,RI,Bristol,3444,3608,3603,3470,3485,3505,3612,3628,3652,3620
32,Number of Rooms: 6,RI,Bristol,4077,4305,4249,4067,3847,3949,3928,3804,4002,4244
33,Number of Rooms: 7,RI,Bristol,3343,3184,3081,3239,3021,3199,3137,3048,2881,2881
34,Number of Rooms: 8,RI,Bristol,2697,2687,2439,2309,2307,2229,2187,2333,2448,2453
35,Number of Rooms: 9+,RI,Bristol,2569,2668,2826,3009,3101,2794,2843,2644,2616,2445
26,Median Number of Rooms,RI,Kent,5.5,5.5,5.5,5.6,5.5,5.5,5.5,5.5,5.5,5.5
27,Number of Rooms: 1,RI,Kent,1127,1305,1406,1458,1494,1508,1579,1682,1677,1666
28,Number of Rooms: 2,RI,Kent,1754,1749,1500,1740,1842,1716,2152,2381,2419,2314
29,Number of Rooms: 3,RI,Kent,7071,7148,7484,7311,7620,7616,7459,7129,7235,7460
30,Number of Rooms: 4,RI,Kent,11696,11534,11446,11627,11744,11572,11506,11669,11018,11005
31,Number of Rooms: 5,RI,Kent,14585,14826,14320,13561,13913,14213,14367,14874,15380,15267
32,Number of Rooms: 6,RI,Kent,14897,15114,15653,15806,15990,15825,15235,15148,15130,14459
33,Number of Rooms: 7,RI,Kent,10151,9783,9485,9618,8661,8483,8637,8789,8942,9393
34,Number of Rooms: 8,RI,Kent,6124,6044,6252,6552,6492,6563,6321,6125,5948,6029
35,Number of Rooms: 9+,RI,Kent,6001,6072,6087,5923,5903,6135,6334,6361,6511,6780
26,Median Number of Rooms,RI,Newport,5.6,5.6,5.6,5.7,5.7,5.6,5.6,5.7,5.6,5.6
27,Number of Rooms: 1,RI,Newport,603,691,652,571,632,608,518,593,688,700
28,Number of Rooms: 2,RI,Newport,977,859,796,833,806,725,891,992,997,1046
29,Number of Rooms: 3,RI,Newport,3361,3077,3114,3330,3425,3544,3824,3881,4017,4032
30,Number of Rooms: 4,RI,Newport,6850,6904,6926,6945,6778,6803,6558,6051,6408,6438
31,Number of Rooms: 5,RI,Newport,8116,8237,8266,7878,8106,8267,8040,8016,8237,8058
32,Number of Rooms: 6,RI,Newport,8024,7624,7461,7606,7431,7167,7608,7590,7057,7304
33,Number of Rooms: 7,RI,Newport,5201,5439,5230,5500,5653,5589,5572,6103,5997,5795
34,Number of Rooms: 8,RI,Newport,4137,4227,4394,4484,4319,4268,3952,4024,3886,3878
35,Number of Rooms: 9+,RI,Newport,4270,4626,4885,4578,4686,4885,4915,5041,5146,5312
26,Median Number of Rooms,RI,Providence,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1
27,Number of Rooms: 1,RI,Providence,5016,5996,6789,6658,6770,7031,7367,7378,7885,7969
28,Number of Rooms: 2,RI,Providence,9144,8525,8512,8467,8744,8680,8432,8070,7601,7766
29,Number of Rooms: 3,RI,Providence,28227,28761,28748,28402,28583,28450,29073,30272,31443,31693
30,Number of Rooms: 4,RI,Providence,50134,48901,49853,49666,50619,49701,50470,50695,50915,51915
31,Number of Rooms: 5,RI,Providence,63449,63305,61506,62044,60405,60804,60135,60951,59353,58284
32,Number of Rooms: 6,RI,Providence,46873,47792,47909,47757,48497,48901,47894,47433,47367,47026
33,Number of Rooms: 7,RI,Providence,25604,26012,26266,26846,26467,26680,26328,26906,27287,27641
34,Number of Rooms: 8,RI,Providence,16514,16723,16394,16500,16364,16485,16077,16206,16298,16448
35,Number of Rooms: 9+,RI,Providence,18487,18292,18278,17700,17599,17158,17773,17896,17842,17588
26,Median Number of Rooms,RI,Washington,5.8,5.8,5.8,5.7,5.8,5.7,5.7,5.8,5.8,5.8
27,Number of Rooms: 1,RI,Washington,538,464,634,682,543,717,914,911,868,982
28,Number of Rooms: 2,RI,Washington,1694,1732,1582,1605,1786,1730,1630,1639,1636,1711
29,Number of Rooms: 3,RI,Washington,4204,4356,4667,4682,4881,4912,4921,4934,5294,5000
30,Number of Rooms: 4,RI,Washington,8784,9099,9028,9052,9090,8939,8729,8576,8105,8513
31,Number of Rooms: 5,RI,Washington,12376,12082,11871,12204,11810,11971,12028,12017,11640,11488
32,Number of Rooms: 6,RI,Washington,11419,11639,12128,12539,12533,13007,12954,12952,12917,12833
33,Number of Rooms: 7,RI,Washington,9529,9304,9157,8749,8703,8226,8135,8271,8534,8665
34,Number of Rooms: 8,RI,Washington,6159,6079,5883,5630,5861,6257,6358,6652,7115,6974
35,Number of Rooms: 9+,RI,Washington,6934,7218,7256,7206,7357,6963,7185,7498,7628,7850
