,Metric,State,County,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
0,Avg household size of owner-occupied unit,MA,Barnstable,2.23,2.23,2.25,2.25,2.27,2.28,2.28,2.25,2.27,2.26
1,Avg household size of renter-occupied unit,MA,Barnstable,1.94,1.98,2.06,2.09,2.14,2.11,2.13,2.11,2.11,2.12
2,FIPS Code,MA,Barnstable,25001,25001,25001,25001,25001,25001,25001,25001,25001,25001
3,House Heating Fuel: Electric,MA,Barnstable,8986,8604,8755,8802,9310,9793,9676,10064,10095,9970
4,House Heating Fuel: Fuel Oil,MA,Barnstable,30380,29832,28618,27609,26406,25889,24782,23939,23077,22499
5,House Heating Fuel: Gas,MA,Barnstable,53648,53308,53085,53897,53657,53728,54806,55912,56215,57075
6,House Heating Fuel: Propane,MA,Barnstable,3135,3050,3000,3029,2946,2809,2831,2866,2742,2770
7,House Heating Fuel: Wood,MA,Barnstable,1284,1284,1396,1439,1407,1540,1537,1493,1376,1250
26,Median Number of Rooms,MA,Barnstable,5.7,5.7,5.7,5.7,5.6,5.7,5.7,5.7,5.7,5.7
27,Number of Rooms: 1,MA,Barnstable,2062,3186,3606,3536,3478,3332,2695,2936,3002,3039
28,Number of Rooms: 2,MA,Barnstable,3757,3758,3854,3931,4238,4265,4297,4256,4117,4240
29,Number of Rooms: 3,MA,Barnstable,8449,8441,8296,8975,9591,10071,10446,10671,10239,9651
30,Number of Rooms: 4,MA,Barnstable,23263,23536,23430,23801,24062,23896,23083,23510,24018,23521
31,Number of Rooms: 5,MA,Barnstable,33323,33007,33468,33962,34394,33699,34052,34113,33376,33887
32,Number of Rooms: 6,MA,Barnstable,37548,37007,36317,35325,34820,34971,35354,35439,35928,35764
33,Number of Rooms: 7,MA,Barnstable,23731,23589,22729,23533,22952,23887,23991,24216,24149,24263
34,Number of Rooms: 8,MA,Barnstable,13373,13238,14054,14235,13865,13790,13897,13411,13733,14413
35,Number of Rooms: 9+,MA,Barnstable,13332,13929,14266,13188,13553,13400,13817,14077,14619,14779
36,Owner-Occupied,MA,Barnstable,175870,172464,171599,169454,168617,169598,169984,168652,170175,170502
37,Renter-Occupied,MA,Barnstable,37466,38664,39554,41850,43069,42189,41889,42430,40734,40286
38,Total Housing Units,MA,Barnstable,158838,159691,160020,160486,160953,161311,161632,162629,163181,163557
39,Total Population,MA,Barnstable,217483,216639,216021,215449,215167,214766,214703,213900,213690,213496
40,Units in Structure: 1 ATTACHED,MA,Barnstable,4795,4641,4881,4915,5110,5026,5691,6336,7056,7590
41,Units in Structure: 1 DETACHED,MA,Barnstable,132240,132637,131946,131252,131027,131455,131955,132549,133537,134550
