State,Metric,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
CA,"Losses from leaks, etc. within State (Mcf)",0,0,0,0,0,1921970,96009,41006,37540,57195,8773,133228,90570,4216593,2919430,5176142,3849522,11136461,6060633,14143937,11411672,10873184,11659244
CA,Residential Total Volume (Mcf),478903984,549930560,568496061,516730244,512695097,510994961,497954816,512046083,483698524,491776841,492378413,489304434,480721229,494889669,512565057,477930971,481773478,397489196,401171844,411828384,431005403,423914548,464671998
CA,Residential Sales Volume (Mcf),475280663,546231783,564574838,511947415,509397381,507723481,489390319,510043934,482065299,490054069,489932085,485947129,475321607,487685085,503795634,465823378,462978429,376786563,380722242,391636097,410015986,402201513,441538820
CA,Residential Transported Volume (Mcf),3623321,3698777,3921223,4782829,3297716,3271480,8564497,2002149,1633225,1722772,2446328,3357305,5399622,7204584,8769423,12107593,18795049,20702633,20449602,20192287,20989417,21713035,23133178
CA,Residential Sales Price (Dollars),6.43,6.3,6.41,7.52,11.18,8.84,9.71,10.47,12.79,13.36,13.82,15.43,12.87,12.76,13.43,12.56,12.98,14.1,13.52,12.6,13.07,13.68,14.23
CA,Residential Transported Price (Dollars),,,,,,,,,,,,4.88,9.85,9.18,4.42,4.82,4.88,5.99,7.2,7.97,8.1,8.18,8.85
CA,Residential Sales Revenue (Dollars),3238089010,3777378659,3737597351,4201645911,5311890895,3610439309,4467012677,5029665090,5714772690,5778978249,5667217495,6197568082,4481002744,4837020957,5004720446,4259251948,4593374124,4337633887,4335811484,4637553676,5121195964,4946489910,5719773508
CA,Residential Transported Revenue (Dollars),0,0,0,0,0,0,0,0,0,0,0,13399335,24272919,32503149,37113799,58871281,91626012,111262022,150520563,175465328,189626241,201317370,232775771
CA,Residential Total Customers,9060473,9181928,9331206,9370797,9603122,9726642,9803311,9957412,10124433,10329224,10439220,10515162,10510950,10542584,10625190,10681916,10754908,10781720,10969597,10916368,11004853,11025789,11112094
CA,Residential Sales Customers,9056483,9177195,9318830,9350022,9579374,9701323,9765276,9921331,10092466,10299984,10412700,10480771,10454747,10469734,10545585,10547706,10471814,10372973,10539966,10513764,10603907,10579867,10633441
