,Metric,State,County,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
0,Avg household size of owner-occupied unit,AZ,Apache,3.54,3.58,3.59,3.63,3.67,3.63,3.65,3.53,3.4,3.32
1,Avg household size of renter-occupied unit,AZ,Apache,3.82,3.9,3.99,3.93,3.85,3.82,3.72,3.81,3.58,3.53
2,FIPS Code,AZ,Apache,4001,4001,4001,4001,4001,4001,4001,4001,4001,4001
3,House Heating Fuel: Electric,AZ,Apache,2545,2687,2858,2998,2974,3139,3246,3186,3447,3400
4,House Heating Fuel: Fuel Oil,AZ,Apache,91,82,59,26,19,23,21,33,28,32
5,House Heating Fuel: Gas,AZ,Apache,1810,1732,1675,1793,1839,1619,1646,1685,1434,1350
6,House Heating Fuel: Propane,AZ,Apache,3152,2935,2808,2493,2324,2298,2219,2117,2384,2674
7,House Heating Fuel: Wood,AZ,Apache,10812,10964,11037,11133,11297,11670,11751,12133,12768,13116
26,Median Number of Rooms,AZ,Apache,4.1,4.1,4.2,4.2,4.2,4.2,4.3,4.3,4.4,4.4
27,Number of Rooms: 1,AZ,Apache,7707,7359,6961,6452,6201,5876,5794,5837,5733,5775
28,Number of Rooms: 2,AZ,Apache,2203,2384,2295,2275,2306,2326,2263,2191,1983,2047
29,Number of Rooms: 3,AZ,Apache,2674,2556,2781,3191,3187,3095,3101,2811,2396,2229
30,Number of Rooms: 4,AZ,Apache,6241,6335,6492,6692,6875,7072,6900,7042,7386,7442
31,Number of Rooms: 5,AZ,Apache,7666,7792,7813,7793,8168,8135,8161,8120,8320,8009
32,Number of Rooms: 6,AZ,Apache,3571,3543,3653,3647,3635,3426,3645,3740,3679,3721
33,Number of Rooms: 7,AZ,Apache,1429,1389,1365,1297,1163,1568,1615,1631,1736,1869
34,Number of Rooms: 8,AZ,Apache,592,707,746,747,717,648,674,741,778,936
35,Number of Rooms: 9+,AZ,Apache,385,446,442,447,362,515,572,635,798,863
36,Owner-Occupied,AZ,Apache,50941,51656,52038,52956,53638,53490,54288,53568,54376,54712
37,Renter-Occupied,AZ,Apache,17073,17607,18039,17563,17049,17247,16643,16631,15798,15554
38,Total Housing Units,AZ,Apache,32468,32511,32548,32541,32614,32661,32725,32748,32809,32891
39,Total Population,AZ,Apache,70312,70906,71618,71978,72142,72124,72346,71602,71522,71511
40,Units in Structure: 1 ATTACHED,AZ,Apache,449,439,547,544,618,598,638,552,501,330
41,Units in Structure: 1 DETACHED,AZ,Apache,23713,23614,23499,23107,22866,22891,22774,22771,22877,22836
42,Units in Structure: 10-19,AZ,Apache,38,34,73,114,89,93,103,71,60,100
43,Units in Structure: 2,AZ,Apache,563,493,461,489,487,472,521,576,559,623
44,Units in Structure: 20-49,AZ,Apache,132,80,100,131,120,106,125,115,86,42
45,Units in Structure: 3-4,AZ,Apache,693,759,811,772,797,805,828,859,826,837
46,Units in Structure: 5-9,AZ,Apache,250,302,278,326,323,311,302,324,284,346
47,Units in Structure: 50+,AZ,Apache,35,61,72,68,49,31,31,32,36,42
48,"Units in Structure: Boat,RV,Van,Etc.",AZ,Apache,5,28,43,47,72,72,74,59,55,35
49,Units in Structure: Mobile Home,AZ,Apache,6590,6701,6664,6943,7193,7282,7329,7389,7525,7700
50,Year Built: 1940-1949,AZ,Apache,802,797,685,629,561,1216,1175,1134,1122,1080
51,Year Built: 1950-1959,AZ,Apache,1593,1578,1570,1569,1477,3133,3241,2932,2927,2750
52,Year Built: 1960-1969,AZ,Apache,4809,4013,3796,3639,3233,6725,6574,6806,6765,6715
53,Year Built: 1970-1979,AZ,Apache,7672,7897,7314,6825,6701,7717,7883,7739,7730,7620
54,Year Built: 1980-1989,AZ,Apache,7874,7416,7622,7683,7842,6912,6888,6955,7157,7282
55,Year Built: 1990-1999,AZ,Apache,6558,6519,6492,6526,6670,5440,5591,5519,5363,5547
56,Year Built: 2000-2009,AZ,Apache,1627,2311,4005,4665,5231,392,335,461,534,550
57,Year Built: 2010-2013,AZ,Apache,641,1181,246,234,321,34,70,126,233,303
58,Year Built: before 1940,AZ,Apache,892,799,818,771,578,554,445,485,487,497
0,Avg household size of owner-occupied unit,AZ,Cochise,2.51,2.5,2.49,2.45,2.43,2.38,2.32,2.32,2.35,2.31
1,Avg household size of renter-occupied unit,AZ,Cochise,2.52,2.58,2.51,2.52,2.56,2.5,2.5,2.46,2.44,2.41
2,FIPS Code,AZ,Cochise,4003,4003,4003,4003,4003,4003,4003,4003,4003,4003
3,House Heating Fuel: Electric,AZ,Cochise,12142,13095,13623,14365,14600,14933,15641,16054,16301,16482
4,House Heating Fuel: Fuel Oil,AZ,Cochise,71,97,76,166,160,123,111,113,30,31
5,House Heating Fuel: Gas,AZ,Cochise,27385,26531,26333,25603,25267,24989,24681,24489,24533,25361
6,House Heating Fuel: Propane,AZ,Cochise,7383,7135,6973,6488,6052,5890,5980,5883,5917,6111
7,House Heating Fuel: Wood,AZ,Cochise,1159,1249,1358,1532,1659,1760,1703,1598,1515,1352
26,Median Number of Rooms,AZ,Cochise,5.3,5.3,5.3,5.4,5.4,5.4,5.4,5.5,5.5,5.5
27,Number of Rooms: 1,AZ,Cochise,740,841,961,1401,1643,1985,2061,2137,1727,1755
28,Number of Rooms: 2,AZ,Cochise,3001,2832,2574,2233,2025,2062,1980,1814,1639,1653
29,Number of Rooms: 3,AZ,Cochise,5212,5142,5457,5300,5117,5138,5158,4637,4529,4172
30,Number of Rooms: 4,AZ,Cochise,8924,8944,9245,8652,8810,9188,8890,8793,9386,9477
31,Number of Rooms: 5,AZ,Cochise,13510,13741,13572,13556,13467,13445,13349,13327,13682,13993
32,Number of Rooms: 6,AZ,Cochise,12250,12300,12199,11880,11870,11560,11763,11798,12264,12497
33,Number of Rooms: 7,AZ,Cochise,7566,7886,7890,8232,8642,8397,8413,8604,8601,7984
34,Number of Rooms: 8,AZ,Cochise,3858,3685,3668,4024,4083,4169,4394,4776,5018,5376
35,Number of Rooms: 9+,AZ,Cochise,3191,3397,3594,4206,4145,4143,4393,4767,4037,4201
36,Owner-Occupied,AZ,Cochise,84720,84693,84094,82816,80615,78873,77561,78626,80179,79722
37,Renter-Occupied,AZ,Cochise,38246,38897,38915,38609,39934,39130,39627,37613,37109,37583
38,Total Housing Units,AZ,Cochise,58252,58768,59160,59484,59802,60087,60401,60653,60883,61108
39,Total Population,AZ,Cochise,129268,130464,131118,131038,130807,129647,128177,126516,126279,125867
40,Units in Structure: 1 ATTACHED,AZ,Cochise,1798,1684,1554,1393,1329,1315,1285,1330,1481,1416
41,Units in Structure: 1 DETACHED,AZ,Cochise,35776,36044,35816,36049,36572,36865,37375,38517,38818,38996
42,Units in Structure: 10-19,AZ,Cochise,1681,1667,1902,1911,1576,1297,1351,1248,1392,1772
43,Units in Structure: 2,AZ,Cochise,572,572,590,719,638,648,690,602,456,470
44,Units in Structure: 20-49,AZ,Cochise,1059,1247,1316,1252,1200,1203,1258,1125,1167,1164
45,Units in Structure: 3-4,AZ,Cochise,1285,1259,1514,1365,1516,1464,1664,1639,1840,1573
46,Units in Structure: 5-9,AZ,Cochise,1807,1716,1570,1336,1314,1372,1202,1082,1225,1382
47,Units in Structure: 50+,AZ,Cochise,712,955,1059,1307,1738,1918,1695,1754,1390,1052
48,"Units in Structure: Boat,RV,Van,Etc.",AZ,Cochise,778,843,806,697,533,575,438,369,365,361
49,Units in Structure: Mobile Home,AZ,Cochise,12784,12781,13033,13455,13386,13430,13443,12987,12749,12922
50,Year Built: 1940-1949,AZ,Cochise,1772,1865,1991,1912,1598,3757,3455,3534,3495,3837
51,Year Built: 1950-1959,AZ,Cochise,4011,4124,3971,3754,3750,4066,4550,4755,4861,5096
52,Year Built: 1960-1969,AZ,Cochise,5447,4858,4414,4262,4306,10980,11046,11644,11991,11979
53,Year Built: 1970-1979,AZ,Cochise,11703,11726,11574,11153,11079,10408,10327,10035,9607,9108
54,Year Built: 1980-1989,AZ,Cochise,9093,9473,9441,10177,10371,10847,10792,10408,10340,10742
55,Year Built: 1990-1999,AZ,Cochise,10399,10121,10589,10735,10864,12705,12646,12650,12657,12344
56,Year Built: 2000-2009,AZ,Cochise,7210,7301,12256,12649,12427,1033,1215,1360,1761,1831
57,Year Built: 2010-2013,AZ,Cochise,3565,4389,263,385,664,5,109,253,422,504
58,Year Built: before 1940,AZ,Cochise,5052,4911,4661,4457,4743,1560,1319,1314,1202,1305
0,Avg household size of owner-occupied unit,AZ,Coconino,2.82,2.84,2.8,2.76,2.74,2.75,2.74,2.75,2.79,2.79
1,Avg household size of renter-occupied unit,AZ,Coconino,2.58,2.69,2.71,2.71,2.7,2.63,2.57,2.5,2.5,2.48
2,FIPS Code,AZ,Coconino,4005,4005,4005,4005,4005,4005,4005,4005,4005,4005
3,House Heating Fuel: Electric,AZ,Coconino,8412,9108,9668,10540,10473,10529,10475,10770,10232,10721
4,House Heating Fuel: Fuel Oil,AZ,Coconino,51,48,34,26,21,18,28,35,33,74
5,House Heating Fuel: Gas,AZ,Coconino,24314,23649,23458,23186,23080,23479,24051,24094,24182,24251
6,House Heating Fuel: Propane,AZ,Coconino,4136,3759,4057,3890,3925,3805,3934,3609,3956,3828
7,House Heating Fuel: Wood,AZ,Coconino,7738,7894,7716,7636,8134,7997,8036,8188,8106,7746
26,Median Number of Rooms,AZ,Coconino,5.0,5.0,5.0,5.0,4.9,4.9,4.9,4.9,5.0,5.0
27,Number of Rooms: 1,AZ,Coconino,3347,3316,3454,3484,3400,3218,3320,3158,2998,2938
28,Number of Rooms: 2,AZ,Coconino,1992,2180,2433,2548,2363,2490,2442,2340,2353,2223
29,Number of Rooms: 3,AZ,Coconino,6229,6023,6032,6769,7240,7363,7763,7937,7377,7376
30,Number of Rooms: 4,AZ,Coconino,12386,12823,12502,12483,12721,12555,12831,12976,13138,13500
31,Number of Rooms: 5,AZ,Coconino,14227,14734,14394,14225,14386,15451,14551,14977,14869,14794
32,Number of Rooms: 6,AZ,Coconino,11645,11249,11413,11470,10984,10327,10378,10499,11101,11377
33,Number of Rooms: 7,AZ,Coconino,7018,6630,6529,6495,6666,6024,5918,5866,5933,5737
34,Number of Rooms: 8,AZ,Coconino,2631,2967,3002,2801,2864,3251,3457,3342,3721,3852
35,Number of Rooms: 9+,AZ,Coconino,2818,3022,3511,3404,3266,3276,3775,3816,3948,4289
36,Owner-Occupied,AZ,Coconino,78542,78848,77747,75805,75799,76691,76626,77541,79958,80881
37,Renter-Occupied,AZ,Coconino,45504,47079,48529,50599,50608,49349,49693,48436,46662,45898
38,Total Housing Units,AZ,Coconino,62293,62944,63270,63679,63890,63955,64435,64911,65438,66086
39,Total Population,AZ,Coconino,131824,132978,134011,134795,135817,136701,138064,138639,140217,141274
40,Units in Structure: 1 ATTACHED,AZ,Coconino,2937,3071,3181,2941,3152,3182,3061,3466,3618,3496
41,Units in Structure: 1 DETACHED,AZ,Coconino,37508,38140,38167,38421,39287,39252,40259,40357,41102,41226
42,Units in Structure: 10-19,AZ,Coconino,1838,1978,1843,2211,2302,2423,2814,3030,2909,2977
43,Units in Structure: 2,AZ,Coconino,1351,1106,1093,1069,1073,1124,1294,1224,1449,1577
44,Units in Structure: 20-49,AZ,Coconino,1248,1397,1334,1261,1282,1239,1039,971,939,962
45,Units in Structure: 3-4,AZ,Coconino,2226,2209,2290,2473,2325,2309,2210,2193,2108,2341
46,Units in Structure: 5-9,AZ,Coconino,2820,2668,2875,2832,2950,3329,3390,3620,3653,3538
47,Units in Structure: 50+,AZ,Coconino,2215,2547,2216,2292,2104,1554,1261,1233,1030,1239
48,"Units in Structure: Boat,RV,Van,Etc.",AZ,Coconino,69,113,119,136,111,130,96,69,62,58
49,Units in Structure: Mobile Home,AZ,Coconino,10081,9715,10152,10043,9304,9413,9011,8748,8568,8672
50,Year Built: 1940-1949,AZ,Coconino,932,711,660,748,800,2969,3296,3076,3131,3006
51,Year Built: 1950-1959,AZ,Coconino,3581,3295,3240,2980,3036,4653,4836,4838,4974,4958
52,Year Built: 1960-1969,AZ,Coconino,5027,4931,4721,4523,4368,12239,11823,11635,11048,11146
53,Year Built: 1970-1979,AZ,Coconino,11153,11762,12180,12170,11875,13909,13722,13723,14295,14424
54,Year Built: 1980-1989,AZ,Coconino,16000,15973,16021,15730,15220,13599,13293,13541,13598,13497
55,Year Built: 1990-1999,AZ,Coconino,13695,13600,13093,13227,13308,13155,13190,13224,13142,13084
56,Year Built: 2000-2009,AZ,Coconino,7737,7804,11667,12545,12883,948,1340,1718,1826,1644
57,Year Built: 2010-2013,AZ,Coconino,2744,3503,163,315,745,54,351,662,1200,2093
58,Year Built: before 1940,AZ,Coconino,1424,1365,1525,1441,1655,678,773,655,559,694
0,Avg household size of owner-occupied unit,AZ,Gila,2.58,2.53,2.53,2.49,2.43,2.43,2.38,2.35,2.34,2.37
1,Avg household size of renter-occupied unit,AZ,Gila,2.9,2.93,2.77,2.7,2.7,2.68,2.58,2.59,2.62,2.47
2,FIPS Code,AZ,Gila,4007,4007,4007,4007,4007,4007,4007,4007,4007,4007
3,House Heating Fuel: Electric,AZ,Gila,5511,6108,6730,7178,7541,7620,7886,8137,8231,8335
4,House Heating Fuel: Fuel Oil,AZ,Gila,38,25,11,51,51,46,44,50,22,129
5,House Heating Fuel: Gas,AZ,Gila,9450,9008,8745,8429,8134,8408,8448,8198,8182,8397
6,House Heating Fuel: Propane,AZ,Gila,2413,2353,2181,1959,1956,1766,1840,1675,2040,2027
7,House Heating Fuel: Wood,AZ,Gila,1931,1961,2143,2371,2461,2449,2638,2858,2609,2560
26,Median Number of Rooms,AZ,Gila,4.9,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.9,5.0
27,Number of Rooms: 1,AZ,Gila,502,715,608,552,718,770,706,861,976,936
28,Number of Rooms: 2,AZ,Gila,1223,1107,1159,1274,1411,1298,1295,1481,1552,1456
29,Number of Rooms: 3,AZ,Gila,2805,2677,2622,2348,2559,2589,2777,2854,3342,3231
30,Number of Rooms: 4,AZ,Gila,7474,7062,7297,7165,7130,7277,7312,6960,7057,7050
31,Number of Rooms: 5,AZ,Gila,9075,9075,9452,9416,9549,9332,9754,9276,8868,8337
32,Number of Rooms: 6,AZ,Gila,6062,6534,5889,6441,6376,6126,5796,6156,6011,6308
33,Number of Rooms: 7,AZ,Gila,2616,2769,2832,2532,2262,2614,2833,3061,3243,3519
34,Number of Rooms: 8,AZ,Gila,1372,1394,1585,1666,1491,1534,1448,1359,1144,1381
35,Number of Rooms: 9+,AZ,Gila,1013,1137,1200,1355,1429,1412,1217,1259,1218,1324
36,Owner-Occupied,AZ,Gila,39892,38716,39186,38859,36663,36905,36642,37003,37556,39340
37,Renter-Occupied,AZ,Gila,12404,13533,13166,13437,15527,15284,15533,15151,14882,13254
38,Total Housing Units,AZ,Gila,32142,32470,32644,32749,32925,32952,33138,33267,33411,33542
39,Total Population,AZ,Gila,53272,53380,53436,53335,53242,53165,53179,53145,53400,53546
40,Units in Structure: 1 ATTACHED,AZ,Gila,320,327,327,335,309,304,256,281,326,329
41,Units in Structure: 1 DETACHED,AZ,Gila,21825,22185,22464,22594,22922,23482,23307,23298,23591,23930
42,Units in Structure: 10-19,AZ,Gila,166,183,197,161,161,149,121,87,76,84
43,Units in Structure: 2,AZ,Gila,243,290,320,314,331,289,346,250,236,255
44,Units in Structure: 20-49,AZ,Gila,214,122,141,158,152,147,150,124,128,86
