State,Metric,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
MO,"Losses from leaks, etc. within State (Mcf)",0,0,0,0,0,1061,28325,2299,3021,11657,34722,10236,264612,461557,1198056,551159,1143973,1107362,891741,723146,977793,1087724,1024883
MO,Residential Total Volume (Mcf),127625371,110779055,112041794,115465610,116187657,114184749,114547385,109737872,106855533,95393635,101600842,114024781,106300702,107389439,102545003,83105770,106445666,115512447,95502546,87264292,86865159,113937932,110611044
MO,Residential Sales Volume (Mcf),127625371,110779055,112041794,115465610,116187657,114184749,114547385,109737872,106855533,95393635,101600842,114024781,106300702,107389439,102545003,83105770,106445666,115512447,95502546,87264292,86865159,113937932,110611044
MO,Residential Transported Volume (Mcf),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MO,Residential Sales Price (Dollars),6.43,6.42,6.28,7.11,9.98,8.97,9.57,10.84,12.29,13.59,13.04,13.24,12.47,11.33,10.57,10.78,10.13,10.7,10.43,9.96,10.41,10.15,10.25
MO,Residential Transported Price (Dollars),,,,,,,,,,,,,,,,,,,,,,,
MO,Residential Sales Revenue (Dollars),843212029,727891148,712537577,906350241,1216873972,913387625,1086876549,1209298500,1354293537,1359368425,1363806135,1523935581,1340163491,1252179090,1232851777,1018092840,1157902003,1251186639,1108079252,954874855,1022931580,1181109838,1151137882
MO,Residential Transported Revenue (Dollars),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MO,Residential Total Customers,1293032,1307563,1311865,1324282,1326160,1340726,1343614,1346773,1348743,1353892,1354173,1352015,1348781,1348549,1342920,1389910,1357740,1363286,1369204,1374414,1386940,1410178,1421619
MO,Residential Sales Customers,1293032,1307563,1311865,1324282,1326160,1340726,1343614,1346773,1348743,1353892,1354173,1352015,1348781,1348549,1342920,1389910,1357740,1363286,1369204,1374414,1386940,1410178,1421619
MO,Residential Transported Customers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MO,Commercial Total Volume (Mcf),69829280,61994518,63100481,62672573,64923811,61896632,61515514,61755341,60369194,56722096,59224364,64992758,61432794,61193982,62304122,54736061,64522323,72918836,61389218,56967687,57902915,69381204,67929863
MO,Commercial Sales Volume (Mcf),55770196,48531218,49606406,50160226,52476947,49547941,49515345,47790408,46546156,43349437,45571847,50364935,47107385,46807204,45553763,37859788,46628120,51437529,43725722,41088923,41501642,51417255,50009094
MO,Commercial Transported Volume (Mcf),14059084,13463300,13494075,12512347,12446864,12348691,12000169,13964933,13823038,13372659,13652517,14627823,14325409,14386778,16750359,16876273,17894203,21481307,17663496,15878764,16401273,17963949,17920769
MO,Commercial Sales Price (Dollars),6.12,5.61,5.83,6.68,9.62,8.48,9.05,9.82,11.66,12.72,12.18,12.61,11.59,10.45,9.84,9.67,9.11,9.78,9.31,8.87,9.17,8.99,8.85
MO,Commercial Transported Price (Dollars),,,,,,,,,,,,1.03,1.54,1.53,1.21,1.12,1.26,1.53,1.58,1.81,1.77,3.76,4.6
MO,Commercial Sales Revenue (Dollars),327979520,275911249,271186797,347257608,515382135,363856737,425469711,477790814,540685124,561065134,538643595,605527164,509318666,481235249,454997167,361139376,419825929,460901795,399592872,324360643,350347636,409202289,383737644
MO,Commercial Transported Revenue (Dollars),0,0,0,0,0,0,0,0,0,0,0,11030842,11197116,11764465,16375743,16556434,18641847,29351205,20627217,21074574,21920529,23213864,22996958
MO,Commercial Total Customers,135553,135417,133464,133969,135968,137924,140057,141258,142148,143632,142965,141529,140633,138670,138214,144906,142495,143134,141439,138441,135580,121384,114964
MO,Commercial Sales Customers,135290,135131,133166,133683,135672,137639,139435,140264,141090,142505,141784,140303,139309,137342,136843,143487,141047,141587,140144,137148,134277,120106,113680
MO,Commercial Transported Customers,263,286,298,286,296,285,622,994,1058,1127,1181,1226,1324,1328,1371,1419,1448,1547,1295,1293,1303,1278,1284
MO,Industrial Total Volume (Mcf),70865298,64283603,64402069,68496038,67846108,66965594,61545006,64482819,66350145,65626587,67867506,66757644,63431434,65554478,63053237,62516180,63211557,67115363,65690803,63629731,63157681,66744036,65451651
MO,Industrial Sales Volume (Mcf),15236356,11715393,11902707,11537490,11169643,10718819,9103174,8899642,9393792,8656156,8675882,9275028,8364158,8586879,8422245,7813187,8757804,9373218,8182314,7494515,7647105,9191644,8167280
MO,Industrial Transported Volume (Mcf),55628942,52568210,52499362,56958548,56676465,56246775,52441832,55583177,56956353,56970431,59191624,57482616,55067276,56967599,54630992,54702993,54453753,57742145,57508489,56135216,55510576,57552392,57284371
