,FIP,Total Units,Average Household Income,Annual Energy Expenditures,Energy Burden,Annual Electricity Expenditures,Annual Gas Expenditures,Annual Fuel Oil Expenditures
0,12001000200,2309,25196,1458,0.05786632798856962,1288.2,165.4,4.6
1,12001000301,1683,44504,1464,0.032895919467912996,1285.7,176.4,2.1
2,12001000302,1044,45804,2258,0.049297004628416734,1975.0,278.6,4.8
3,12001000400,2155,50012,2106,0.04210989362552987,1635.6,462.9,7.8
4,12001000500,2578,61255,1493,0.024373520528936415,1153.6,332.6,6.9
5,12001000600,1518,39255,2426,0.06180104445293593,2005.6,414.8,5.2
6,12001000700,2356,48228,2186,0.04532636642614249,1843.8,337.3,4.9
7,12001000806,1034,38182,1393,0.036483159604001884,1337.2,55.7,0.6
8,12001000808,1348,43995,1675,0.03807250823957268,1553.1,120.5,1.8
9,12001000809,579,43542,1524,0.03500068898994075,1451.9,70.3,1.5
10,12001000901,416,22345,1261,0.0564332065339002,1173.8,83.7,3.6
11,12001000902,36,26068,613,0.023515421206076415,606.4,0.0,6.3
12,12001001000,2300,72344,1855,0.02564138007298463,1442.8,401.8,10.0
13,12001001100,2843,91495,2163,0.023640636100333352,1664.6,496.3,2.6
14,12001001201,1300,89893,2159,0.02401744295996351,1711.1,444.7,3.6
15,12001001202,3206,81340,2103,0.02585443816080649,1571.5,527.1,4.3
16,12001001203,1642,58800,1822,0.03098639455782313,1545.3,274.2,2.1
17,12001001400,955,50699,2352,0.0463914475630683,1958.4,384.9,8.6
18,12001001514,758,43881,1884,0.04293429958296301,1879.5,3.7,0.4
19,12001001515,2341,29155,2053,0.07041673812382096,2048.0,3.7,1.7
20,12001001516,996,26411,2018,0.07640755745712013,1973.1,44.9,0.3
21,12001001517,1978,34625,1947,0.056231046931407944,1940.6,5.1,0.9
22,12001001519,816,29603,1785,0.06029794277606999,1783.8,1.2,0.1
23,12001001520,958,20143,2039,0.10122623243806782,1992.9,45.3,0.4
24,12001001521,2004,30379,1994,0.06563744692057014,1982.0,11.1,0.7
25,12001001603,520,61861,2009,0.03247603498165241,1750.7,256.4,2.4
26,12001001604,3245,45561,1636,0.035907903689559054,1514.4,120.2,1.0
27,12001001701,2362,62047,2057,0.033152287781842794,1700.2,356.4,0.8
28,12001001702,2001,105292,2455,0.023316111385480377,1714.5,736.1,4.7
29,12001001801,2843,79324,2311,0.029133679592557107,2198.1,109.2,3.8
30,12001001802,1171,40949,1937,0.04730274243571272,1900.7,32.2,4.4
