,state,source,all_exp,white_exp,POC_exp,hispanic_exp,black_exp,asian_exp,POC_pctDiff,hispanic_pctDiff,black_pctDiff,asian_pctDiff
0,Oregon,All,3.28703442989346,3.15065242351016,3.74447974754546,3.37563339316979,5.06997696297804,4.67190988090688,0.139166573216219,0.0269540721784285,0.542416750147143,0.421314555886264
1,Oregon,Agriculture,0.137077800121823,0.135445083761233,0.142554171045026,0.153556922974451,0.122653798779738,0.128796843219983,0.0399508229511705,0.120217298774727,-0.105224925766725,-0.0604106346503996
2,Oregon,Coal Elec. Util.,0.00367107919536761,0.00346810132339792,0.00435189684559743,0.00558650602928151,0.00278058830502684,0.00241175051871597,0.185454362054874,0.521761240218108,-0.24256923998383,-0.343040454763475
3,Oregon,Commercial Cooking,0.0402673789599181,0.0377342324310421,0.0487639251634112,0.0395213878442591,0.0860771645570947,0.0654725991274635,0.211003209619144,-0.0185259417157882,1.13764011416724,0.62594638187488
4,Oregon,Construction,0.24912994312011,0.233967748278588,0.299986175694432,0.252030874895714,0.467103327055364,0.413486552333194,0.204135367822098,0.0116442517477921,0.874938520859235,0.659722420977094
5,Oregon,Heavy Duty Diesel Veh.,0.298775866855115,0.282994390202974,0.351709261747893,0.309134954945648,0.516453809372507,0.447797927352091,0.177167571966067,0.034671769843969,0.728566014412904,0.498775426762431
6,Oregon,Industrial,0.437818287597979,0.422265670515924,0.489984053816622,0.444105010787079,0.676387852745991,0.583992675109656,0.119149354187197,0.0143592064726018,0.544905436583945,0.333869990478562
7,Oregon,Light Duty Gas Veh.,0.412835802897,0.394782327756346,0.473389815038666,0.427553339459467,0.643216571998689,0.584675220597415,0.146678199218042,0.0356498551220357,0.558044548183648,0.416241557768399
8,Oregon,Miscellaneous,0.11504193823675,0.110875718382633,0.129016052675413,0.116358900024791,0.174072347008115,0.157228449513873,0.12146974097311,0.0114476668963153,0.513120777310648,0.366705498218441
9,Oregon,Non-coal Elec. Util.,0.00418713190205601,0.00405795469426236,0.00462041126507175,0.0047802902471274,0.00555977782175772,0.00418005854430304,0.103478794829221,0.141662206719625,0.327824857637683,-0.00168930855736702
10,Oregon,Off-highway Veh. & Equip.,0.213786962694032,0.203469263748005,0.248394043180428,0.215852693780974,0.409534931435708,0.300562553521257,0.16187647764062,0.00966256810476619,0.915621636955605,0.405897486608748
11,Oregon,Residential Other,0.123140460379386,0.116057862676531,0.14689653525981,0.128015906184932,0.199660392817915,0.202453875953297,0.192918516036348,0.0395925578849094,0.621403657277034,0.644088996659195
12,Oregon,Residential Gas Comb.,0.0440688922704181,0.0416898230103449,0.0520486406422944,0.0432151596537403,0.0796345814380726,0.0734687008162811,0.181074403298147,-0.0193726815604776,0.807047496211482,0.667132914652318
13,Oregon,Residential Wood,0.625682386355755,0.598477724727874,0.71693082454786,0.623456484904594,1.0024671449794,0.951484158235438,0.145838272231979,-0.00355755811526929,0.602198122945736,0.520714309663235
14,Oregon,Road Dust,0.581550499307754,0.565366522001013,0.63583394062294,0.612464961437734,0.684374674662669,0.755898516063921,0.0933426097644184,0.0531586889991127,0.176810398198111,0.299798584927193
