,FIP,Total Units,Average Household Income,Annual Energy Expenditures,Energy Burden,Annual Electricity Expenditures,Annual Gas Expenditures,Annual Fuel Oil Expenditures
0,28001000100,1997,55429,2591,0.046744483934402566,2155.5,425.2,10.0
1,28001000200,1444,38077,2621,0.0688342043753447,2088.7,520.5,11.7
2,28001000300,718,30105,2839,0.09430327188174722,2364.4,459.8,14.5
3,28001000400,1099,24710,1955,0.07911776608660462,1563.7,378.3,12.6
4,28001000500,1477,35556,2078,0.058443019462256725,1710.3,357.5,10.0
5,28001000600,920,40638,2083,0.05125744377183917,1676.3,398.8,7.8
6,28001000700,758,47613,2335,0.04904122823598597,1867.6,460.7,6.2
7,28001000800,1295,55465,2262,0.040782475434958984,1816.2,433.9,11.7
8,28001000900,1633,59927,1991,0.03322375556927595,1598.3,382.6,10.3
9,28003950100,2291,58681,2519,0.042927012150440515,2156.7,343.7,18.7
10,28003950200,2858,56113,2423,0.04318072460927058,2071.5,337.9,13.4
11,28003950300,1380,53725,2403,0.04472778036295952,2097.3,295.9,9.8
12,28003950400,1974,57256,2805,0.04899049881235154,2359.9,414.5,30.7
13,28003950500,2612,35615,2086,0.05857082689877861,1744.7,326.6,14.3
14,28003950600,1662,50519,2726,0.05395989627664839,2084.5,612.9,28.5
15,28003950700,1725,60737,2548,0.04195136407790968,1946.5,577.0,24.6
16,28005950100,1848,49443,2533,0.051230710110632446,2240.8,282.0,10.6
17,28005950200,1471,49429,2587,0.052337696493961035,2331.2,242.2,13.8
18,28005950300,1684,51626,2527,0.04894820439313524,2232.5,281.2,12.9
19,28007060100,1134,52759,3402,0.06448188934589359,2361.9,1007.8,32.2
20,28007060200,946,60294,2665,0.04420008624407072,2181.5,450.8,32.4
21,28007060300,1165,43847,3426,0.07813533423039204,2520.9,876.9,28.7
22,28007060400,1167,62928,2977,0.04730803457920163,2012.2,933.6,31.4
23,28007060500,1456,48857,2286,0.04678961049593712,1714.2,564.3,7.2
24,28007060600,1261,32528,2056,0.0632070831283817,1556.3,487.2,12.2
25,28009950100,2126,47870,3026,0.0632128681846668,2429.7,570.0,26.7
26,28009950200,907,50017,2620,0.05238219005538117,2103.9,492.8,23.3
27,28011950100,1135,43390,2562,0.05904586310209726,1922.8,624.0,15.7
28,28011950200,1029,32416,2370,0.07311204343534057,1675.0,682.7,12.7
29,28011950300,1219,36958,2268,0.061366957086422425,1607.4,651.6,8.7
30,28011950400,1429,43719,2699,0.06173517235069421,1932.1,752.9,13.9
31,28011950500,2282,51088,2408,0.04713435640463514,1678.1,716.1,13.6
32,28011950600,2452,69153,2360,0.034127225138461094,1818.4,531.9,9.5
33,28011950701,1454,34295,1970,0.057442775914856394,1508.1,455.3,7.0
34,28011950702,1159,34709,2185,0.06295197211097986,1644.4,533.8,7.3
35,28013950100,1610,50879,3100,0.06092887045735962,2456.3,619.2,24.9
36,28013950200,644,44319,2529,0.05706356190347255,2109.6,411.0,8.5
37,28013950300,1221,47295,2850,0.06026006977481763,2032.7,785.2,32.3
38,28013950400,1171,56732,2616,0.04611154198688571,1973.2,627.4,14.9
39,28013950500,1151,36289,1831,0.0504560610653366,1449.6,373.7,8.0
40,28015950100,1901,65570,3026,0.04614915357633064,2090.5,913.7,22.0
41,28015950200,1757,50558,3364,0.06653744214565449,2454.8,877.2,32.5
42,28017950100,1635,43274,2254,0.05208670333225494,1828.6,412.0,13.8
43,28017950200,1238,52124,2521,0.04836543626736244,1951.5,542.2,27.2
44,28017950300,1513,48183,1692,0.03511611979328809,1619.9,60.5,11.9
45,28017950400,2040,57380,2841,0.049512025095852216,2143.0,677.0,20.8
46,28019950100,1111,48254,2865,0.059373316201765655,2090.8,746.6,28.0
47,28019950200,1451,57222,2992,0.05228758169934641,2245.1,725.3,21.3
48,28019950300,602,42638,2710,0.06355832825179418,2216.4,477.7,16.2
49,28021950100,1077,34130,2826,0.08280105479050688,2315.0,499.8,11.4
50,28021950200,541,38422,2043,0.0531726614960179,1723.1,313.8,5.7
51,28021950300,1391,39904,2682,0.06721130713712911,2212.1,460.6,8.9
52,28023950100,1672,57198,2581,0.04512395538305535,2183.2,381.1,16.3
