State,Metric,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
PA,Commercial Sales Customers,194821,194813,192317,200700,199869,202706,205395,209193,210380,210101,212149,210245,204689,200123,194216,183249,183197,183683,182303,176933,179665,175481,175239
PA,Commercial Transported Customers,20236,21705,31415,27337,26042,24251,22313,21858,22752,21439,22448,23217,28645,33628,39372,51800,54725,55998,59459,61546,62054,66719,70242
PA,Industrial Total Volume (Mcf),230350196,219235470,232796035,230008194,197675757,206035026,195702025,195349118,185003974,188532846,190524265,190125708,173323327,200015944,199593717,200169450,215405629,237013386,212050073,212253445,219027972,231734120,249025671
PA,Industrial Sales Volume (Mcf),33431168,29747691,27310869,27163502,19631607,14987770,12998631,12420034,12973300,10425034,10370659,10840758,7781880,6909950,4047115,2559758,2693539,2872597,2487344,2029173,2000467,2496579,2262070
PA,Industrial Transported Volume (Mcf),196919028,189487779,205485166,202844692,178044150,191047256,182703394,182929084,172030674,178107812,180153606,179284950,165541447,193105994,195546602,197609692,212712090,234140789,209562729,210224272,217027505,229237541,246763601
PA,Industrial Sales Price (Dollars),5.7,5.56,5.22,5.82,7.59,6.71,8.28,8.99,11.17,12.79,11.16,12.52,11.16,9.2,8.86,8.86,8.48,8.53,7.97,6.75,7.59,7.85,11.31
PA,Industrial Transported Price (Dollars),,,,,,,,,,,,0.72,0.78,0.78,0.8,0.84,0.85,0.86,0.86,0.88,0.88,0.89,0.88
PA,Industrial Sales Revenue (Dollars),154681893,123950506,109050575,139019656,140915608,94244326,105595510,111415198,145913156,128218081,110359773,131093008,71537319,56841976,39906306,24526998,24599178,28578157,21353959,15019859,16766598,21706782,19277756
PA,Industrial Transported Revenue (Dollars),0,0,0,0,0,0,0,0,0,0,0,119783343,115081884,121267727,127200785,138826839,142643897,156278697,153000064,154380667,158405896,163935108,170703731
PA,Industrial Total Customers,6488,6729,7081,6330,6159,5880,5577,5726,5577,5241,4868,4772,4745,4624,5007,5066,5024,5084,4933,4663,4622,4601,4567
PA,Industrial Sales Customers,4619,4517,4675,3974,3956,3709,3484,3593,3496,3388,2912,2799,2571,2376,2203,2040,2008,2071,1890,1661,1611,1571,1568
PA,Industrial Transported Customers,1869,2212,2406,2356,2203,2171,2093,2133,2081,1853,1956,1973,2174,2248,2804,3026,3016,3013,3043,3002,3011,3030,2999
PA,Electric Total Volume (Mcf),6670585,8712034,19534485,23845002,17464472,25974762,19702710,30450569,32966669,31117600,46720742,39883039,48114837,180881494,284512846,342384880,328436076,364699186,445607693,509739859,523370774,550798391,642845515
PA,Electric Sales Volume (Mcf),541519,641251,499386,1814705,1118963,159384,193833,331429,416540,416616,1187041,697948,555160,141196,68946,601996,27113,73520,33481,102409,64277,61778,38592
PA,Electric Transported Volume (Mcf),6129066,8070783,19035099,22030297,16345509,25815378,19508877,30119140,32550129,30700984,45533701,39185091,47559677,180740298,284443900,341782884,328408963,364625666,445574212,509637450,523306497,550736613,642806923
PA,Electric Sales Price (Dollars),4.19,3.29,3.83,4.22,6.85,4.62,5.48,9.1,13.32,14.1,11.23,13.3,9.14,6.85,6.88,5.2,5.74,8.05,8.15,2.54,3.63,7.96,3.89
PA,Electric Transported Price (Dollars),,,,,,,,,,,,1.27,1.69,2.84,0.27,0.25,0.37,0.57,1.75,1.52,1.48,2.05,1.87
PA,Electric Sales Revenue (Dollars),2420345,2038289,1887880,6853537,6485376,755933,1287757,2795990,5425435,5884632,11394031,8742403,4925241,906044,2564608,4650620,2430537,592112,272924,260544,233331,491500,150204
PA,Electric Transported Revenue (Dollars),0,0,0,0,0,0,0,0,0,0,0,4910839,5308784,8852885,5440724,6808086,8488084,17399696,19147833,21283535,17973323,27253818,21638814
PA,Electric Total Customers,170,33,41,28,30,32,37,35,33,37,37,35,34,29,33,38,39,40,42,44,47,51,52
PA,Electric Sales Customers,160,20,21,8,9,10,14,12,9,11,12,9,7,4,4,5,3,2,2,2,2,2,2
PA,Electric Transported Customers,10,13,20,20,21,22,23,23,24,26,25,26,27,25,29,33,36,38,40,42,45,49,50
PA,Vehicle Fuel Total Volume (Mcf),50470,37234,40136,57222,44214,40432,42953,40008,37151,27241,39644,34208,29763,37149,32348,43909,691139,1237827,726989,944346,1490041,1748981,1669453
PA,Vehicle Fuel Sales Volume (Mcf),50470,37234,27395,45196,34565,29954,34085,33468,34219,26252,38964,33641,29254,36814,30949,20947,657233,1173439,511311,392641,615029,802871,723100
PA,Vehicle Fuel Transported Volume (Mcf),0,0,12741,12026,9649,10478,8868,6540,2932,989,680,567,509,335,1399,22962,33906,64388,215678,551705,875012,946110,946353
PA,Vehicle Fuel Sales Price (Dollars),4.8,5.44,8.36,5.2,11.18,10.64,11.52,11.31,14.47,13.95,12.35,11.94,8.25,7.39,6.81,11.3,14.56,8.37,7.26,6.38,7.25,7.59,7.27
PA,Vehicle Fuel Transported Price (Dollars),,,,,,,,,,,,,,1.8,,,,,,,2.39,2.43,2.77
PA,Vehicle Fuel Sales Revenue (Dollars),252551,192899,162350,221301,298734,202056,242136,311151,340308,355189,421849,279143,150668,138281,105357,166839,4729251,7706977,3927207,3180979,4815850,6195275,6145047
PA,Vehicle Fuel Transported Revenue (Dollars),0,0,0,0,0,0,0,0,0,0,0,0,0,602,0,0,0,0,0,0,2213197,2379058,2330597
PA,Vehicle Fuel Total Customers,66,63,69,28,38,48,57,42,41,36,49,44,32,34,25,48,104,128,139,137,155,151,150
PA,Vehicle Fuel Sales Customers,66,63,64,23,34,40,52,39,38,34,47,42,31,33,25,46,100,123,131,126,136,130,128
PA,Vehicle Fuel Transported Customers,0,0,5,5,4,8,5,3,3,2,2,2,1,1,0,2,4,5,8,11,19,21,22
