,State,Tenure,Year Built,Structure Type,Heating Fuel,Federal Poverty Line,Units,Household Income,Electricity Payments ($),Gas Payments ($),Fuel Oil Payments ($),Energy Burden (% Income)
1,DE,OWNER,1940-59,1 ATTACHED,BOTTLED GAS,0-100%,18.951,0.0,1369.87,1146.13,0.0,inf
2,DE,OWNER,1940-59,1 ATTACHED,BOTTLED GAS,100-150%,5.2,13383.59,600.2,765.12,0.0,10.2
3,DE,OWNER,1940-59,1 ATTACHED,BOTTLED GAS,150-200%,14.165,26353.12,292.65,371.43,0.0,2.52
4,DE,OWNER,1940-59,1 ATTACHED,BOTTLED GAS,200-400%,8.83,23577.08,470.67,609.19,0.0,4.58
5,DE,OWNER,1940-59,1 ATTACHED,BOTTLED GAS,400%+,25.834,66779.48,657.78,759.44,471.67,2.83
6,DE,OWNER,1940-59,1 ATTACHED,ELECTRICITY,0-100%,36.477,3954.37,1240.73,0.0,0.0,31.380000000000003
7,DE,OWNER,1940-59,1 ATTACHED,ELECTRICITY,100-150%,71.183,26460.14,1104.58,282.73,183.93,5.94
8,DE,OWNER,1940-59,1 ATTACHED,ELECTRICITY,150-200%,71.766,25267.91,1030.46,445.51,62.92,6.09
9,DE,OWNER,1940-59,1 ATTACHED,ELECTRICITY,200-400%,110.336,40913.12,1053.8,209.35,0.0,3.09
10,DE,OWNER,1940-59,1 ATTACHED,ELECTRICITY,400%+,196.416,93901.88,1684.81,208.54,0.0,2.02
11,DE,OWNER,1940-59,1 ATTACHED,OTHER,0-100%,0.015,0.0,0.0,0.0,0.0,
12,DE,OWNER,1940-59,1 ATTACHED,OTHER,100-150%,0.007,0.0,0.0,0.0,0.0,
13,DE,OWNER,1940-59,1 ATTACHED,OTHER,150-200%,0.007,0.0,0.0,0.0,0.0,
14,DE,OWNER,1940-59,1 ATTACHED,OTHER,200-400%,0.017,0.0,0.0,0.0,0.0,
15,DE,OWNER,1940-59,1 ATTACHED,OTHER,400%+,3.902,190575.83,0.0,0.0,1586.35,0.83
16,DE,OWNER,1940-59,1 ATTACHED,SOLAR,0-100%,0.019,0.0,0.0,0.0,0.0,
17,DE,OWNER,1940-59,1 ATTACHED,SOLAR,100-150%,0.003,0.0,0.0,0.0,0.0,
18,DE,OWNER,1940-59,1 ATTACHED,SOLAR,150-200%,0.12,0.0,0.0,0.0,0.0,
19,DE,OWNER,1940-59,1 ATTACHED,SOLAR,200-400%,0.159,0.0,0.0,0.0,0.0,
20,DE,OWNER,1940-59,1 ATTACHED,SOLAR,400%+,0.017,0.0,0.0,0.0,0.0,
21,DE,OWNER,1940-59,1 ATTACHED,UTILITY GAS,0-100%,268.023,6295.81,1089.75,721.22,10.13,28.93
22,DE,OWNER,1940-59,1 ATTACHED,UTILITY GAS,100-150%,225.592,20044.43,975.94,760.21,62.19,8.97
23,DE,OWNER,1940-59,1 ATTACHED,UTILITY GAS,150-200%,250.715,32108.01,1206.78,469.5,0.0,5.220000000000001
24,DE,OWNER,1940-59,1 ATTACHED,UTILITY GAS,200-400%,624.998,53962.91,1352.47,881.5,34.56,4.2
25,DE,OWNER,1940-59,1 ATTACHED,UTILITY GAS,400%+,974.076,110584.64,1218.06,789.05,6.73,1.82
26,DE,OWNER,1940-59,1 ATTACHED,WOOD,0-100%,0.01,0.0,0.0,0.0,0.0,
27,DE,OWNER,1940-59,1 ATTACHED,WOOD,100-150%,0.0,0.0,0.0,0.0,0.0,
28,DE,OWNER,1940-59,1 ATTACHED,WOOD,150-200%,0.0,0.0,0.0,0.0,0.0,
29,DE,OWNER,1940-59,1 ATTACHED,WOOD,200-400%,0.0,0.0,0.0,0.0,0.0,
30,DE,OWNER,1940-59,1 ATTACHED,WOOD,400%+,0.001,0.0,0.0,0.0,0.0,
31,DE,OWNER,1940-59,1 ATTACHED,COAL,0-100%,0.023,0.0,0.0,0.0,0.0,
32,DE,OWNER,1940-59,1 ATTACHED,COAL,100-150%,0.0,0.0,0.0,0.0,0.0,
33,DE,OWNER,1940-59,1 ATTACHED,COAL,150-200%,0.0,0.0,0.0,0.0,0.0,
34,DE,OWNER,1940-59,1 ATTACHED,COAL,200-400%,0.133,0.0,0.0,0.0,0.0,
35,DE,OWNER,1940-59,1 ATTACHED,COAL,400%+,0.146,0.0,0.0,0.0,0.0,
36,DE,OWNER,1940-59,1 ATTACHED,NONE,0-100%,0.226,0.0,0.0,0.0,0.0,
37,DE,OWNER,1940-59,1 ATTACHED,NONE,100-150%,0.109,0.0,0.0,0.0,0.0,
38,DE,OWNER,1940-59,1 ATTACHED,NONE,150-200%,0.13,0.0,0.0,0.0,0.0,
39,DE,OWNER,1940-59,1 ATTACHED,NONE,200-400%,0.223,0.0,0.0,0.0,0.0,
40,DE,OWNER,1940-59,1 ATTACHED,NONE,400%+,0.002,0.0,0.0,0.0,0.0,
41,DE,OWNER,1940-59,1 ATTACHED,FUEL OIL,0-100%,101.541,8272.45,1506.25,260.3,534.97,27.82
42,DE,OWNER,1940-59,1 ATTACHED,FUEL OIL,100-150%,44.823,16214.76,813.85,326.28,1089.7,13.750000000000002
43,DE,OWNER,1940-59,1 ATTACHED,FUEL OIL,150-200%,39.631,28247.63,1445.7,349.88,923.63,9.629999999999999
44,DE,OWNER,1940-59,1 ATTACHED,FUEL OIL,200-400%,241.527,55498.81,1286.58,141.8,732.86,3.8899999999999997
45,DE,OWNER,1940-59,1 ATTACHED,FUEL OIL,400%+,297.802,105436.04,1103.82,197.96,566.1,1.77
46,DE,OWNER,1940-59,1 DETACHED,BOTTLED GAS,0-100%,75.407,8013.35,1228.7,644.52,424.5,28.67
47,DE,OWNER,1940-59,1 DETACHED,BOTTLED GAS,100-150%,101.382,18293.47,1363.47,1256.41,461.0,16.84
48,DE,OWNER,1940-59,1 DETACHED,BOTTLED GAS,150-200%,89.962,33075.23,1490.28,1997.31,34.6,10.65
49,DE,OWNER,1940-59,1 DETACHED,BOTTLED GAS,200-400%,257.868,54931.79,1553.24,1560.64,84.39,5.82
50,DE,OWNER,1940-59,1 DETACHED,BOTTLED GAS,400%+,554.635,141164.86,2301.88,1660.37,175.97,2.93
51,DE,OWNER,1940-59,1 DETACHED,ELECTRICITY,0-100%,495.257,12786.24,2086.13,103.05,79.29,17.740000000000002
52,DE,OWNER,1940-59,1 DETACHED,ELECTRICITY,100-150%,319.122,22976.24,2254.39,448.71,101.98,12.21
53,DE,OWNER,1940-59,1 DETACHED,ELECTRICITY,150-200%,283.832,37882.29,2351.29,186.4,139.55,7.07
54,DE,OWNER,1940-59,1 DETACHED,ELECTRICITY,200-400%,1264.06,55829.6,2060.3,185.35,80.03,4.17
55,DE,OWNER,1940-59,1 DETACHED,ELECTRICITY,400%+,2004.298,126235.97,2216.75,214.04,90.5,2.0
56,DE,OWNER,1940-59,1 DETACHED,OTHER,0-100%,7.798,3602.27,0.0,0.0,645.8,17.93
57,DE,OWNER,1940-59,1 DETACHED,OTHER,100-150%,5.347,644.24,35.56,23.37,5.58,10.01
58,DE,OWNER,1940-59,1 DETACHED,OTHER,150-200%,13.847,25637.92,1192.95,4.5,1.08,4.67
59,DE,OWNER,1940-59,1 DETACHED,OTHER,200-400%,46.179,43436.67,964.77,34.83,435.83,3.3000000000000003
60,DE,OWNER,1940-59,1 DETACHED,OTHER,400%+,122.533,165524.06,1426.43,666.77,311.68,1.4500000000000002
61,DE,OWNER,1940-59,1 DETACHED,SOLAR,0-100%,0.018,0.0,0.0,0.0,0.0,
62,DE,OWNER,1940-59,1 DETACHED,SOLAR,100-150%,2.07,44972.37,5564.28,0.0,51.81,12.49
63,DE,OWNER,1940-59,1 DETACHED,SOLAR,150-200%,9.629,29187.25,3454.21,0.0,33.71,11.95
