,Metric,State,County,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
40,Units in Structure: 1 ATTACHED,OK,Adair,129,197,188,218,194,160,102,78,75,76
41,Units in Structure: 1 DETACHED,OK,Adair,6502,6403,6400,6400,6484,6566,6679,6721,6621,6572
42,Units in Structure: 10-19,OK,Adair,50,36,35,44,28,30,18,22,28,40
43,Units in Structure: 2,OK,Adair,316,329,314,255,308,273,294,307,299,310
44,Units in Structure: 20-49,OK,Adair,36,30,24,29,39,58,60,51,52,37
45,Units in Structure: 3-4,OK,Adair,89,110,137,161,194,215,203,206,227,267
46,Units in Structure: 5-9,OK,Adair,66,68,57,54,40,30,38,53,72,84
47,Units in Structure: 50+,OK,Adair,3,0,6,6,6,11,11,6,8,10
48,"Units in Structure: Boat,RV,Van,Etc.",OK,Adair,13,25,11,13,14,21,17,18,18,12
49,Units in Structure: Mobile Home,OK,Adair,1850,1896,1963,1968,1891,1848,1825,1843,1944,1972
40,Units in Structure: 1 ATTACHED,OK,Alfalfa,2,8,6,6,7,9,4,3,9,9
41,Units in Structure: 1 DETACHED,OK,Alfalfa,2494,2532,2488,2495,2510,2488,2479,2477,2457,2406
42,Units in Structure: 10-19,OK,Alfalfa,0,0,0,0,0,0,1,1,7,6
43,Units in Structure: 2,OK,Alfalfa,12,14,8,20,15,22,29,30,20,18
44,Units in Structure: 20-49,OK,Alfalfa,3,3,3,6,7,3,4,2,0,3
45,Units in Structure: 3-4,OK,Alfalfa,34,26,39,30,25,20,20,13,8,0
46,Units in Structure: 5-9,OK,Alfalfa,0,0,0,0,0,0,0,9,16,30
47,Units in Structure: 50+,OK,Alfalfa,0,0,0,0,0,4,4,3,2,3
48,"Units in Structure: Boat,RV,Van,Etc.",OK,Alfalfa,0,0,0,0,0,4,3,3,2,4
49,Units in Structure: Mobile Home,OK,Alfalfa,226,186,221,194,186,203,198,194,204,249
40,Units in Structure: 1 ATTACHED,OK,Atoka,11,9,20,30,27,32,30,18,11,24
41,Units in Structure: 1 DETACHED,OK,Atoka,4920,4797,4846,4728,4692,4633,4607,4744,4811,4702
42,Units in Structure: 10-19,OK,Atoka,3,0,0,2,2,2,4,3,3,5
43,Units in Structure: 2,OK,Atoka,91,80,97,102,94,136,153,159,136,163
44,Units in Structure: 20-49,OK,Atoka,26,25,25,15,10,20,20,20,8,14
45,Units in Structure: 3-4,OK,Atoka,31,42,40,39,22,22,53,64,87,125
46,Units in Structure: 5-9,OK,Atoka,64,26,68,95,96,116,129,94,86,77
47,Units in Structure: 50+,OK,Atoka,21,15,13,13,12,0,0,0,0,0
48,"Units in Structure: Boat,RV,Van,Etc.",OK,Atoka,0,1,1,2,5,5,3,15,16,23
49,Units in Structure: Mobile Home,OK,Atoka,1037,1273,1184,1279,1379,1387,1340,1276,1238,1234
40,Units in Structure: 1 ATTACHED,OK,Beaver,11,13,10,12,13,5,8,12,8,11
41,Units in Structure: 1 DETACHED,OK,Beaver,2076,2103,2042,2037,1944,1991,2018,2078,2065,2117
42,Units in Structure: 10-19,OK,Beaver,23,33,39,40,31,18,17,9,9,0
43,Units in Structure: 2,OK,Beaver,31,34,33,5,10,5,5,5,5,8
44,Units in Structure: 20-49,OK,Beaver,0,9,18,22,29,20,12,5,5,0
45,Units in Structure: 3-4,OK,Beaver,4,0,15,15,23,30,28,17,15,10
46,Units in Structure: 5-9,OK,Beaver,46,22,10,0,0,0,0,0,0,0
47,Units in Structure: 50+,OK,Beaver,0,0,0,0,0,0,0,0,0,0
48,"Units in Structure: Boat,RV,Van,Etc.",OK,Beaver,0,0,0,0,0,0,0,2,3,3
49,Units in Structure: Mobile Home,OK,Beaver,485,463,507,531,608,594,578,544,567,533
40,Units in Structure: 1 ATTACHED,OK,Beckham,169,180,212,229,259,202,192,203,251,171
41,Units in Structure: 1 DETACHED,OK,Beckham,7162,7328,7386,7128,7090,7275,7307,7347,7253,7401
42,Units in Structure: 10-19,OK,Beckham,200,185,139,178,176,198,224,287,340,297
43,Units in Structure: 2,OK,Beckham,400,349,371,441,401,453,425,318,307,278
44,Units in Structure: 20-49,OK,Beckham,34,4,34,27,43,38,84,69,47,66
45,Units in Structure: 3-4,OK,Beckham,224,212,121,184,264,237,325,430,412,434
46,Units in Structure: 5-9,OK,Beckham,228,203,205,198,239,168,196,116,227,162
47,Units in Structure: 50+,OK,Beckham,200,140,106,75,86,49,51,23,17,0
48,"Units in Structure: Boat,RV,Van,Etc.",OK,Beckham,0,68,68,102,100,117,26,19,36,33
49,Units in Structure: Mobile Home,OK,Beckham,914,924,986,1080,1105,1094,1075,1159,1137,1204
40,Units in Structure: 1 ATTACHED,OK,Blaine,39,27,27,29,53,40,53,51,53,72
41,Units in Structure: 1 DETACHED,OK,Blaine,3959,3937,3915,3809,3709,3696,3742,3760,3787,3776
42,Units in Structure: 10-19,OK,Blaine,30,32,24,41,29,16,11,25,18,18
43,Units in Structure: 2,OK,Blaine,160,178,178,141,114,117,123,98,117,134
44,Units in Structure: 20-49,OK,Blaine,14,30,16,6,6,3,4,5,0,0
45,Units in Structure: 3-4,OK,Blaine,3,9,11,8,17,18,9,8,9,8
46,Units in Structure: 5-9,OK,Blaine,135,102,102,88,103,54,75,100,77,110
47,Units in Structure: 50+,OK,Blaine,0,0,0,3,4,2,1,1,0,0
48,"Units in Structure: Boat,RV,Van,Etc.",OK,Blaine,11,10,6,13,15,11,17,20,19,46
49,Units in Structure: Mobile Home,OK,Blaine,847,864,859,787,797,766,799,915,920,888
40,Units in Structure: 1 ATTACHED,OK,Bryan,152,212,200,299,307,297,287,305,297,337
41,Units in Structure: 1 DETACHED,OK,Bryan,13384,13535,13457,13570,13822,13997,14113,14122,14143,14101
42,Units in Structure: 10-19,OK,Bryan,446,504,514,437,381,341,273,381,408,403
43,Units in Structure: 2,OK,Bryan,422,386,404,401,396,407,471,526,548,527
44,Units in Structure: 20-49,OK,Bryan,277,196,232,237,261,169,177,135,154,166
45,Units in Structure: 3-4,OK,Bryan,286,382,350,283,271,314,246,252,285,275
46,Units in Structure: 5-9,OK,Bryan,431,455,505,560,514,626,685,768,762,876
47,Units in Structure: 50+,OK,Bryan,164,151,266,380,426,409,436,342,250,157
48,"Units in Structure: Boat,RV,Van,Etc.",OK,Bryan,24,36,36,16,15,10,24,36,50,50
49,Units in Structure: Mobile Home,OK,Bryan,3493,3528,3559,3445,3367,3256,3199,3262,3349,3441
