,Metric,State,County,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
40,Units in Structure: 1 ATTACHED,MS,Adams,258,154,199,222,163,114,122,117,104,73
41,Units in Structure: 1 DETACHED,MS,Adams,10412,10864,10744,10913,10967,11066,10985,10824,10833,10933
42,Units in Structure: 10-19,MS,Adams,89,44,192,331,390,487,566,583,520,411
43,Units in Structure: 2,MS,Adams,462,398,383,296,258,227,205,242,232,281
44,Units in Structure: 20-49,MS,Adams,173,89,88,69,62,81,125,188,189,234
45,Units in Structure: 3-4,MS,Adams,389,317,386,312,375,318,328,302,313,222
46,Units in Structure: 5-9,MS,Adams,734,683,682,614,678,513,474,528,496,468
47,Units in Structure: 50+,MS,Adams,163,136,86,84,45,49,118,144,110,141
48,"Units in Structure: Boat,RV,Van,Etc.",MS,Adams,27,32,21,22,26,0,0,0,12,16
49,Units in Structure: Mobile Home,MS,Adams,2064,1979,1914,1772,1676,1767,1704,1736,1841,1913
40,Units in Structure: 1 ATTACHED,MS,Alcorn,183,113,186,188,215,207,201,141,123,126
41,Units in Structure: 1 DETACHED,MS,Alcorn,12182,12404,12846,12777,12633,12946,13036,12732,12738,12988
42,Units in Structure: 10-19,MS,Alcorn,217,196,181,192,159,192,232,172,135,156
43,Units in Structure: 2,MS,Alcorn,433,490,391,374,337,363,317,457,536,542
44,Units in Structure: 20-49,MS,Alcorn,105,83,73,141,122,123,93,135,90,128
45,Units in Structure: 3-4,MS,Alcorn,654,481,573,607,639,608,516,498,485,378
46,Units in Structure: 5-9,MS,Alcorn,451,431,266,219,286,221,187,209,258,273
47,Units in Structure: 50+,MS,Alcorn,97,98,97,54,44,25,23,37,60,169
48,"Units in Structure: Boat,RV,Van,Etc.",MS,Alcorn,0,0,0,0,18,30,42,53,50,49
49,Units in Structure: Mobile Home,MS,Alcorn,2591,2718,2426,2507,2644,2385,2479,2757,2738,2459
40,Units in Structure: 1 ATTACHED,MS,Amite,21,29,32,54,52,70,51,47,32,38
41,Units in Structure: 1 DETACHED,MS,Amite,5122,5023,4887,4677,4524,4528,4541,4460,4369,4345
42,Units in Structure: 10-19,MS,Amite,0,0,0,0,0,0,0,5,7,9
43,Units in Structure: 2,MS,Amite,72,66,81,83,73,82,68,29,42,47
44,Units in Structure: 20-49,MS,Amite,16,18,1,3,6,5,4,11,9,47
45,Units in Structure: 3-4,MS,Amite,18,22,27,33,22,40,36,32,49,55
46,Units in Structure: 5-9,MS,Amite,28,13,13,10,10,6,6,5,7,17
47,Units in Structure: 50+,MS,Amite,0,0,0,0,0,0,0,0,0,0
48,"Units in Structure: Boat,RV,Van,Etc.",MS,Amite,14,11,0,0,0,0,0,0,0,0
49,Units in Structure: Mobile Home,MS,Amite,1347,1460,1597,1758,1943,1905,1928,2125,2218,2231
40,Units in Structure: 1 ATTACHED,MS,Attala,34,38,22,23,30,15,14,13,20,22
41,Units in Structure: 1 DETACHED,MS,Attala,6781,6659,6541,6497,6303,6450,6461,6360,6216,6235
42,Units in Structure: 10-19,MS,Attala,0,42,67,104,100,93,47,70,79,111
43,Units in Structure: 2,MS,Attala,124,121,98,75,63,63,150,163,178,183
44,Units in Structure: 20-49,MS,Attala,15,20,26,51,101,91,121,84,69,40
45,Units in Structure: 3-4,MS,Attala,315,312,263,214,234,234,208,211,192,189
46,Units in Structure: 5-9,MS,Attala,64,65,102,104,227,256,209,212,276,267
47,Units in Structure: 50+,MS,Attala,30,10,9,7,24,13,16,10,34,48
48,"Units in Structure: Boat,RV,Van,Etc.",MS,Attala,6,7,7,24,16,36,33,49,45,46
49,Units in Structure: Mobile Home,MS,Attala,1720,1838,1987,2009,2033,1879,1871,2012,2091,2098
40,Units in Structure: 1 ATTACHED,MS,Benton,62,51,50,56,20,12,24,21,23,20
41,Units in Structure: 1 DETACHED,MS,Benton,3275,3445,3272,3336,3293,3139,3022,3008,2901,2876
42,Units in Structure: 10-19,MS,Benton,6,9,12,2,2,2,9,6,4,5
43,Units in Structure: 2,MS,Benton,31,61,70,70,79,2,3,13,14,18
44,Units in Structure: 20-49,MS,Benton,3,3,0,0,0,0,0,0,6,6
45,Units in Structure: 3-4,MS,Benton,22,31,46,12,8,15,22,14,15,40
46,Units in Structure: 5-9,MS,Benton,0,0,0,0,0,0,0,0,0,4
47,Units in Structure: 50+,MS,Benton,0,2,2,1,2,2,0,0,0,0
48,"Units in Structure: Boat,RV,Van,Etc.",MS,Benton,0,0,0,0,0,0,0,0,0,0
49,Units in Structure: Mobile Home,MS,Benton,674,533,706,700,783,1025,1124,1167,1275,1287
40,Units in Structure: 1 ATTACHED,MS,Bolivar,147,107,97,59,67,64,94,153,206,208
41,Units in Structure: 1 DETACHED,MS,Bolivar,9577,9807,10000,9909,10054,9975,9918,9982,9945,9922
42,Units in Structure: 10-19,MS,Bolivar,416,406,461,435,399,358,323,267,267,183
43,Units in Structure: 2,MS,Bolivar,734,638,586,563,556,515,590,672,770,735
44,Units in Structure: 20-49,MS,Bolivar,176,87,78,155,141,156,276,286,163,111
45,Units in Structure: 3-4,MS,Bolivar,742,792,743,696,679,711,752,832,893,980
46,Units in Structure: 5-9,MS,Bolivar,798,813,858,862,751,798,734,645,704,811
47,Units in Structure: 50+,MS,Bolivar,159,136,83,46,51,30,43,40,79,46
48,"Units in Structure: Boat,RV,Van,Etc.",MS,Bolivar,0,0,0,0,0,0,0,0,0,9
49,Units in Structure: Mobile Home,MS,Bolivar,1529,1374,1235,1393,1462,1608,1537,1447,1335,1352
40,Units in Structure: 1 ATTACHED,MS,Calhoun,28,17,26,27,36,29,22,6,9,8
41,Units in Structure: 1 DETACHED,MS,Calhoun,5559,5533,5313,5292,5159,5106,5053,5216,5162,5249
42,Units in Structure: 10-19,MS,Calhoun,0,4,3,3,1,2,0,14,17,17
43,Units in Structure: 2,MS,Calhoun,83,97,123,159,164,128,143,151,137,113
44,Units in Structure: 20-49,MS,Calhoun,11,28,29,23,50,54,44,37,55,22
45,Units in Structure: 3-4,MS,Calhoun,109,132,119,128,132,115,133,142,117,138
46,Units in Structure: 5-9,MS,Calhoun,118,136,136,145,162,182,163,152,159,139
47,Units in Structure: 50+,MS,Calhoun,0,0,0,0,0,0,0,0,0,0
48,"Units in Structure: Boat,RV,Van,Etc.",MS,Calhoun,0,0,0,0,13,8,9,8,9,0
49,Units in Structure: Mobile Home,MS,Calhoun,1031,986,1185,1126,1197,1293,1368,1233,1305,1321
40,Units in Structure: 1 ATTACHED,MS,Carroll,4,5,0,25,30,30,41,36,0,3
41,Units in Structure: 1 DETACHED,MS,Carroll,3466,3240,3270,3526,3517,3549,3796,3648,3522,3594
42,Units in Structure: 10-19,MS,Carroll,0,0,0,0,0,0,0,0,0,0
43,Units in Structure: 2,MS,Carroll,49,31,28,27,13,13,13,2,1,1
44,Units in Structure: 20-49,MS,Carroll,0,9,10,8,7,8,2,1,3,3
45,Units in Structure: 3-4,MS,Carroll,45,49,47,30,8,12,13,23,35,57
46,Units in Structure: 5-9,MS,Carroll,68,41,59,74,102,112,131,114,120,101
47,Units in Structure: 50+,MS,Carroll,0,0,0,0,0,0,0,0,0,0
48,"Units in Structure: Boat,RV,Van,Etc.",MS,Carroll,0,0,0,0,0,0,0,0,0,53
49,Units in Structure: Mobile Home,MS,Carroll,1424,1680,1645,1350,1380,1335,1067,1306,1473,1369
40,Units in Structure: 1 ATTACHED,MS,Chickasaw,55,50,74,30,31,25,25,31,34,40
41,Units in Structure: 1 DETACHED,MS,Chickasaw,5082,5015,4915,4861,4786,4800,4876,5045,5105,5345
42,Units in Structure: 10-19,MS,Chickasaw,16,6,11,33,50,63,84,109,43,21
43,Units in Structure: 2,MS,Chickasaw,168,166,151,137,141,102,74,101,102,147
44,Units in Structure: 20-49,MS,Chickasaw,24,15,23,11,18,15,6,0,0,0
45,Units in Structure: 3-4,MS,Chickasaw,191,211,151,151,206,183,176,184,134,142
46,Units in Structure: 5-9,MS,Chickasaw,301,344,344,332,277,310,292,251,258,214
47,Units in Structure: 50+,MS,Chickasaw,23,6,6,12,4,2,4,4,0,0
48,"Units in Structure: Boat,RV,Van,Etc.",MS,Chickasaw,0,0,2,2,1,11,12,14,14,15
49,Units in Structure: Mobile Home,MS,Chickasaw,1773,1741,1871,1948,1986,2009,1958,1847,1914,1672
40,Units in Structure: 1 ATTACHED,MS,Choctaw,21,15,18,18,12,9,11,0,1,10
41,Units in Structure: 1 DETACHED,MS,Choctaw,3186,3072,3100,3119,3113,3132,3150,3074,2936,2947
42,Units in Structure: 10-19,MS,Choctaw,27,19,12,16,25,47,40,47,59,44
43,Units in Structure: 2,MS,Choctaw,42,39,74,87,78,71,68,41,8,8
44,Units in Structure: 20-49,MS,Choctaw,8,9,11,25,27,24,25,22,4,10
45,Units in Structure: 3-4,MS,Choctaw,77,82,82,56,33,38,55,52,69,100
46,Units in Structure: 5-9,MS,Choctaw,126,134,126,102,102,80,65,64,102,82
47,Units in Structure: 50+,MS,Choctaw,6,7,0,1,2,7,7,8,1,2
48,"Units in Structure: Boat,RV,Van,Etc.",MS,Choctaw,5,6,11,0,12,12,9,9,10,0
49,Units in Structure: Mobile Home,MS,Choctaw,692,778,733,717,756,741,728,869,1010,992
40,Units in Structure: 1 ATTACHED,MS,Claiborne,54,49,45,40,5,6,3,4,10,13
41,Units in Structure: 1 DETACHED,MS,Claiborne,2849,2792,2640,2597,2455,2346,2363,2362,2348,2503
42,Units in Structure: 10-19,MS,Claiborne,40,46,58,82,144,196,229,181,149,101
43,Units in Structure: 2,MS,Claiborne,8,13,12,4,24,31,21,27,34,19
44,Units in Structure: 20-49,MS,Claiborne,2,11,43,36,56,52,54,39,44,28
45,Units in Structure: 3-4,MS,Claiborne,16,16,16,15,14,13,22,25,32,71
46,Units in Structure: 5-9,MS,Claiborne,66,60,46,11,7,3,18,22,23,25
47,Units in Structure: 50+,MS,Claiborne,3,3,2,2,0,0,0,16,21,26
48,"Units in Structure: Boat,RV,Van,Etc.",MS,Claiborne,0,0,0,0,0,0,0,0,0,0
49,Units in Structure: Mobile Home,MS,Claiborne,1217,1245,1369,1422,1516,1570,1512,1596,1616,1550
40,Units in Structure: 1 ATTACHED,MS,Clarke,23,9,23,24,26,45,60,63,56,47
41,Units in Structure: 1 DETACHED,MS,Clarke,5694,5501,5381,5251,5216,5304,5220,5451,5451,5473
42,Units in Structure: 10-19,MS,Clarke,0,0,1,1,5,5,3,3,4,0
43,Units in Structure: 2,MS,Clarke,80,83,102,107,111,70,96,100,130,172
44,Units in Structure: 20-49,MS,Clarke,0,0,0,0,0,0,0,0,0,0
45,Units in Structure: 3-4,MS,Clarke,101,103,87,91,100,104,66,56,60,81
46,Units in Structure: 5-9,MS,Clarke,28,16,58,85,106,149,152,105,104,94
47,Units in Structure: 50+,MS,Clarke,22,22,0,3,7,5,3,2,0,0
48,"Units in Structure: Boat,RV,Van,Etc.",MS,Clarke,0,0,12,10,10,15,18,0,0,43
49,Units in Structure: Mobile Home,MS,Clarke,1998,2175,2239,2290,2300,2188,2270,2188,2182,2090
40,Units in Structure: 1 ATTACHED,MS,Clay,99,93,99,79,45,53,73,76,88,60
41,Units in Structure: 1 DETACHED,MS,Clay,6457,6435,6574,6564,6538,6546,6452,6407,6473,6369
42,Units in Structure: 10-19,MS,Clay,10,18,23,25,28,30,27,28,21,34
43,Units in Structure: 2,MS,Clay,303,397,406,489,538,523,526,497,423,353
44,Units in Structure: 20-49,MS,Clay,14,26,16,15,30,29,31,19,30,27
45,Units in Structure: 3-4,MS,Clay,185,122,158,249,294,269,297,225,165,188
46,Units in Structure: 5-9,MS,Clay,288,355,316,322,309,283,292,277,371,388
